date,HBAN,HBAN_EPS,PE Ratio
2009-05-13,4.41,-0.44,-10.022727272727273
2009-05-14,4.72,-0.44,-10.727272727272727
2009-05-15,4.63,-0.44,-10.522727272727272
2009-05-18,4.99,-0.44,-11.340909090909092
2009-05-19,4.61,-0.44,-10.477272727272728
2009-05-20,4.82,-0.44,-10.954545454545455
2009-05-21,4.3,-0.44,-9.772727272727272
2009-05-22,4.24,-0.44,-9.636363636363637
2009-05-26,4.25,-0.44,-9.659090909090908
2009-05-27,4.03,-0.44,-9.15909090909091
2009-05-28,4.03,-0.44,-9.15909090909091
2009-05-29,3.92,-0.44,-8.909090909090908
2009-06-01,4.04,-0.44,-9.181818181818182
2009-06-02,4.15,-0.44,-9.431818181818183
2009-06-03,3.96,-0.44,-9.0
2009-06-04,4.05,-0.44,-9.204545454545453
2009-06-05,4.08,-0.44,-9.272727272727273
2009-06-08,4.14,-0.44,-9.409090909090908
2009-06-09,4.13,-0.44,-9.386363636363637
2009-06-10,4.03,-0.44,-9.15909090909091
2009-06-11,4.13,-0.44,-9.386363636363637
2009-06-12,4.15,-0.44,-9.431818181818183
2009-06-15,4.52,-0.44,-10.272727272727272
2009-06-16,4.3,-0.44,-9.772727272727272
2009-06-17,4.1,-0.44,-9.318181818181817
2009-06-18,4.33,-0.44,-9.840909090909092
2009-06-19,4.54,-0.44,-10.318181818181818
2009-06-22,4.11,-0.44,-9.340909090909092
2009-06-23,4.16,-0.44,-9.454545454545455
2009-06-24,4.37,-0.44,-9.931818181818182
2009-06-25,4.41,-0.44,-10.022727272727273
2009-06-26,4.36,-0.44,-9.90909090909091
2009-06-29,4.33,-0.44,-9.840909090909092
2009-06-30,4.18,-0.44,-9.5
2009-07-01,4.15,-0.44,-9.431818181818183
2009-07-02,4.0,-0.44,-9.090909090909092
2009-07-06,3.91,-0.44,-8.886363636363637
2009-07-07,3.75,-0.44,-8.522727272727273
2009-07-08,3.4,-0.44,-7.727272727272727
2009-07-09,3.67,-0.44,-8.34090909090909
2009-07-10,3.87,-0.44,-8.795454545454545
2009-07-13,4.13,-0.44,-9.386363636363637
2009-07-14,4.09,-0.44,-9.295454545454545
2009-07-15,4.18,-0.44,-9.5
2009-07-16,4.12,-0.44,-9.363636363636363
2009-07-17,3.93,-0.44,-8.931818181818182
2009-07-20,3.88,-0.44,-8.818181818181818
2009-07-21,3.71,-0.44,-8.431818181818182
2009-07-22,3.92,-0.44,-8.909090909090908
2009-07-23,3.73,-0.44,-8.477272727272727
2009-07-24,3.67,-0.44,-8.34090909090909
2009-07-27,3.92,-0.44,-8.909090909090908
2009-07-28,4.01,-0.44,-9.113636363636363
2009-07-29,3.89,-0.44,-8.840909090909092
2009-07-30,4.14,-0.44,-9.409090909090908
2009-07-31,4.09,-0.44,-9.295454545454545
2009-08-03,4.17,-0.44,-9.477272727272727
2009-08-04,4.41,-0.44,-10.022727272727273
2009-08-05,4.53,-0.44,-10.295454545454547
2009-08-06,4.39,-0.44,-9.977272727272727
2009-08-07,4.68,-0.44,-10.636363636363635
2009-08-10,4.77,0.116244,41.03437596779188
2009-08-11,4.42,0.116244,38.023467877911976
2009-08-12,4.47,0.116244,38.45359760503768
2009-08-13,4.65,0.116244,40.002064622690206
2009-08-14,4.59,0.116244,39.48590895013936
2009-08-17,4.2,0.116244,36.130897078558895
2009-08-18,4.34,0.116244,37.335260314510855
2009-08-19,4.36,0.116244,37.50731220536114
2009-08-20,4.52,0.116244,38.883727332163375
2009-08-21,4.62,0.116244,39.74398678641479
2009-08-24,4.41,0.116244,37.93744193248684
2009-08-25,4.43,0.116244,38.10949382333712
2009-08-26,4.41,0.116244,37.93744193248684
2009-08-27,4.41,0.116244,37.93744193248684
2009-08-28,4.49,0.116244,38.62564949588796
2009-08-31,4.56,0.116244,39.227831113863935
2009-09-01,4.25,0.116244,36.56102680568459
2009-09-02,3.93,0.116244,33.80819655208011
2009-09-03,4.07,0.116244,35.01255978803207
2009-09-04,4.11,0.116244,35.35666356973263
2009-09-08,4.08,0.116244,35.09858573345721
2009-09-09,4.07,0.116244,35.01255978803207
2009-09-10,4.09,0.116244,35.18461167888235
2009-09-11,4.05,0.116244,34.84050789718179
2009-09-14,4.09,0.116244,35.18461167888235
2009-09-15,4.35,0.116244,37.421286259936
2009-09-16,4.54,0.116244,39.05577922301366
2009-09-17,4.51,0.116244,38.79770138673824
2009-09-18,4.35,0.116244,37.421286259936
2009-09-21,4.41,0.116244,37.93744193248684
2009-09-22,4.49,0.116244,38.62564949588796
2009-09-23,4.37,0.116244,37.59333815078628
2009-09-24,4.18,0.116244,35.95884518770861
2009-09-25,4.13,0.116244,35.52871546058291
2009-09-28,4.2,0.116244,36.130897078558895
2009-09-29,4.4,0.116244,37.8514159870617
2009-09-30,4.71,0.116244,40.51822029524104
2009-10-01,4.47,0.116244,38.45359760503768
2009-10-02,4.45,0.116244,38.2815457141874
2009-10-05,4.63,0.116244,39.83001273183992
2009-10-06,4.51,0.116244,38.79770138673824
2009-10-07,4.58,0.116244,39.39988300471422
2009-10-08,4.58,0.116244,39.39988300471422
2009-10-09,4.55,0.116244,39.1418051684388
2009-10-12,4.58,0.116244,39.39988300471422
2009-10-13,4.53,0.116244,38.969753277588524
2009-10-14,4.68,0.116244,40.260142458965625
2009-10-15,4.77,0.116244,41.03437596779188
2009-10-16,4.58,0.116244,39.39988300471422
2009-10-19,4.41,0.116244,37.93744193248684
2009-10-20,4.37,0.116244,37.59333815078628
2009-10-21,4.31,0.116244,37.077182478235436
2009-10-22,4.42,0.116244,38.023467877911976
2009-10-23,4.2,0.116244,36.130897078558895
2009-10-26,4.09,0.116244,35.18461167888235
2009-10-27,4.04,0.116244,34.75448195175665
2009-10-28,3.81,0.116244,32.77588520697842
2009-10-29,4.07,0.116244,35.01255978803207
2009-10-30,3.81,0.116244,32.77588520697842
2009-11-02,3.61,0.116244,31.05536629847562
2009-11-03,3.82,0.116244,32.861911152403565
2009-11-04,3.69,0.116244,31.74357386187674
2009-11-05,3.77,0.116244,32.43178142527786
2009-11-06,3.87,0.116244,33.29204087952927
2009-11-09,3.94,0.145467,27.08518083139131
2009-11-10,3.8,0.145467,26.12276323839771
2009-11-11,3.86,0.145467,26.53522792110925
2009-11-12,3.75,0.145467,25.779042669471423
2009-11-13,3.8,0.145467,26.12276323839771
2009-11-16,3.78,0.145467,25.985275010827195
2009-11-17,3.81,0.145467,26.191507352182967
2009-11-18,3.92,0.145467,26.947692603820794
2009-11-19,3.83,0.145467,26.32899557975348
2009-11-20,3.78,0.145467,25.985275010827195
2009-11-23,3.8,0.145467,26.12276323839771
2009-11-24,3.76,0.145467,25.84778678325668
2009-11-25,3.72,0.145467,25.572810328115654
2009-11-27,3.59,0.145467,24.67913684890731
2009-11-30,3.82,0.145467,26.260251465968224
2009-12-01,3.82,0.145467,26.260251465968224
2009-12-02,3.87,0.145467,26.60397203489451
2009-12-03,3.68,0.145467,25.297833872974625
2009-12-04,3.69,0.145467,25.366577986759882
2009-12-07,3.68,0.145467,25.297833872974625
2009-12-08,3.79,0.145467,26.054019124612452
2009-12-09,3.73,0.145467,25.64155444190091
2009-12-10,3.72,0.145467,25.572810328115654
2009-12-11,3.73,0.145467,25.64155444190091
2009-12-14,3.89,0.145467,26.741460262465026
2009-12-15,3.73,0.145467,25.64155444190091
2009-12-16,3.62,0.145467,24.88536919026308
2009-12-17,3.68,0.145467,25.297833872974625
2009-12-18,3.72,0.145467,25.572810328115654
2009-12-21,3.74,0.145467,25.71029855568617
2009-12-22,3.73,0.145467,25.64155444190091
2009-12-23,3.68,0.145467,25.297833872974625
2009-12-24,3.72,0.145467,25.572810328115654
2009-12-28,3.7,0.145467,25.43532210054514
2009-12-29,3.69,0.145467,25.366577986759882
2009-12-30,3.68,0.145467,25.297833872974625
2009-12-31,3.65,0.145467,25.091601531618853
2010-01-04,3.68,0.145467,25.297833872974625
2010-01-05,3.76,0.145467,25.84778678325668
2010-01-06,3.86,0.145467,26.53522792110925
2010-01-07,4.29,0.145467,29.49122481387531
2010-01-08,4.22,0.145467,29.010016017378508
2010-01-11,4.33,0.145467,29.76620126901634
2010-01-12,4.21,0.145467,28.94127190359325
2010-01-13,4.31,0.145467,29.62871304144582
2010-01-14,4.41,0.145467,30.316154179298398
2010-01-15,4.28,0.145467,29.422480700090055
2010-01-19,4.3,0.145467,29.559968927660567
2010-01-20,4.29,0.145467,29.49122481387531
2010-01-21,4.53,0.145467,31.141083544721482
2010-01-22,4.69,0.145467,32.2409893652856
2010-01-25,4.8,0.145467,32.997174616923424
2010-01-26,4.6,0.145467,31.622292341218277
2010-01-27,4.88,0.145467,33.54712752720548
2010-01-28,4.99,0.145467,34.30331277884331
2010-01-29,4.79,0.145467,32.928430503138166
2010-02-01,4.9,0.145467,33.684615754776
2010-02-02,4.93,0.145467,33.89084809613176
2010-02-03,4.71,0.145467,32.37847759285611
2010-02-04,4.54,0.145467,31.20982765850674
2010-02-05,4.63,0.145467,31.828524682574052
2010-02-08,4.58,0.145467,31.484804113647765
2010-02-09,4.65,0.145467,31.966012910144567
2010-02-10,4.71,0.145467,32.37847759285611
2010-02-11,4.79,0.145467,32.928430503138166
2010-02-12,4.68,0.145467,32.172245251500335
2010-02-16,4.82,0.145467,33.13466284449394
2010-02-17,4.76,0.145467,32.722198161782394
2010-02-18,4.72,-6.14,-0.7687296416938111
2010-02-19,4.85,-6.14,-0.7899022801302932
2010-02-22,4.93,-6.14,-0.8029315960912052
2010-02-23,4.81,-6.14,-0.7833876221498371
2010-02-24,4.89,-6.14,-0.7964169381107492
2010-02-25,4.8,-6.14,-0.7817589576547231
2010-02-26,4.81,-6.14,-0.7833876221498371
2010-03-01,4.8,-6.14,-0.7817589576547231
2010-03-02,4.83,-6.14,-0.7866449511400652
2010-03-03,4.81,-6.14,-0.7833876221498371
2010-03-04,4.81,-6.14,-0.7833876221498371
2010-03-05,4.96,-6.14,-0.8078175895765473
2010-03-08,4.96,-6.14,-0.8078175895765473
2010-03-09,5.03,-6.14,-0.8192182410423453
2010-03-10,5.25,-6.14,-0.8550488599348535
2010-03-11,5.4,-6.14,-0.8794788273615636
2010-03-12,5.47,-6.14,-0.8908794788273615
2010-03-15,5.41,-6.14,-0.8811074918566776
2010-03-16,5.53,-6.14,-0.9006514657980457
2010-03-17,5.76,-6.14,-0.9381107491856677
2010-03-18,5.5,-6.14,-0.8957654723127036
2010-03-19,5.32,-6.14,-0.8664495114006515
2010-03-22,5.47,-6.14,-0.8908794788273615
2010-03-23,5.48,-6.14,-0.8925081433224756
2010-03-24,5.48,-6.14,-0.8925081433224756
2010-03-25,5.5,-6.14,-0.8957654723127036
2010-03-26,5.47,-6.14,-0.8908794788273615
2010-03-29,5.45,-6.14,-0.8876221498371336
2010-03-30,5.41,-6.14,-0.8811074918566776
2010-03-31,5.39,-6.14,-0.8778501628664495
2010-04-01,5.39,-6.14,-0.8778501628664495
2010-04-05,5.53,-6.14,-0.9006514657980457
2010-04-06,5.85,-6.14,-0.9527687296416938
2010-04-07,5.89,-6.14,-0.9592833876221498
2010-04-08,5.9,-6.14,-0.9609120521172639
2010-04-09,5.86,-6.14,-0.9543973941368079
2010-04-12,6.03,-6.14,-0.982084690553746
2010-04-13,5.69,-6.14,-0.9267100977198698
2010-04-14,5.88,-6.14,-0.9576547231270358
2010-04-15,5.75,-6.14,-0.9364820846905538
2010-04-16,5.56,-6.14,-0.9055374592833876
2010-04-19,5.49,-6.14,-0.8941368078175896
2010-04-20,5.83,-6.14,-0.9495114006514659
2010-04-21,6.59,-6.14,-1.0732899022801303
2010-04-22,6.89,-6.14,-1.1221498371335505
2010-04-23,7.17,-6.14,-1.1677524429967427
2010-04-26,6.86,-6.14,-1.1172638436482085
2010-04-27,6.68,-6.14,-1.0879478827361564
2010-04-28,6.73,-6.14,-1.0960912052117264
2010-04-29,6.87,-6.14,-1.1188925081433225
2010-04-30,6.76,-6.14,-1.1009771986970684
2010-05-03,6.88,-6.14,-1.1205211726384365
2010-05-04,6.67,-6.14,-1.0863192182410424
2010-05-05,6.55,-6.14,-1.0667752442996743
2010-05-06,6.23,-6.14,-1.0146579804560263
2010-05-07,6.01,-6.14,-0.9788273615635179
2010-05-10,6.49,-6.14,-1.0570032573289903
2010-05-11,6.48,-6.14,-1.0553745928338762
2010-05-12,6.77,-6.14,-1.1026058631921825
2010-05-13,6.76,-6.14,-1.1009771986970684
2010-05-14,6.53,-6.14,-1.0635179153094463
2010-05-17,6.5,-6.14,-1.0586319218241043
2010-05-18,6.16,-6.14,-1.003257328990228
2010-05-19,6.15,-6.14,-1.001628664495114
2010-05-20,5.85,-6.14,-0.9527687296416938
2010-05-21,6.24,-6.14,-1.01628664495114
2010-05-24,6.0,-6.14,-0.977198697068404
2010-05-25,5.96,-6.14,-0.970684039087948
2010-05-26,6.01,-6.14,-0.9788273615635179
2010-05-27,6.24,-6.14,-1.01628664495114
2010-05-28,6.16,-6.14,-1.003257328990228
2010-06-01,5.93,-6.14,-0.9657980456026058
2010-06-02,6.17,-6.14,-1.004885993485342
2010-06-03,6.11,-6.14,-0.9951140065146581
2010-06-04,5.83,-6.14,-0.9495114006514659
2010-06-07,5.57,-6.14,-0.9071661237785017
2010-06-08,5.72,-6.14,-0.9315960912052117
2010-06-09,5.71,-6.14,-0.9299674267100978
2010-06-10,5.91,-6.14,-0.962540716612378
2010-06-11,6.11,-6.14,-0.9951140065146581
2010-06-14,6.08,-6.14,-0.9902280130293161
2010-06-15,6.29,-6.14,-1.02442996742671
2010-06-16,6.14,-6.14,-1.0
2010-06-17,6.03,-6.14,-0.982084690553746
2010-06-18,6.05,-6.14,-0.9853420195439739
2010-06-21,6.05,-6.14,-0.9853420195439739
2010-06-22,5.96,-6.14,-0.970684039087948
2010-06-23,5.85,-6.14,-0.9527687296416938
2010-06-24,5.74,-6.14,-0.9348534201954398
2010-06-25,6.0,-6.14,-0.977198697068404
2010-06-28,5.93,-6.14,-0.9657980456026058
2010-06-29,5.63,-6.14,-0.9169381107491857
2010-06-30,5.54,-6.14,-0.9022801302931597
2010-07-01,5.43,-6.14,-0.8843648208469055
2010-07-02,5.34,-6.14,-0.8697068403908795
2010-07-06,5.32,-6.14,-0.8664495114006515
2010-07-07,5.76,-6.14,-0.9381107491856677
2010-07-08,5.67,-6.14,-0.9234527687296418
2010-07-09,5.91,-6.14,-0.962540716612378
2010-07-12,5.93,-6.14,-0.9657980456026058
2010-07-13,6.16,-6.14,-1.003257328990228
2010-07-14,6.04,-6.14,-0.98371335504886
2010-07-15,6.13,-6.14,-0.998371335504886
2010-07-16,5.73,-6.14,-0.9332247557003258
2010-07-19,5.77,-6.14,-0.9397394136807817
2010-07-20,5.82,-6.14,-0.9478827361563519
2010-07-21,5.67,-6.14,-0.9234527687296418
2010-07-22,5.85,-6.14,-0.9527687296416938
2010-07-23,6.06,-6.14,-0.9869706840390879
2010-07-26,6.31,-6.14,-1.0276872964169381
2010-07-27,6.36,-6.14,-1.0358306188925082
2010-07-28,6.19,-6.14,-1.0081433224755703
2010-07-29,6.06,-6.14,-0.9869706840390879
2010-07-30,6.06,-6.14,-0.9869706840390879
2010-08-02,6.29,-6.14,-1.02442996742671
2010-08-03,6.28,-6.14,-1.022801302931596
2010-08-04,6.28,-6.14,-1.022801302931596
2010-08-05,6.28,-6.14,-1.022801302931596
2010-08-06,6.25,-6.14,-1.017915309446254
2010-08-09,6.33,0.04,158.25
2010-08-10,6.12,0.04,153.0
2010-08-11,5.74,0.04,143.5
2010-08-12,5.65,0.04,141.25
2010-08-13,5.66,0.04,141.5
2010-08-16,5.55,0.04,138.75
2010-08-17,5.51,0.04,137.75
2010-08-18,5.5,0.04,137.5
2010-08-19,5.39,0.04,134.75
2010-08-20,5.39,0.04,134.75
2010-08-23,5.37,0.04,134.25
2010-08-24,5.2,0.04,130.0
2010-08-25,5.19,0.04,129.75
2010-08-26,5.18,0.04,129.5
2010-08-27,5.44,0.04,136.0
2010-08-30,5.24,0.04,131.0
2010-08-31,5.3,0.04,132.5
2010-09-01,5.47,0.04,136.75
2010-09-02,5.68,0.04,142.0
2010-09-03,5.72,0.04,143.0
2010-09-07,5.48,0.04,137.0
2010-09-08,5.77,0.04,144.25
2010-09-09,5.86,0.04,146.5
2010-09-10,5.85,0.04,146.25
2010-09-13,6.08,0.04,152.0
2010-09-14,6.07,0.04,151.75
2010-09-15,6.07,0.04,151.75
2010-09-16,5.89,0.04,147.25
2010-09-17,5.8,0.04,145.0
2010-09-20,6.0,0.04,150.0
2010-09-21,5.92,0.04,148.0
2010-09-22,5.78,0.04,144.5
2010-09-23,5.63,0.04,140.75
2010-09-24,5.84,0.04,146.0
2010-09-27,5.74,0.04,143.5
2010-09-28,5.72,0.04,143.0
2010-09-29,5.64,0.04,141.0
2010-09-30,5.69,0.04,142.25
2010-10-01,5.71,0.04,142.75
2010-10-04,5.7,0.04,142.5
2010-10-05,5.94,0.04,148.5
2010-10-06,5.89,0.04,147.25
2010-10-07,5.9,0.04,147.5
2010-10-08,5.86,0.04,146.5
2010-10-11,5.82,0.04,145.5
2010-10-12,5.94,0.04,148.5
2010-10-13,5.88,0.04,147.0
2010-10-14,5.73,0.04,143.25
2010-10-15,5.69,0.04,142.25
2010-10-18,5.74,0.04,143.5
2010-10-19,5.73,0.04,143.25
2010-10-20,5.6,0.04,140.0
2010-10-21,5.62,0.04,140.5
2010-10-22,5.69,0.04,142.25
2010-10-25,5.65,0.04,141.25
2010-10-26,5.62,0.04,140.5
2010-10-27,5.7,0.04,142.5
2010-10-28,5.66,0.04,141.5
2010-10-29,5.66,0.14,40.42857142857142
2010-11-01,5.6,0.14,39.99999999999999
2010-11-02,5.56,0.14,39.71428571428571
2010-11-03,5.64,0.14,40.28571428571428
2010-11-04,5.87,0.14,41.92857142857142
2010-11-05,5.94,0.14,42.42857142857143
2010-11-08,5.96,0.14,42.57142857142857
2010-11-09,5.85,0.14,41.78571428571428
2010-11-10,6.11,0.14,43.64285714285714
2010-11-11,6.16,0.14,44.0
2010-11-12,5.9,0.14,42.14285714285714
2010-11-15,5.94,0.14,42.42857142857143
2010-11-16,5.78,0.14,41.285714285714285
2010-11-17,5.68,0.14,40.57142857142856
2010-11-18,5.76,0.14,41.14285714285714
2010-11-19,5.72,0.14,40.857142857142854
2010-11-22,5.74,0.14,41.0
2010-11-23,5.57,0.14,39.785714285714285
2010-11-24,5.62,0.14,40.14285714285714
2010-11-26,5.55,0.14,39.64285714285714
2010-11-29,5.79,0.14,41.357142857142854
2010-11-30,5.84,0.14,41.71428571428571
2010-12-01,6.03,0.14,43.07142857142857
2010-12-02,6.25,0.14,44.64285714285714
2010-12-03,6.41,0.14,45.785714285714285
2010-12-06,6.46,0.14,46.14285714285714
2010-12-07,6.41,0.14,45.785714285714285
2010-12-08,6.49,0.14,46.357142857142854
2010-12-09,6.72,0.14,47.99999999999999
2010-12-10,6.84,0.14,48.857142857142854
2010-12-13,6.66,0.14,47.57142857142857
2010-12-14,6.3,0.14,44.99999999999999
2010-12-15,6.27,0.14,44.78571428571428
2010-12-16,6.25,0.14,44.64285714285714
2010-12-17,6.23,0.14,44.5
2010-12-20,6.53,0.14,46.64285714285714
2010-12-21,6.7,0.14,47.857142857142854
2010-12-22,6.85,0.14,48.92857142857142
2010-12-23,6.88,0.14,49.14285714285714
2010-12-27,6.96,0.14,49.71428571428571
2010-12-28,6.96,0.14,49.71428571428571
2010-12-29,6.96,0.14,49.71428571428571
2010-12-30,6.89,0.14,49.21428571428571
2010-12-31,6.87,0.14,49.07142857142857
2011-01-03,7.11,0.14,50.785714285714285
2011-01-04,7.19,0.14,51.357142857142854
2011-01-05,7.18,0.14,51.28571428571428
2011-01-06,7.15,0.14,51.07142857142857
2011-01-07,7.09,0.14,50.64285714285714
2011-01-10,7.2,0.14,51.42857142857142
2011-01-11,7.12,0.14,50.857142857142854
2011-01-12,7.22,0.14,51.57142857142856
2011-01-13,7.12,0.14,50.857142857142854
2011-01-14,7.25,0.14,51.78571428571428
2011-01-18,7.19,0.14,51.357142857142854
2011-01-19,7.0,0.14,49.99999999999999
2011-01-20,6.85,0.14,48.92857142857142
2011-01-21,7.02,0.14,50.14285714285713
2011-01-24,6.91,0.14,49.357142857142854
2011-01-25,6.9,0.14,49.285714285714285
2011-01-26,7.07,0.14,50.5
2011-01-27,7.3,0.14,52.14285714285714
2011-01-28,7.07,0.14,50.5
2011-01-31,7.24,0.14,51.71428571428571
2011-02-01,7.22,0.14,51.57142857142856
2011-02-02,7.21,0.14,51.49999999999999
2011-02-03,7.36,0.14,52.57142857142857
2011-02-04,7.46,0.14,53.28571428571428
2011-02-07,7.56,0.14,53.99999999999999
2011-02-08,7.4,0.14,52.857142857142854
2011-02-09,7.37,0.14,52.64285714285714
2011-02-10,7.38,0.14,52.71428571428571
2011-02-11,7.53,0.14,53.785714285714285
2011-02-14,7.58,0.14,54.14285714285714
2011-02-15,7.6,0.14,54.28571428571428
2011-02-16,7.54,0.14,53.857142857142854
2011-02-17,7.35,0.14,52.49999999999999
2011-02-18,7.22,0.19,38.0
2011-02-22,6.86,0.19,36.10526315789474
2011-02-23,6.83,0.19,35.94736842105263
2011-02-24,6.82,0.19,35.89473684210527
2011-02-25,6.94,0.19,36.526315789473685
2011-02-28,6.84,0.19,36.0
2011-03-01,6.56,0.19,34.526315789473685
2011-03-02,6.59,0.19,34.68421052631579
2011-03-03,6.7,0.19,35.26315789473684
2011-03-04,6.65,0.19,35.0
2011-03-07,6.53,0.19,34.36842105263158
2011-03-08,6.85,0.19,36.05263157894736
2011-03-09,6.77,0.19,35.63157894736842
2011-03-10,6.62,0.19,34.8421052631579
2011-03-11,6.77,0.19,35.63157894736842
2011-03-14,6.68,0.19,35.1578947368421
2011-03-15,6.64,0.19,34.94736842105263
2011-03-16,6.51,0.19,34.26315789473684
2011-03-17,6.63,0.19,34.89473684210526
2011-03-18,6.69,0.19,35.21052631578947
2011-03-21,6.65,0.19,35.0
2011-03-22,6.57,0.19,34.578947368421055
2011-03-23,6.46,0.19,34.0
2011-03-24,6.5,0.19,34.21052631578947
2011-03-25,6.59,0.19,34.68421052631579
2011-03-28,6.57,0.19,34.578947368421055
2011-03-29,6.64,0.19,34.94736842105263
2011-03-30,6.75,0.19,35.526315789473685
2011-03-31,6.64,0.19,34.94736842105263
2011-04-01,6.81,0.19,35.84210526315789
2011-04-04,6.74,0.19,35.473684210526315
2011-04-05,6.73,0.19,35.42105263157895
2011-04-06,6.86,0.19,36.10526315789474
2011-04-07,6.8,0.19,35.78947368421053
2011-04-08,6.73,0.19,35.42105263157895
2011-04-11,6.63,0.19,34.89473684210526
2011-04-12,6.66,0.19,35.05263157894737
2011-04-13,6.54,0.19,34.421052631578945
2011-04-14,6.5,0.19,34.21052631578947
2011-04-15,6.52,0.19,34.315789473684205
2011-04-18,6.42,0.19,33.78947368421053
2011-04-19,6.44,0.19,33.89473684210527
2011-04-20,6.4,0.19,33.68421052631579
2011-04-21,6.68,0.19,35.1578947368421
2011-04-25,6.57,0.19,34.578947368421055
2011-04-26,6.65,0.19,35.0
2011-04-27,6.77,0.19,35.63157894736842
2011-04-28,6.85,0.19,36.05263157894736
2011-04-29,6.79,0.19,35.73684210526316
2011-05-02,6.77,0.19,35.63157894736842
2011-05-03,6.85,0.19,36.05263157894736
2011-05-04,6.76,0.19,35.57894736842105
2011-05-05,6.65,0.19,35.0
2011-05-06,6.64,0.19,34.94736842105263
2011-05-09,6.71,0.19,35.31578947368421
2011-05-10,6.71,0.19,35.31578947368421
2011-05-11,6.7,0.19,35.26315789473684
2011-05-12,6.65,0.19,35.0
2011-05-13,6.58,0.19,34.63157894736842
2011-05-16,6.49,0.19,34.1578947368421
2011-05-17,6.57,0.19,34.578947368421055
2011-05-18,6.54,0.19,34.421052631578945
2011-05-19,6.57,0.19,34.578947368421055
2011-05-20,6.37,0.19,33.526315789473685
2011-05-23,6.35,0.19,33.421052631578945
2011-05-24,6.36,0.19,33.473684210526315
2011-05-25,6.42,0.19,33.78947368421053
2011-05-26,6.42,0.19,33.78947368421053
2011-05-27,6.53,0.19,34.36842105263158
2011-05-31,6.6,0.19,34.73684210526316
2011-06-01,6.35,0.19,33.421052631578945
2011-06-02,6.24,0.19,32.8421052631579
2011-06-03,6.18,0.19,32.526315789473685
2011-06-06,6.06,0.19,31.89473684210526
2011-06-07,6.21,0.19,32.68421052631579
2011-06-08,6.3,0.19,33.1578947368421
2011-06-09,6.31,0.19,33.21052631578947
2011-06-10,6.2,0.19,32.631578947368425
2011-06-13,6.21,0.19,32.68421052631579
2011-06-14,6.29,0.19,33.10526315789474
2011-06-15,6.33,0.19,33.31578947368421
2011-06-16,6.32,0.19,33.26315789473684
2011-06-17,6.41,0.19,33.73684210526316
2011-06-20,6.32,0.19,33.26315789473684
2011-06-21,6.4,0.19,33.68421052631579
2011-06-22,6.3,0.19,33.1578947368421
2011-06-23,6.21,0.19,32.68421052631579
2011-06-24,6.1,0.19,32.10526315789473
2011-06-27,6.32,0.19,33.26315789473684
2011-06-28,6.39,0.19,33.63157894736842
2011-06-29,6.54,0.19,34.421052631578945
2011-06-30,6.56,0.19,34.526315789473685
2011-07-01,6.63,0.19,34.89473684210526
2011-07-05,6.58,0.19,34.63157894736842
2011-07-06,6.54,0.19,34.421052631578945
2011-07-07,6.74,0.19,35.473684210526315
2011-07-08,6.53,0.19,34.36842105263158
2011-07-11,6.33,0.19,33.31578947368421
2011-07-12,6.19,0.19,32.578947368421055
2011-07-13,6.19,0.19,32.578947368421055
2011-07-14,6.19,0.19,32.578947368421055
2011-07-15,6.14,0.19,32.315789473684205
2011-07-18,6.09,0.19,32.05263157894737
2011-07-19,6.26,0.19,32.94736842105263
