date,EW,EW_EPS,PE Ratio
2013-08-02,36.31,1.27,28.590551181102363
2013-08-05,36.4,1.27,28.661417322834644
2013-08-06,36.11,0.84,42.98809523809524
2013-08-07,36.01,0.84,42.86904761904762
2013-08-08,36.42,0.84,43.35714285714286
2013-08-09,36.33,0.84,43.25
2013-08-12,36.16,0.84,43.047619047619044
2013-08-13,36.01,0.84,42.86904761904762
2013-08-14,36.38,0.84,43.30952380952382
2013-08-15,35.65,0.84,42.44047619047619
2013-08-16,35.01,0.84,41.67857142857143
2013-08-19,34.74,0.84,41.35714285714286
2013-08-20,35.23,0.84,41.94047619047619
2013-08-21,35.85,0.84,42.67857142857143
2013-08-22,36.15,0.84,43.035714285714285
2013-08-23,36.47,0.84,43.416666666666664
2013-08-26,36.49,0.84,43.4404761904762
2013-08-27,35.58,0.84,42.357142857142854
2013-08-28,35.26,0.84,41.976190476190474
2013-08-29,35.35,0.84,42.083333333333336
2013-08-30,35.19,0.84,41.89285714285714
2013-09-03,35.28,0.84,42.0
2013-09-04,35.68,0.84,42.476190476190474
2013-09-05,35.9,0.84,42.73809523809524
2013-09-06,35.74,0.84,42.54761904761905
2013-09-09,35.86,0.84,42.69047619047619
2013-09-10,36.06,0.84,42.92857142857143
2013-09-11,36.2,0.84,43.0952380952381
2013-09-12,35.85,0.84,42.67857142857143
2013-09-13,35.81,0.84,42.63095238095239
2013-09-16,35.81,0.84,42.63095238095239
2013-09-17,35.88,0.84,42.71428571428572
2013-09-18,35.42,0.84,42.16666666666667
2013-09-19,35.36,0.84,42.095238095238095
2013-09-20,35.01,0.84,41.67857142857143
2013-09-23,34.63,0.84,41.22619047619048
2013-09-24,34.85,0.84,41.48809523809524
2013-09-25,34.22,0.84,40.73809523809524
2013-09-26,34.29,0.84,40.82142857142857
2013-09-27,34.4,0.84,40.95238095238095
2013-09-30,34.81,0.84,41.4404761904762
2013-10-01,35.65,0.84,42.44047619047619
2013-10-02,35.92,0.84,42.761904761904766
2013-10-03,36.1,0.84,42.97619047619048
2013-10-04,36.4,0.84,43.333333333333336
2013-10-07,36.29,0.84,43.202380952380956
2013-10-08,36.2,0.84,43.0952380952381
2013-10-09,36.44,0.84,43.38095238095238
2013-10-10,36.87,0.84,43.89285714285714
2013-10-11,36.99,0.84,44.03571428571429
2013-10-14,37.46,0.84,44.595238095238095
2013-10-15,37.51,0.84,44.654761904761905
2013-10-16,38.33,0.84,45.63095238095238
2013-10-17,38.54,0.84,45.88095238095238
2013-10-18,38.6,0.84,45.952380952380956
2013-10-21,38.9,0.84,46.30952380952381
2013-10-22,39.06,0.84,46.50000000000001
2013-10-23,39.07,0.84,46.511904761904766
2013-10-24,38.73,0.84,46.107142857142854
2013-10-25,38.53,0.84,45.86904761904762
2013-10-28,36.62,0.84,43.595238095238095
2013-10-29,34.93,0.84,41.583333333333336
2013-10-30,33.15,0.84,39.464285714285715
2013-10-31,32.6,0.84,38.80952380952381
2013-11-01,32.13,0.84,38.25000000000001
2013-11-04,31.63,0.84,37.654761904761905
2013-11-05,31.17,0.84,37.10714285714286
2013-11-06,31.28,0.84,37.23809523809524
2013-11-07,31.81,0.7,45.44285714285714
2013-11-08,32.13,0.7,45.900000000000006
2013-11-11,32.03,0.7,45.75714285714286
2013-11-12,31.82,0.7,45.45714285714286
2013-11-13,31.84,0.7,45.48571428571429
2013-11-14,31.79,0.7,45.41428571428572
2013-11-15,32.49,0.7,46.41428571428572
2013-11-18,31.99,0.7,45.7
2013-11-19,31.92,0.7,45.60000000000001
2013-11-20,31.48,0.7,44.971428571428575
2013-11-21,32.36,0.7,46.22857142857143
2013-11-22,32.43,0.7,46.32857142857143
2013-11-25,32.38,0.7,46.25714285714287
2013-11-26,32.35,0.7,46.21428571428572
2013-11-27,32.65,0.7,46.642857142857146
2013-11-29,32.76,0.7,46.8
2013-12-02,32.74,0.7,46.77142857142858
2013-12-03,32.56,0.7,46.51428571428572
2013-12-04,32.44,0.7,46.34285714285714
2013-12-05,32.61,0.7,46.58571428571429
2013-12-06,33.15,0.7,47.35714285714286
2013-12-09,31.37,0.7,44.81428571428572
2013-12-10,31.26,0.7,44.657142857142865
2013-12-11,30.95,0.7,44.214285714285715
2013-12-12,30.81,0.7,44.01428571428571
2013-12-13,30.72,0.7,43.885714285714286
2013-12-16,31.42,0.7,44.88571428571429
2013-12-17,31.37,0.7,44.81428571428572
2013-12-18,31.88,0.7,45.542857142857144
2013-12-19,31.99,0.7,45.7
2013-12-20,32.6,0.7,46.57142857142858
2013-12-23,32.76,0.7,46.8
2013-12-24,32.81,0.7,46.87142857142858
2013-12-26,32.7,0.7,46.71428571428572
2013-12-27,33.01,0.7,47.15714285714286
2013-12-30,32.84,0.7,46.914285714285725
2013-12-31,32.88,0.7,46.971428571428575
2014-01-02,32.96,0.7,47.08571428571429
2014-01-03,33.63,0.7,48.04285714285715
2014-01-06,33.18,0.7,47.400000000000006
2014-01-07,33.63,0.7,48.04285714285715
2014-01-08,33.37,0.7,47.67142857142857
2014-01-09,34.21,0.7,48.871428571428574
2014-01-10,34.24,0.7,48.91428571428572
2014-01-13,34.37,0.7,49.1
2014-01-14,35.3,0.7,50.42857142857143
2014-01-15,35.95,0.7,51.35714285714286
2014-01-16,36.33,0.7,51.9
2014-01-17,34.27,0.7,48.95714285714286
2014-01-21,34.86,0.7,49.800000000000004
2014-01-22,34.12,0.7,48.74285714285714
2014-01-23,34.15,0.7,48.785714285714285
2014-01-24,34.4,0.7,49.142857142857146
2014-01-27,33.19,0.7,47.41428571428571
2014-01-28,33.14,0.7,47.34285714285715
2014-01-29,32.58,0.7,46.542857142857144
2014-01-30,32.74,0.7,46.77142857142858
2014-01-31,32.56,0.7,46.51428571428572
2014-02-03,32.08,0.7,45.82857142857143
2014-02-04,32.87,0.7,46.957142857142856
2014-02-05,33.26,0.7,47.51428571428571
2014-02-06,33.3,0.7,47.57142857142857
2014-02-07,33.47,0.7,47.81428571428572
2014-02-10,33.51,0.7,47.871428571428574
2014-02-11,33.47,0.7,47.81428571428572
2014-02-12,33.36,0.7,47.65714285714286
2014-02-13,33.6,0.7,48.00000000000001
2014-02-14,33.76,0.7,48.22857142857143
2014-02-18,33.79,0.7,48.27142857142857
2014-02-19,33.51,0.7,47.871428571428574
2014-02-20,34.05,0.7,48.64285714285714
2014-02-21,34.12,0.7,48.74285714285714
2014-02-24,34.45,0.7,49.21428571428572
2014-02-25,33.93,0.7,48.471428571428575
2014-02-26,33.92,0.7,48.45714285714286
2014-02-27,34.12,0.7,48.74285714285714
2014-02-28,34.88,0.7,49.828571428571436
2014-03-03,34.51,0.7,49.3
2014-03-04,35.17,0.7,50.24285714285715
2014-03-05,36.26,0.7,51.8
2014-03-06,36.15,0.7,51.642857142857146
2014-03-07,36.04,0.7,51.48571428571429
2014-03-10,36.53,0.7,52.18571428571429
2014-03-11,36.6,0.7,52.28571428571429
2014-03-12,36.93,0.7,52.75714285714286
2014-03-13,36.0,0.7,51.42857142857143
2014-03-14,36.07,0.7,51.52857142857143
2014-03-17,36.19,0.7,51.7
2014-03-18,36.47,0.7,52.1
2014-03-19,36.97,0.7,52.81428571428572
2014-03-20,36.51,0.7,52.15714285714286
2014-03-21,36.06,0.7,51.51428571428572
2014-03-24,35.47,0.7,50.67142857142857
2014-03-25,36.15,0.7,51.642857142857146
2014-03-26,36.57,0.7,52.24285714285715
2014-03-27,35.63,0.7,50.900000000000006
2014-03-28,35.58,0.7,50.82857142857143
2014-03-31,37.08,0.7,52.971428571428575
2014-04-01,37.11,0.7,53.01428571428572
2014-04-02,37.4,0.7,53.42857142857143
2014-04-03,37.6,0.7,53.71428571428572
2014-04-04,37.13,0.7,53.04285714285715
2014-04-07,36.85,0.7,52.642857142857146
2014-04-08,37.32,0.7,53.31428571428572
2014-04-09,37.49,0.7,53.557142857142864
2014-04-10,37.25,0.7,53.214285714285715
2014-04-11,36.49,0.7,52.12857142857143
2014-04-14,40.5,0.7,57.85714285714286
2014-04-15,40.36,0.7,57.65714285714286
2014-04-16,40.22,0.7,57.45714285714286
2014-04-17,40.65,0.7,58.07142857142858
2014-04-21,39.56,0.7,56.51428571428572
2014-04-22,39.87,0.7,56.957142857142856
2014-04-23,39.96,0.7,57.08571428571429
2014-04-24,40.13,0.7,57.328571428571436
2014-04-25,40.25,0.7,57.50000000000001
2014-04-28,40.59,0.7,57.985714285714295
2014-04-29,40.65,0.7,58.07142857142858
2014-04-30,40.74,0.7,58.20000000000001
2014-05-01,41.21,0.7,58.871428571428574
2014-05-02,41.15,0.57,72.19298245614036
2014-05-05,41.96,0.57,73.6140350877193
2014-05-06,41.63,0.57,73.03508771929826
2014-05-07,41.88,0.57,73.47368421052633
2014-05-08,41.94,0.57,73.57894736842105
2014-05-09,42.7,0.57,74.9122807017544
2014-05-12,43.1,0.57,75.6140350877193
2014-05-13,43.06,0.57,75.54385964912282
2014-05-14,43.01,0.57,75.45614035087719
2014-05-15,42.94,0.57,75.33333333333334
2014-05-16,43.01,0.57,75.45614035087719
2014-05-19,43.24,0.57,75.85964912280703
2014-05-20,42.58,0.57,74.70175438596492
2014-05-21,42.49,0.57,74.54385964912282
2014-05-22,40.7,0.57,71.40350877192984
2014-05-23,40.38,0.57,70.8421052631579
2014-05-27,39.75,0.57,69.73684210526316
2014-05-28,40.18,0.57,70.49122807017544
2014-05-29,40.27,0.57,70.64912280701756
2014-05-30,40.6,0.57,71.2280701754386
2014-06-02,40.33,0.57,70.75438596491229
2014-06-03,40.29,0.57,70.6842105263158
2014-06-04,40.24,0.57,70.59649122807018
2014-06-05,40.21,0.57,70.54385964912281
2014-06-06,40.2,0.57,70.5263157894737
2014-06-09,40.4,0.57,70.87719298245614
2014-06-10,40.36,0.57,70.80701754385966
2014-06-11,41.26,0.57,72.3859649122807
2014-06-12,39.95,0.57,70.08771929824563
2014-06-13,39.18,0.57,68.73684210526316
2014-06-16,39.22,0.57,68.80701754385966
2014-06-17,41.03,0.57,71.98245614035089
2014-06-18,41.45,0.57,72.71929824561404
2014-06-19,42.04,0.57,73.75438596491229
2014-06-20,42.65,0.57,74.82456140350878
2014-06-23,42.83,0.57,75.14035087719299
2014-06-24,42.4,0.57,74.38596491228071
2014-06-25,42.36,0.57,74.31578947368422
2014-06-26,42.96,0.57,75.36842105263159
2014-06-27,43.93,0.57,77.0701754385965
2014-06-30,42.92,0.57,75.2982456140351
2014-07-01,43.57,0.57,76.43859649122808
2014-07-02,43.88,0.57,76.98245614035089
2014-07-03,44.04,0.57,77.26315789473685
2014-07-07,43.72,0.57,76.70175438596492
2014-07-08,43.47,0.57,76.26315789473685
2014-07-09,43.95,0.57,77.10526315789475
2014-07-10,44.08,0.57,77.33333333333334
2014-07-11,43.97,0.57,77.14035087719299
2014-07-14,43.4,0.57,76.14035087719299
2014-07-15,43.77,0.57,76.78947368421053
2014-07-16,43.2,0.57,75.78947368421053
2014-07-17,42.52,0.57,74.59649122807019
2014-07-18,42.67,0.57,74.85964912280703
2014-07-21,42.66,0.57,74.84210526315789
2014-07-22,42.85,0.57,75.17543859649123
2014-07-23,42.77,0.57,75.03508771929826
2014-07-24,42.58,0.57,74.70175438596492
2014-07-25,42.5,0.57,74.56140350877193
2014-07-28,42.45,0.57,74.47368421052633
2014-07-29,42.22,0.57,74.0701754385965
2014-07-30,46.44,0.57,81.47368421052632
2014-07-31,45.13,0.57,79.17543859649123
2014-08-01,45.99,0.57,80.6842105263158
2014-08-04,46.7,5.15,9.067961165048544
2014-08-05,46.9,5.15,9.106796116504853
2014-08-06,47.51,5.15,9.225242718446601
2014-08-07,47.19,5.15,9.163106796116503
2014-08-08,47.36,5.15,9.196116504854368
2014-08-11,47.25,5.15,9.174757281553397
2014-08-12,47.49,5.15,9.22135922330097
2014-08-13,47.94,5.15,9.308737864077669
2014-08-14,47.85,5.15,9.291262135922329
2014-08-15,48.29,5.15,9.376699029126213
2014-08-18,48.95,5.15,9.504854368932039
2014-08-19,48.99,5.15,9.512621359223301
2014-08-20,48.79,5.15,9.473786407766989
2014-08-21,49.35,5.15,9.58252427184466
2014-08-22,49.21,5.15,9.555339805825243
2014-08-25,49.26,5.15,9.56504854368932
2014-08-26,49.4,5.15,9.592233009708737
2014-08-27,48.76,5.15,9.467961165048543
2014-08-28,49.13,5.15,9.539805825242718
2014-08-29,49.63,5.15,9.636893203883496
2014-09-02,48.79,5.15,9.473786407766989
2014-09-03,48.96,5.15,9.506796116504853
2014-09-04,49.22,5.15,9.557281553398058
2014-09-05,49.47,5.15,9.605825242718446
2014-09-08,49.46,5.15,9.603883495145631
2014-09-09,49.53,5.15,9.61747572815534
2014-09-10,50.26,5.15,9.759223300970874
2014-09-11,50.59,5.15,9.823300970873786
2014-09-12,49.84,5.15,9.677669902912621
2014-09-15,50.7,5.15,9.844660194174757
2014-09-16,50.5,5.15,9.805825242718447
2014-09-17,51.23,5.15,9.947572815533979
2014-09-18,51.66,5.15,10.031067961165046
2014-09-19,52.01,5.15,10.09902912621359
2014-09-22,51.99,5.15,10.095145631067961
2014-09-23,51.6,5.15,10.019417475728154
2014-09-24,51.79,5.15,10.05631067961165
2014-09-25,51.33,5.15,9.966990291262135
2014-09-26,51.38,5.15,9.976699029126213
2014-09-29,51.58,5.15,10.015533980582523
2014-09-30,51.08,5.15,9.918446601941747
2014-10-01,51.7,5.15,10.03883495145631
2014-10-02,52.14,5.15,10.124271844660194
2014-10-03,53.09,5.15,10.30873786407767
2014-10-06,53.46,5.15,10.380582524271844
2014-10-07,53.01,5.15,10.293203883495144
2014-10-08,53.35,5.15,10.359223300970873
2014-10-09,52.83,5.15,10.258252427184464
2014-10-10,52.29,5.15,10.153398058252426
2014-10-13,51.67,5.15,10.033009708737863
2014-10-14,51.24,5.15,9.949514563106796
2014-10-15,50.01,5.15,9.710679611650484
2014-10-16,49.01,5.15,9.51650485436893
2014-10-17,49.5,5.15,9.611650485436893
2014-10-20,50.94,5.15,9.891262135922329
2014-10-21,52.9,5.15,10.271844660194175
2014-10-22,52.63,5.15,10.219417475728156
2014-10-23,52.6,5.15,10.213592233009708
2014-10-24,58.38,5.15,11.335922330097087
2014-10-27,58.51,5.15,11.361165048543688
2014-10-28,59.14,5.15,11.483495145631068
2014-10-29,60.0,5.15,11.650485436893202
2014-10-30,60.14,5.15,11.677669902912621
2014-10-31,60.46,0.89,67.93258426966293
2014-11-03,59.97,0.89,67.3820224719101
2014-11-04,59.89,0.89,67.29213483146067
2014-11-05,60.55,0.89,68.03370786516854
2014-11-06,61.79,0.89,69.42696629213484
2014-11-07,61.38,0.89,68.96629213483146
2014-11-10,62.3,0.89,70.0
2014-11-11,62.4,0.89,70.11235955056179
2014-11-12,61.47,0.89,69.06741573033707
2014-11-13,62.28,0.89,69.97752808988764
2014-11-14,62.25,0.89,69.9438202247191
2014-11-17,63.12,0.89,70.92134831460673
2014-11-18,63.94,0.89,71.84269662921348
2014-11-19,62.79,0.89,70.5505617977528
2014-11-20,62.7,0.89,70.4494382022472
2014-11-21,61.75,0.89,69.3820224719101
2014-11-24,63.76,0.89,71.64044943820224
2014-11-25,63.79,0.89,71.67415730337079
2014-11-26,64.58,0.89,72.56179775280899
2014-11-28,64.84,0.89,72.85393258426967
2014-12-01,64.7,0.89,72.69662921348315
2014-12-02,66.2,0.89,74.38202247191012
2014-12-03,65.73,0.89,73.85393258426967
2014-12-04,65.0,0.89,73.03370786516854
2014-12-05,64.86,0.89,72.87640449438202
2014-12-08,66.07,0.89,74.23595505617976
2014-12-09,66.74,0.89,74.9887640449438
2014-12-10,65.18,0.89,73.23595505617978
2014-12-11,66.04,0.89,74.20224719101124
2014-12-12,64.43,0.89,72.3932584269663
2014-12-15,63.51,0.89,71.35955056179775
2014-12-16,62.72,0.89,70.47191011235955
2014-12-17,64.87,0.89,72.88764044943821
2014-12-18,65.7,0.89,73.82022471910112
2014-12-19,66.61,0.89,74.84269662921348
2014-12-22,66.24,0.89,74.42696629213482
2014-12-23,64.79,0.89,72.79775280898878
2014-12-24,65.38,0.89,73.46067415730336
2014-12-26,64.95,0.89,72.97752808988764
2014-12-29,64.71,0.89,72.70786516853931
2014-12-30,64.64,0.89,72.62921348314606
2014-12-31,63.69,0.89,71.56179775280899
2015-01-02,63.86,0.89,71.75280898876404
2015-01-05,63.89,0.89,71.78651685393258
2015-01-06,63.51,0.89,71.35955056179775
2015-01-07,65.0,0.89,73.03370786516854
2015-01-08,66.57,0.89,74.79775280898876
2015-01-09,66.58,0.89,74.80898876404494
2015-01-12,67.64,0.89,76.0
2015-01-13,66.81,0.89,75.06741573033707
2015-01-14,65.83,0.89,73.96629213483146
2015-01-15,64.29,0.89,72.23595505617978
2015-01-16,64.58,0.89,72.56179775280899
2015-01-20,64.23,0.89,72.1685393258427
2015-01-21,64.44,0.89,72.40449438202246
2015-01-22,65.17,0.89,73.2247191011236
2015-01-23,64.82,0.89,72.8314606741573
2015-01-26,65.07,0.89,73.11235955056179
2015-01-27,64.69,0.89,72.68539325842696
2015-01-28,64.43,0.89,72.3932584269663
2015-01-29,64.64,0.89,72.62921348314606
2015-01-30,62.67,0.89,70.41573033707866
2015-02-02,62.74,0.89,70.49438202247191
2015-02-03,63.5,0.89,71.34831460674157
2015-02-04,67.43,0.89,75.76404494382024
2015-02-05,67.42,0.89,75.75280898876404
2015-02-06,66.31,0.89,74.50561797752809
2015-02-09,64.04,0.89,71.95505617977528
2015-02-10,65.04,0.89,73.07865168539327
2015-02-11,65.79,0.89,73.92134831460675
2015-02-12,66.17,0.89,74.34831460674157
2015-02-13,67.11,0.89,75.40449438202246
2015-02-17,66.52,0.89,74.74157303370787
2015-02-18,67.11,0.89,75.40449438202246
2015-02-19,66.86,0.89,75.12359550561797
2015-02-20,67.23,1.01,66.56435643564357
2015-02-23,67.13,1.01,66.46534653465346
2015-02-24,67.0,1.01,66.33663366336634
2015-02-25,67.03,1.01,66.36633663366337
2015-02-26,67.45,1.01,66.78217821782178
2015-02-27,66.51,1.01,65.85148514851485
2015-03-02,67.93,1.01,67.25742574257427
2015-03-03,67.29,1.01,66.62376237623764
2015-03-04,67.88,1.01,67.20792079207921
2015-03-05,67.82,1.01,67.14851485148515
2015-03-06,66.5,1.01,65.84158415841584
2015-03-09,66.95,1.01,66.2871287128713
2015-03-10,66.82,1.01,66.15841584158414
2015-03-11,67.36,1.01,66.6930693069307
2015-03-12,68.5,1.01,67.82178217821782
2015-03-13,67.68,1.01,67.00990099009901
2015-03-16,74.32,1.01,73.58415841584157
2015-03-17,74.05,1.01,73.31683168316832
2015-03-18,74.19,1.01,73.45544554455445
2015-03-19,74.47,1.01,73.73267326732673
2015-03-20,73.39,1.01,72.66336633663366
2015-03-23,73.05,1.01,72.32673267326733
2015-03-24,72.9,1.01,72.17821782178218
2015-03-25,71.13,1.01,70.42574257425743
2015-03-26,70.95,1.01,70.24752475247524
2015-03-27,71.84,1.01,71.12871287128714
2015-03-30,72.07,1.01,71.35643564356435
2015-03-31,71.23,1.01,70.52475247524752
2015-04-01,70.35,1.01,69.65346534653465
2015-04-02,70.31,1.01,69.61386138613861
2015-04-06,69.93,1.01,69.23762376237624
2015-04-07,69.38,1.01,68.69306930693068
2015-04-08,69.51,1.01,68.82178217821783
2015-04-09,69.68,1.01,68.990099009901
2015-04-10,70.84,1.01,70.13861386138615
2015-04-13,71.55,1.01,70.84158415841584
2015-04-14,71.38,1.01,70.67326732673267
2015-04-15,70.64,1.01,69.94059405940594
2015-04-16,70.86,1.01,70.15841584158416
2015-04-17,69.97,1.01,69.27722772277228
2015-04-20,70.64,1.01,69.94059405940594
2015-04-21,70.24,1.01,69.54455445544554
2015-04-22,70.43,1.01,69.73267326732675
2015-04-23,70.96,1.01,70.25742574257426
2015-04-24,69.17,1.01,68.48514851485149
2015-04-27,65.49,1.01,64.84158415841584
2015-04-28,64.95,1.01,64.3069306930693
2015-04-29,64.98,1.14,57.00000000000001
2015-04-30,63.33,1.14,55.55263157894737
2015-05-01,63.6,1.14,55.789473684210535
2015-05-04,63.88,1.14,56.035087719298254
2015-05-05,61.93,1.14,54.324561403508774
2015-05-06,62.2,1.14,54.56140350877194
2015-05-07,61.97,1.14,54.35964912280702
2015-05-08,63.2,1.14,55.438596491228076
2015-05-11,63.54,1.14,55.736842105263165
2015-05-12,65.24,1.14,57.228070175438596
2015-05-13,64.16,1.14,56.280701754385966
2015-05-14,65.28,1.14,57.26315789473685
2015-05-15,65.71,1.14,57.64035087719298
2015-05-18,65.86,1.14,57.77192982456141
2015-05-19,65.54,1.14,57.49122807017545
2015-05-20,66.18,1.14,58.05263157894738
2015-05-21,65.91,1.14,57.81578947368421
2015-05-22,65.44,1.14,57.40350877192983
2015-05-26,64.28,1.14,56.385964912280706
2015-05-27,65.22,1.14,57.21052631578948
2015-05-28,65.32,1.14,57.29824561403509
2015-05-29,65.36,1.14,57.333333333333336
2015-06-01,66.1,1.14,57.98245614035088
2015-06-02,65.63,1.14,57.57017543859649
2015-06-03,66.08,1.14,57.96491228070176
2015-06-04,65.8,1.14,57.719298245614034
2015-06-05,66.45,1.14,58.289473684210535
2015-06-08,66.46,1.14,58.29824561403509
2015-06-09,66.65,1.14,58.46491228070177
2015-06-10,67.35,1.14,59.078947368421055
2015-06-11,67.58,1.14,59.280701754385966
2015-06-12,66.79,1.14,58.587719298245624
2015-06-15,66.8,1.14,58.59649122807018
2015-06-16,68.96,1.14,60.49122807017544
2015-06-17,70.8,1.14,62.10526315789474
2015-06-18,72.55,1.14,63.640350877192986
2015-06-19,73.08,1.14,64.10526315789474
2015-06-22,72.16,1.14,63.29824561403509
2015-06-23,72.32,1.14,63.43859649122807
2015-06-24,71.43,1.14,62.65789473684212
2015-06-25,72.31,1.14,63.429824561403514
2015-06-26,73.04,1.14,64.07017543859651
2015-06-29,71.18,1.14,62.43859649122808
2015-06-30,71.21,1.14,62.46491228070175
2015-07-01,71.8,1.14,62.98245614035088
2015-07-02,71.22,1.14,62.47368421052632
2015-07-06,72.56,1.14,63.64912280701755
2015-07-07,73.74,1.14,64.6842105263158
2015-07-08,71.51,1.14,62.7280701754386
2015-07-09,72.54,1.14,63.63157894736843
2015-07-10,73.58,1.14,64.54385964912281
2015-07-13,76.06,1.14,66.71929824561404
2015-07-14,76.15,1.14,66.7982456140351
2015-07-15,76.31,1.14,66.93859649122808
2015-07-16,77.24,1.14,67.75438596491229
2015-07-17,77.15,1.14,67.67543859649123
2015-07-20,77.0,1.14,67.54385964912281
2015-07-21,78.03,1.14,68.44736842105264
2015-07-22,78.36,1.14,68.73684210526316
2015-07-23,78.13,1.14,68.53508771929825
2015-07-24,77.55,1.14,68.02631578947368
2015-07-27,76.36,1.14,66.98245614035088
2015-07-28,77.9,1.14,68.33333333333334
2015-07-29,76.88,1.05,73.21904761904761
2015-07-30,76.55,1.05,72.9047619047619
2015-07-31,76.08,1.05,72.45714285714286
2015-08-03,75.54,1.05,71.94285714285715
2015-08-04,74.68,1.05,71.12380952380953
2015-08-05,75.06,1.05,71.48571428571428
2015-08-06,72.14,1.05,68.70476190476191
2015-08-07,71.96,1.05,68.53333333333333
2015-08-10,72.25,1.05,68.80952380952381
2015-08-11,71.9,1.05,68.47619047619048
2015-08-12,72.06,1.05,68.62857142857143
2015-08-13,72.2,1.05,68.76190476190476
2015-08-14,71.65,1.05,68.23809523809524
2015-08-17,72.39,1.05,68.94285714285714
2015-08-18,72.64,1.05,69.18095238095238
2015-08-19,72.93,1.05,69.45714285714286
2015-08-20,71.45,1.05,68.04761904761905
2015-08-21,69.93,1.05,66.60000000000001
2015-08-24,66.96,1.05,63.771428571428565
2015-08-25,67.88,1.05,64.64761904761905
2015-08-26,70.07,1.05,66.73333333333332
2015-08-27,72.79,1.05,69.32380952380953
2015-08-28,72.35,1.05,68.9047619047619
2015-08-31,70.44,1.05,67.08571428571427
2015-09-01,67.74,1.05,64.5142857142857
2015-09-02,69.51,1.05,66.2
2015-09-03,68.78,1.05,65.5047619047619
2015-09-04,68.04,1.05,64.8
2015-09-08,69.84,1.05,66.51428571428572
2015-09-09,68.76,1.05,65.4857142857143
2015-09-10,69.11,1.05,65.81904761904761
2015-09-11,69.57,1.05,66.25714285714285
2015-09-14,69.5,1.05,66.19047619047619
2015-09-15,70.25,1.05,66.9047619047619
2015-09-16,70.29,1.05,66.94285714285715
2015-09-17,70.81,1.05,67.43809523809524
2015-09-18,71.38,1.05,67.98095238095237
2015-09-21,70.79,1.05,67.41904761904762
2015-09-22,71.07,1.05,67.68571428571428
2015-09-23,70.8,1.05,67.42857142857142
2015-09-24,70.17,1.05,66.82857142857142
2015-09-25,68.68,1.05,65.40952380952382
2015-09-28,66.95,1.05,63.76190476190476
2015-09-29,68.89,1.05,65.60952380952381
2015-09-30,71.08,1.05,67.6952380952381
