date,PLD,PLD_EPS,PE Ratio
2017-07-03,59.19,0.38,155.76315789473682
2017-07-05,58.53,0.38,154.0263157894737
2017-07-06,57.28,0.38,150.73684210526315
2017-07-07,57.75,0.38,151.9736842105263
2017-07-10,57.28,0.38,150.73684210526315
2017-07-11,56.94,0.38,149.8421052631579
2017-07-12,57.79,0.38,152.07894736842104
2017-07-13,57.55,0.38,151.44736842105263
2017-07-14,58.08,0.38,152.8421052631579
2017-07-17,58.52,0.38,154.0
2017-07-18,60.12,0.38,158.21052631578945
2017-07-19,60.12,0.38,158.21052631578945
2017-07-20,59.17,0.38,155.71052631578948
2017-07-21,58.99,0.38,155.23684210526315
2017-07-24,60.3,0.38,158.68421052631578
2017-07-25,60.27,0.38,158.60526315789474
2017-07-26,61.14,0.38,160.89473684210526
2017-07-27,61.16,0.51,119.92156862745097
2017-07-28,61.55,0.51,120.68627450980391
2017-07-31,60.81,0.51,119.23529411764706
2017-08-01,61.34,0.51,120.27450980392157
2017-08-02,61.2,0.51,120.0
2017-08-03,61.12,0.51,119.84313725490195
2017-08-04,61.36,0.51,120.31372549019608
2017-08-07,60.65,0.51,118.92156862745098
2017-08-08,60.78,0.51,119.17647058823529
2017-08-09,60.74,0.51,119.09803921568627
2017-08-10,59.94,0.51,117.52941176470587
2017-08-11,59.71,0.51,117.07843137254902
2017-08-14,61.33,0.51,120.25490196078431
2017-08-15,61.89,0.51,121.3529411764706
2017-08-16,62.25,0.51,122.05882352941177
2017-08-17,61.3,0.51,120.19607843137254
2017-08-18,61.23,0.51,120.05882352941175
2017-08-21,62.09,0.51,121.74509803921569
2017-08-22,61.7,0.51,120.98039215686275
2017-08-23,62.81,0.51,123.15686274509804
2017-08-24,62.27,0.51,122.09803921568628
2017-08-25,62.58,0.51,122.70588235294117
2017-08-28,62.43,0.51,122.41176470588235
2017-08-29,62.18,0.51,121.92156862745098
2017-08-30,62.46,0.51,122.47058823529412
2017-08-31,63.36,0.51,124.23529411764706
2017-09-01,63.78,0.51,125.05882352941177
2017-09-05,63.51,0.51,124.52941176470587
2017-09-06,63.14,0.51,123.80392156862744
2017-09-07,63.71,0.51,124.92156862745098
2017-09-08,63.97,0.51,125.4313725490196
2017-09-11,65.13,0.51,127.70588235294116
2017-09-12,64.66,0.51,126.7843137254902
2017-09-13,64.01,0.51,125.50980392156863
2017-09-14,65.29,0.51,128.01960784313727
2017-09-15,65.2,0.51,127.84313725490196
2017-09-18,65.03,0.51,127.50980392156863
2017-09-19,64.75,0.51,126.96078431372548
2017-09-20,64.62,0.51,126.70588235294119
2017-09-21,64.36,0.51,126.19607843137254
2017-09-22,63.68,0.51,124.86274509803921
2017-09-25,64.02,0.51,125.52941176470587
2017-09-26,63.66,0.51,124.8235294117647
2017-09-27,62.91,0.51,123.35294117647058
2017-09-28,63.55,0.51,124.60784313725489
2017-09-29,63.46,0.51,124.43137254901961
2017-10-02,63.59,0.51,124.68627450980392
2017-10-03,63.69,0.51,124.88235294117646
2017-10-04,64.08,0.51,125.6470588235294
2017-10-05,64.57,0.51,126.60784313725489
2017-10-06,64.52,0.51,126.50980392156862
2017-10-09,64.83,0.51,127.11764705882352
2017-10-10,64.72,0.51,126.90196078431372
2017-10-11,64.5,0.51,126.47058823529412
2017-10-12,65.08,0.51,127.6078431372549
2017-10-13,65.21,0.51,127.8627450980392
2017-10-16,65.0,0.51,127.45098039215686
2017-10-17,64.31,0.51,126.09803921568627
2017-10-18,65.31,0.51,128.05882352941177
2017-10-19,64.55,0.51,126.56862745098039
2017-10-20,64.44,0.51,126.35294117647058
2017-10-23,64.46,0.51,126.39215686274508
2017-10-24,64.04,0.51,125.5686274509804
2017-10-25,64.03,0.51,125.54901960784314
2017-10-26,64.27,0.51,126.01960784313725
2017-10-27,64.69,1.65,39.2060606060606
2017-10-30,64.08,1.65,38.836363636363636
2017-10-31,64.58,1.65,39.13939393939394
2017-11-01,65.0,1.65,39.3939393939394
2017-11-02,65.94,1.65,39.96363636363636
2017-11-03,66.27,1.65,40.163636363636364
2017-11-06,66.54,1.65,40.327272727272735
2017-11-07,66.53,1.65,40.32121212121213
2017-11-08,66.72,1.65,40.43636363636364
2017-11-09,66.48,1.65,40.290909090909096
2017-11-10,66.22,1.65,40.13333333333333
2017-11-13,67.07,1.65,40.64848484848485
2017-11-14,67.19,1.65,40.72121212121212
2017-11-15,65.59,1.65,39.75151515151516
2017-11-16,67.05,1.65,40.63636363636364
2017-11-17,66.3,1.65,40.18181818181818
2017-11-20,66.44,1.65,40.266666666666666
2017-11-21,67.4,1.65,40.84848484848485
2017-11-22,66.89,1.65,40.53939393939394
2017-11-24,67.06,1.65,40.64242424242425
2017-11-27,66.87,1.65,40.52727272727273
2017-11-28,66.69,1.65,40.41818181818182
2017-11-29,66.13,1.65,40.07878787878788
2017-11-30,66.23,1.65,40.13939393939394
2017-12-01,66.19,1.65,40.11515151515152
2017-12-04,65.94,1.65,39.96363636363636
2017-12-05,64.44,1.65,39.054545454545455
2017-12-06,64.72,1.65,39.224242424242426
2017-12-07,65.82,1.65,39.89090909090909
2017-12-08,66.16,1.65,40.096969696969694
2017-12-11,65.73,1.65,39.83636363636364
2017-12-12,66.17,1.65,40.10303030303031
2017-12-13,65.76,1.65,39.85454545454546
2017-12-14,65.91,1.65,39.945454545454545
2017-12-15,65.98,1.65,39.98787878787879
2017-12-18,65.86,1.65,39.915151515151514
2017-12-19,63.38,1.65,38.412121212121214
2017-12-20,63.05,1.65,38.21212121212121
2017-12-21,63.01,1.65,38.18787878787879
2017-12-22,63.83,1.65,38.68484848484849
2017-12-26,63.82,1.65,38.67878787878788
2017-12-27,64.28,1.65,38.95757575757576
2017-12-28,64.76,1.65,39.24848484848486
2017-12-29,64.51,1.65,39.0969696969697
2018-01-02,64.01,1.65,38.7939393939394
2018-01-03,63.89,1.65,38.721212121212126
2018-01-04,62.61,1.65,37.945454545454545
2018-01-05,62.56,1.65,37.91515151515152
2018-01-08,63.29,1.65,38.35757575757576
2018-01-09,62.65,1.65,37.96969696969697
2018-01-10,61.44,1.65,37.236363636363635
2018-01-11,61.65,1.65,37.36363636363637
2018-01-12,61.85,1.65,37.484848484848484
2018-01-16,62.14,1.65,37.660606060606064
2018-01-17,62.86,1.65,38.0969696969697
2018-01-18,61.43,1.65,37.230303030303034
2018-01-19,61.78,1.65,37.442424242424245
2018-01-22,63.11,1.65,38.24848484848485
2018-01-23,64.97,1.65,39.375757575757575
2018-01-24,64.48,1.65,39.078787878787885
2018-01-25,64.22,1.65,38.92121212121212
2018-01-26,64.39,1.65,39.02424242424242
2018-01-29,63.39,1.65,38.41818181818182
2018-01-30,62.9,1.65,38.121212121212125
2018-01-31,65.11,1.65,39.46060606060606
2018-02-01,63.72,1.65,38.61818181818182
2018-02-02,63.83,1.65,38.68484848484849
2018-02-05,61.21,1.65,37.0969696969697
2018-02-06,60.74,1.65,36.81212121212121
2018-02-07,60.04,1.65,36.38787878787879
2018-02-08,58.33,1.65,35.35151515151515
2018-02-09,60.32,1.65,36.55757575757576
2018-02-12,60.15,1.65,36.45454545454545
2018-02-13,61.16,1.65,37.06666666666667
2018-02-14,60.54,1.65,36.690909090909095
2018-02-15,61.41,0.56,109.66071428571426
2018-02-16,61.98,0.56,110.67857142857142
2018-02-20,61.23,0.56,109.3392857142857
2018-02-21,59.91,0.56,106.98214285714285
2018-02-22,59.94,0.56,107.03571428571428
2018-02-23,61.26,0.56,109.39285714285712
2018-02-26,61.31,0.56,109.48214285714285
2018-02-27,60.36,0.56,107.78571428571428
2018-02-28,60.68,0.56,108.35714285714285
2018-03-01,60.72,0.56,108.42857142857142
2018-03-02,60.22,0.56,107.53571428571428
2018-03-05,61.09,0.56,109.08928571428571
2018-03-06,61.6,0.56,109.99999999999999
2018-03-07,61.92,0.56,110.57142857142857
2018-03-08,62.38,0.56,111.39285714285714
2018-03-09,63.69,0.56,113.73214285714285
2018-03-12,63.56,0.56,113.5
2018-03-13,63.37,0.56,113.16071428571426
2018-03-14,63.22,0.56,112.89285714285712
2018-03-15,63.44,0.56,113.28571428571428
2018-03-16,63.83,0.56,113.98214285714285
2018-03-19,63.34,0.56,113.10714285714285
2018-03-20,63.58,0.56,113.53571428571428
2018-03-21,62.63,0.56,111.83928571428571
2018-03-22,61.71,0.56,110.19642857142857
2018-03-23,60.11,0.56,107.33928571428571
2018-03-26,61.23,0.56,109.3392857142857
2018-03-27,62.04,0.56,110.78571428571428
2018-03-28,62.53,0.56,111.66071428571428
2018-03-29,62.99,0.56,112.48214285714285
2018-04-02,61.4,0.56,109.64285714285712
2018-04-03,61.73,0.56,110.23214285714285
2018-04-04,62.15,0.56,110.98214285714285
2018-04-05,61.76,0.56,110.28571428571428
2018-04-06,61.24,0.56,109.35714285714285
2018-04-09,61.32,0.56,109.49999999999999
2018-04-10,61.6,0.56,109.99999999999999
2018-04-11,61.62,0.56,110.03571428571428
2018-04-12,61.64,0.56,110.07142857142856
2018-04-13,62.26,0.56,111.17857142857142
2018-04-16,62.6,0.56,111.78571428571428
2018-04-17,65.3,0.56,116.60714285714285
2018-04-18,65.66,0.56,117.24999999999999
2018-04-19,65.23,0.56,116.48214285714285
2018-04-20,64.99,0.56,116.0535714285714
2018-04-23,64.88,0.56,115.85714285714283
2018-04-24,65.22,0.69,94.52173913043478
2018-04-25,64.64,0.69,93.68115942028986
2018-04-26,65.87,0.69,95.46376811594205
2018-04-27,66.58,0.69,96.4927536231884
2018-04-30,64.91,0.69,94.07246376811594
2018-05-01,65.07,0.69,94.30434782608695
2018-05-02,64.75,0.69,93.84057971014494
2018-05-03,64.8,0.69,93.91304347826087
2018-05-04,65.25,0.69,94.56521739130436
2018-05-07,65.49,0.69,94.91304347826087
2018-05-08,65.19,0.69,94.47826086956522
2018-05-09,65.22,0.69,94.52173913043478
2018-05-10,65.59,0.69,95.05797101449276
2018-05-11,65.33,0.69,94.68115942028986
2018-05-14,65.21,0.69,94.5072463768116
2018-05-15,64.22,0.69,93.07246376811595
2018-05-16,63.4,0.69,91.8840579710145
2018-05-17,63.28,0.69,91.71014492753623
2018-05-18,63.24,0.69,91.65217391304348
2018-05-21,63.82,0.69,92.49275362318842
2018-05-22,63.77,0.69,92.42028985507248
2018-05-23,64.77,0.69,93.86956521739131
2018-05-24,64.48,0.69,93.44927536231886
2018-05-25,64.41,0.69,93.34782608695653
2018-05-29,64.31,0.69,93.20289855072465
2018-05-30,64.8,0.69,93.91304347826087
2018-05-31,64.35,0.69,93.26086956521739
2018-06-01,65.11,0.69,94.36231884057972
2018-06-04,66.25,0.69,96.0144927536232
2018-06-05,66.04,0.69,95.71014492753625
2018-06-06,65.94,0.69,95.56521739130436
2018-06-07,65.96,0.69,95.59420289855072
2018-06-08,65.95,0.69,95.57971014492755
2018-06-11,65.48,0.69,94.8985507246377
2018-06-12,65.51,0.69,94.94202898550726
2018-06-13,64.23,0.69,93.08695652173914
2018-06-14,64.42,0.69,93.36231884057972
2018-06-15,63.95,0.69,92.68115942028987
2018-06-18,64.17,0.69,93.00000000000001
2018-06-19,63.51,0.69,92.04347826086956
2018-06-20,64.11,0.69,92.91304347826087
2018-06-21,63.95,0.69,92.68115942028987
2018-06-22,64.31,0.69,93.20289855072465
2018-06-25,64.14,0.69,92.95652173913044
2018-06-26,64.02,0.69,92.78260869565217
2018-06-27,64.41,0.69,93.34782608695653
2018-06-28,65.15,0.69,94.42028985507248
2018-06-29,65.69,0.69,95.20289855072464
2018-07-02,64.52,0.69,93.5072463768116
2018-07-03,65.05,0.69,94.27536231884058
2018-07-05,65.98,0.69,95.62318840579711
2018-07-06,66.2,0.69,95.94202898550726
2018-07-09,65.8,0.69,95.36231884057972
2018-07-10,65.83,0.69,95.40579710144928
2018-07-11,65.4,0.69,94.78260869565219
2018-07-12,65.67,0.69,95.17391304347827
2018-07-13,65.53,0.69,94.97101449275364
2018-07-16,65.04,0.69,94.2608695652174
2018-07-17,63.42,0.69,91.91304347826087
2018-07-18,62.97,0.69,91.26086956521739
2018-07-19,63.5,0.69,92.02898550724639
2018-07-20,62.44,0.69,90.4927536231884
2018-07-23,62.57,0.63,99.31746031746032
2018-07-24,62.36,0.63,98.98412698412699
2018-07-25,63.76,0.63,101.2063492063492
2018-07-26,65.14,0.63,103.39682539682539
2018-07-27,65.0,0.63,103.17460317460318
2018-07-30,65.0,0.63,103.17460317460318
2018-07-31,65.62,0.63,104.15873015873017
2018-08-01,66.11,0.63,104.93650793650794
2018-08-02,65.85,0.63,104.52380952380952
2018-08-03,66.81,0.63,106.04761904761905
2018-08-06,66.48,0.63,105.52380952380953
2018-08-07,65.66,0.63,104.22222222222221
2018-08-08,65.7,0.63,104.28571428571429
2018-08-09,65.37,0.63,103.76190476190477
2018-08-10,64.57,0.63,102.49206349206348
2018-08-13,64.43,0.63,102.26984126984128
2018-08-14,64.05,0.63,101.66666666666666
2018-08-15,64.51,0.63,102.3968253968254
2018-08-16,65.65,0.63,104.20634920634922
2018-08-17,67.43,0.63,107.03174603174604
2018-08-20,67.75,0.63,107.53968253968254
2018-08-21,65.75,0.63,104.36507936507937
2018-08-22,65.16,0.63,103.42857142857142
2018-08-23,64.53,0.63,102.42857142857143
2018-08-24,66.09,0.63,104.90476190476191
2018-08-27,65.96,0.63,104.69841269841268
2018-08-28,67.34,0.63,106.8888888888889
2018-08-29,67.21,0.63,106.68253968253967
2018-08-30,66.88,0.63,106.15873015873015
2018-08-31,67.18,0.63,106.63492063492065
2018-09-04,66.23,0.63,105.12698412698413
2018-09-05,67.24,0.63,106.73015873015872
2018-09-06,67.18,0.63,106.63492063492065
2018-09-07,66.0,0.63,104.76190476190476
2018-09-10,66.54,0.63,105.61904761904763
2018-09-11,66.39,0.63,105.38095238095238
2018-09-12,66.43,0.63,105.44444444444446
2018-09-13,67.59,0.63,107.28571428571429
2018-09-14,67.23,0.63,106.71428571428572
2018-09-17,67.52,0.63,107.17460317460316
2018-09-18,66.73,0.63,105.92063492063492
2018-09-19,65.95,0.63,104.68253968253968
2018-09-20,67.36,0.63,106.92063492063492
2018-09-21,67.49,0.63,107.12698412698411
2018-09-24,66.32,0.63,105.26984126984127
2018-09-25,66.38,0.63,105.36507936507935
2018-09-26,65.99,0.63,104.74603174603173
2018-09-27,66.46,0.63,105.49206349206348
2018-09-28,67.79,0.63,107.60317460317461
2018-10-01,67.24,0.63,106.73015873015872
2018-10-02,66.42,0.63,105.42857142857143
2018-10-03,66.03,0.63,104.80952380952381
2018-10-04,65.53,0.63,104.01587301587301
2018-10-05,65.24,0.63,103.55555555555554
2018-10-08,66.2,0.63,105.07936507936509
2018-10-09,67.06,0.63,106.44444444444444
2018-10-10,65.56,0.63,104.06349206349206
2018-10-11,62.84,0.63,99.74603174603175
2018-10-12,62.54,0.63,99.26984126984127
2018-10-15,63.07,0.63,100.11111111111111
2018-10-16,63.86,0.63,101.36507936507937
2018-10-17,62.86,0.63,99.77777777777777
2018-10-18,63.07,0.63,100.11111111111111
2018-10-19,63.59,0.63,100.93650793650794
2018-10-22,63.26,0.6,105.43333333333334
2018-10-23,64.04,0.6,106.73333333333335
2018-10-24,65.27,0.6,108.78333333333333
2018-10-25,65.89,0.6,109.81666666666668
2018-10-26,64.43,0.6,107.38333333333335
2018-10-29,65.3,0.6,108.83333333333333
2018-10-30,65.62,0.6,109.36666666666667
2018-10-31,64.47,0.6,107.45
2018-11-01,64.76,0.6,107.93333333333335
2018-11-02,64.35,0.6,107.25
2018-11-05,65.07,0.6,108.44999999999999
2018-11-06,65.91,0.6,109.85
2018-11-07,67.08,0.6,111.8
2018-11-08,67.12,0.6,111.86666666666667
2018-11-09,67.57,0.6,112.61666666666666
2018-11-12,67.76,0.6,112.93333333333335
2018-11-13,67.55,0.6,112.58333333333333
2018-11-14,67.56,0.6,112.60000000000001
2018-11-15,66.72,0.6,111.2
2018-11-16,67.31,0.6,112.18333333333334
2018-11-19,67.7,0.6,112.83333333333334
2018-11-20,66.7,0.6,111.16666666666667
2018-11-21,66.92,0.6,111.53333333333335
2018-11-23,66.96,0.6,111.6
2018-11-26,66.36,0.6,110.60000000000001
2018-11-27,66.66,0.6,111.1
2018-11-28,67.35,0.6,112.25
2018-11-29,67.18,0.6,111.96666666666668
2018-11-30,67.34,0.6,112.23333333333335
2018-12-03,68.65,0.6,114.41666666666669
2018-12-04,66.86,0.6,111.43333333333334
2018-12-06,68.48,0.6,114.13333333333334
2018-12-07,66.84,0.6,111.4
2018-12-10,65.94,0.6,109.9
2018-12-11,66.47,0.6,110.78333333333333
2018-12-12,64.64,0.6,107.73333333333333
2018-12-13,65.12,0.6,108.53333333333335
2018-12-14,64.81,0.6,108.01666666666668
2018-12-17,61.52,0.6,102.53333333333335
2018-12-18,62.63,0.6,104.38333333333334
2018-12-19,61.25,0.6,102.08333333333334
2018-12-20,60.37,0.6,100.61666666666666
2018-12-21,58.87,0.6,98.11666666666666
2018-12-24,55.94,0.6,93.23333333333333
2018-12-26,57.97,0.6,96.61666666666667
2018-12-27,58.0,0.6,96.66666666666667
2018-12-28,58.49,0.6,97.48333333333333
2018-12-31,58.72,0.6,97.86666666666667
2019-01-02,57.03,0.6,95.05000000000001
2019-01-03,56.57,0.6,94.28333333333333
2019-01-04,58.0,0.6,96.66666666666667
2019-01-07,58.94,0.6,98.23333333333333
2019-01-08,60.9,0.6,101.5
2019-01-09,61.31,0.6,102.18333333333334
2019-01-10,62.38,0.6,103.96666666666667
2019-01-11,62.36,0.6,103.93333333333334
2019-01-14,62.35,0.6,103.91666666666667
2019-01-15,63.21,0.6,105.35000000000001
2019-01-16,63.54,0.6,105.9
2019-01-17,64.05,0.6,106.75
2019-01-18,64.7,0.6,107.83333333333334
2019-01-22,64.78,0.6,107.96666666666667
2019-01-23,65.07,0.6,108.44999999999999
2019-01-24,64.73,0.6,107.88333333333334
2019-01-25,66.01,0.6,110.01666666666668
2019-01-28,66.71,0.6,111.18333333333332
2019-01-29,67.54,0.6,112.56666666666668
2019-01-30,68.39,0.6,113.98333333333333
2019-01-31,69.16,0.6,115.26666666666667
2019-02-01,69.41,0.6,115.68333333333334
2019-02-04,69.65,0.6,116.08333333333334
2019-02-05,69.94,0.6,116.56666666666666
2019-02-06,69.48,0.6,115.80000000000001
2019-02-07,70.43,0.6,117.38333333333335
2019-02-08,70.83,0.6,118.05
2019-02-11,71.04,0.6,118.40000000000002
2019-02-12,70.6,0.6,117.66666666666666
2019-02-13,70.82,0.98,72.26530612244898
2019-02-14,70.85,0.98,72.29591836734693
2019-02-15,71.19,0.98,72.64285714285714
2019-02-19,71.38,0.98,72.83673469387755
2019-02-20,70.32,0.98,71.75510204081633
2019-02-21,71.03,0.98,72.4795918367347
2019-02-22,71.62,0.98,73.08163265306123
2019-02-25,71.26,0.98,72.71428571428572
2019-02-26,71.04,0.98,72.48979591836735
2019-02-27,70.16,0.98,71.59183673469387
2019-02-28,70.06,0.98,71.48979591836735
2019-03-01,69.88,0.98,71.3061224489796
2019-03-04,70.34,0.98,71.77551020408164
2019-03-05,70.34,0.98,71.77551020408164
2019-03-06,70.17,0.98,71.60204081632654
2019-03-07,69.52,0.98,70.93877551020408
2019-03-08,69.94,0.98,71.36734693877551
2019-03-11,70.99,0.98,72.43877551020408
2019-03-12,71.62,0.98,73.08163265306123
2019-03-13,72.38,0.98,73.85714285714285
2019-03-14,71.78,0.98,73.24489795918367
2019-03-15,71.64,0.98,73.10204081632654
2019-03-18,70.85,0.98,72.29591836734693
2019-03-19,70.43,0.98,71.86734693877551
2019-03-20,70.92,0.98,72.36734693877551
2019-03-21,72.06,0.98,73.53061224489797
2019-03-22,71.07,0.98,72.5204081632653
2019-03-25,70.95,0.98,72.39795918367348
2019-03-26,72.16,0.98,73.63265306122449
2019-03-27,71.59,0.98,73.05102040816327
2019-03-28,72.12,0.98,73.59183673469389
2019-03-29,71.95,0.98,73.41836734693878
2019-04-01,72.21,0.98,73.68367346938776
2019-04-02,73.14,0.98,74.63265306122449
2019-04-03,73.15,0.98,74.64285714285715
2019-04-04,72.85,0.98,74.33673469387755
2019-04-05,73.06,0.98,74.55102040816327
2019-04-08,72.89,0.98,74.37755102040816
2019-04-09,72.38,0.98,73.85714285714285
2019-04-10,73.56,0.98,75.06122448979592
2019-04-11,73.56,0.98,75.06122448979592
2019-04-12,74.43,0.98,75.94897959183675
2019-04-15,73.73,0.98,75.23469387755102
2019-04-16,72.77,0.98,74.25510204081633
2019-04-17,72.26,0.98,73.73469387755102
2019-04-18,73.57,0.98,75.07142857142857
2019-04-22,72.93,0.98,74.41836734693878
2019-04-23,74.2,0.55,134.9090909090909
2019-04-24,75.31,0.55,136.9272727272727
2019-04-25,75.46,0.55,137.2
2019-04-26,76.1,0.55,138.36363636363635
2019-04-29,75.38,0.55,137.05454545454543
2019-04-30,76.67,0.55,139.4
2019-05-01,77.6,0.55,141.09090909090907
2019-05-02,76.33,0.55,138.78181818181818
2019-05-03,76.77,0.55,139.58181818181816
2019-05-06,76.24,0.55,138.6181818181818
2019-05-07,74.32,0.55,135.1272727272727
2019-05-08,74.39,0.55,135.25454545454545
2019-05-09,74.64,0.55,135.7090909090909
2019-05-10,75.56,0.55,137.38181818181818
2019-05-13,75.06,0.55,136.47272727272727
2019-05-14,75.3,0.55,136.9090909090909
2019-05-15,76.01,0.55,138.2
2019-05-16,76.87,0.55,139.76363636363635
2019-05-17,76.61,0.55,139.29090909090908
2019-05-20,75.59,0.55,137.43636363636364
2019-05-21,76.83,0.55,139.6909090909091
2019-05-22,76.55,0.55,139.18181818181816
2019-05-23,76.43,0.55,138.96363636363637
2019-05-24,75.41,0.55,137.1090909090909
2019-05-28,74.37,0.55,135.21818181818182
2019-05-29,73.15,0.55,133.0
2019-05-30,73.32,0.55,133.30909090909088
2019-05-31,73.67,0.55,133.94545454545454
2019-06-03,75.1,0.55,136.54545454545453
2019-06-04,75.0,0.55,136.36363636363635
2019-06-05,77.47,0.55,140.85454545454544
2019-06-06,78.14,0.55,142.07272727272726
2019-06-07,78.19,0.55,142.16363636363636
2019-06-10,78.41,0.55,142.56363636363633
2019-06-11,78.83,0.55,143.3272727272727
2019-06-12,78.81,0.55,143.29090909090908
2019-06-13,79.93,0.55,145.3272727272727
2019-06-14,79.96,0.55,145.38181818181815
2019-06-17,80.92,0.55,147.12727272727273
2019-06-18,80.48,0.55,146.3272727272727
2019-06-19,81.53,0.55,148.23636363636362
2019-06-20,82.48,0.55,149.96363636363637
2019-06-21,81.33,0.55,147.87272727272725
2019-06-24,80.6,0.55,146.54545454545453
2019-06-25,79.78,0.55,145.05454545454543
2019-06-26,78.14,0.55,142.07272727272726
2019-06-27,79.36,0.55,144.29090909090908
2019-06-28,80.1,0.55,145.63636363636363
2019-07-01,79.92,0.55,145.3090909090909
2019-07-02,81.59,0.55,148.34545454545454
2019-07-03,82.6,0.55,150.18181818181816
2019-07-05,82.43,0.55,149.87272727272727
2019-07-08,82.31,0.55,149.65454545454546
2019-07-09,82.62,0.55,150.21818181818182
2019-07-10,83.02,0.55,150.94545454545454
2019-07-11,81.02,0.55,147.30909090909088
2019-07-12,80.03,0.55,145.5090909090909
2019-07-15,79.94,0.55,145.34545454545452
2019-07-16,81.46,0.55,148.1090909090909
2019-07-17,81.61,0.55,148.38181818181818
2019-07-18,82.43,0.55,149.87272727272727
2019-07-19,80.74,0.55,146.79999999999998
2019-07-22,81.18,0.61,133.08196721311478
2019-07-23,82.59,0.61,135.39344262295083
2019-07-24,82.26,0.61,134.85245901639345
2019-07-25,81.45,0.61,133.52459016393442
2019-07-26,82.11,0.61,134.60655737704917
2019-07-29,82.63,0.61,135.45901639344262
2019-07-30,82.01,0.61,134.4426229508197
2019-07-31,80.61,0.61,132.14754098360655
2019-08-01,80.78,0.61,132.4262295081967
