date,PG,PG_EPS,PE Ratio
2018-01-02,90.65,1.09,83.1651376146789
2018-01-03,90.54,1.09,83.06422018348624
2018-01-04,91.18,1.09,83.65137614678899
2018-01-05,91.24,1.09,83.70642201834862
2018-01-08,91.72,1.09,84.14678899082568
2018-01-09,91.05,1.09,83.5321100917431
2018-01-10,90.47,1.09,82.99999999999999
2018-01-11,90.15,1.09,82.70642201834862
2018-01-12,89.61,1.09,82.21100917431193
2018-01-16,90.22,1.09,82.77064220183486
2018-01-17,91.2,1.09,83.6697247706422
2018-01-18,90.18,1.09,82.73394495412845
2018-01-19,91.07,1.09,83.55045871559632
2018-01-22,91.89,1.09,84.30275229357798
2018-01-23,89.05,0.96,92.76041666666667
2018-01-24,88.31,0.96,91.98958333333334
2018-01-25,88.34,0.96,92.02083333333334
2018-01-26,87.73,0.96,91.38541666666667
2018-01-29,86.86,0.96,90.47916666666667
2018-01-30,86.95,0.96,90.57291666666667
2018-01-31,86.34,0.96,89.9375
2018-02-01,85.85,0.96,89.42708333333333
2018-02-02,84.25,0.96,87.76041666666667
2018-02-05,81.06,0.96,84.4375
2018-02-06,82.38,0.96,85.8125
2018-02-07,81.84,0.96,85.25
2018-02-08,80.22,0.96,83.5625
2018-02-09,79.92,0.96,83.25
2018-02-12,81.33,0.96,84.71875
2018-02-13,81.5,0.96,84.89583333333334
2018-02-14,80.68,0.96,84.04166666666667
2018-02-15,82.41,0.96,85.84375
2018-02-16,82.6,0.96,86.04166666666666
2018-02-20,81.34,0.96,84.72916666666667
2018-02-21,80.24,0.96,83.58333333333333
2018-02-22,80.84,0.96,84.20833333333334
2018-02-23,81.05,0.96,84.42708333333333
2018-02-26,81.63,0.96,85.03125
2018-02-27,80.54,0.96,83.89583333333334
2018-02-28,78.52,0.96,81.79166666666667
2018-03-01,78.7,0.96,81.97916666666667
2018-03-02,79.5,0.96,82.8125
2018-03-05,80.29,0.96,83.63541666666667
2018-03-06,80.02,0.96,83.35416666666667
2018-03-07,79.16,0.96,82.45833333333333
2018-03-08,79.97,0.96,83.30208333333333
2018-03-09,80.29,0.96,83.63541666666667
2018-03-12,79.86,0.96,83.1875
2018-03-13,79.72,0.96,83.04166666666667
2018-03-14,79.0,0.96,82.29166666666667
2018-03-15,78.67,0.96,81.94791666666667
2018-03-16,78.97,0.96,82.26041666666667
2018-03-19,78.66,0.96,81.9375
2018-03-20,78.31,0.96,81.57291666666667
2018-03-21,77.04,0.96,80.25000000000001
2018-03-22,76.41,0.96,79.59375
2018-03-23,75.91,0.96,79.07291666666667
2018-03-26,76.41,0.96,79.59375
2018-03-27,77.79,0.96,81.03125000000001
2018-03-28,78.84,0.96,82.125
2018-03-29,79.28,0.96,82.58333333333334
2018-04-02,77.4,0.96,80.62500000000001
2018-04-03,78.46,0.96,81.72916666666666
2018-04-04,79.05,0.96,82.34375
2018-04-05,78.8,0.96,82.08333333333333
2018-04-06,78.43,0.96,81.69791666666667
2018-04-09,78.16,0.96,81.41666666666667
2018-04-10,78.37,0.96,81.63541666666667
2018-04-11,78.27,0.96,81.53125
2018-04-12,77.79,0.96,81.03125000000001
2018-04-13,78.37,0.96,81.63541666666667
2018-04-16,78.61,0.96,81.88541666666667
2018-04-17,78.43,0.96,81.69791666666667
2018-04-18,78.2,0.96,81.45833333333334
2018-04-19,74.95,0.97,77.26804123711341
2018-04-20,73.8,0.97,76.08247422680412
2018-04-23,73.0,0.97,75.25773195876289
2018-04-24,72.5,0.97,74.74226804123711
2018-04-25,72.3,0.97,74.5360824742268
2018-04-26,72.75,0.97,75.0
2018-04-27,72.81,0.97,75.0618556701031
2018-04-30,72.34,0.97,74.57731958762888
2018-05-01,71.96,0.97,74.18556701030927
2018-05-02,70.94,0.97,73.1340206185567
2018-05-03,71.36,0.97,73.56701030927834
2018-05-04,72.43,0.97,74.67010309278352
2018-05-07,71.98,0.97,74.20618556701031
2018-05-08,71.44,0.97,73.64948453608247
2018-05-09,72.37,0.97,74.60824742268042
2018-05-10,73.15,0.97,75.41237113402063
2018-05-11,73.37,0.97,75.63917525773196
2018-05-14,73.28,0.97,75.54639175257732
2018-05-15,72.95,0.97,75.20618556701031
2018-05-16,73.53,0.97,75.80412371134021
2018-05-17,73.96,0.97,76.24742268041237
2018-05-18,73.45,0.97,75.72164948453609
2018-05-21,74.06,0.97,76.35051546391753
2018-05-22,74.03,0.97,76.31958762886599
2018-05-23,74.18,0.97,76.47422680412372
2018-05-24,73.77,0.97,76.05154639175258
2018-05-25,74.31,0.97,76.60824742268042
2018-05-29,74.05,0.97,76.34020618556701
2018-05-30,74.89,0.97,77.20618556701031
2018-05-31,73.17,0.97,75.43298969072166
2018-06-01,73.45,0.97,75.72164948453609
2018-06-04,74.18,0.97,76.47422680412372
2018-06-05,73.97,0.97,76.25773195876289
2018-06-06,74.35,0.97,76.64948453608247
2018-06-07,75.76,0.97,78.10309278350516
2018-06-08,77.18,0.97,79.56701030927836
2018-06-11,77.53,0.97,79.9278350515464
2018-06-12,77.24,0.97,79.62886597938144
2018-06-13,76.47,0.97,78.83505154639175
2018-06-14,75.99,0.97,78.34020618556701
2018-06-15,77.38,0.97,79.77319587628865
2018-06-18,75.84,0.97,78.18556701030928
2018-06-19,76.33,0.97,78.69072164948453
2018-06-20,75.85,0.97,78.19587628865979
2018-06-21,76.44,0.97,78.80412371134021
2018-06-22,77.43,0.97,79.82474226804125
2018-06-25,77.79,0.97,80.1958762886598
2018-06-26,78.0,0.97,80.41237113402062
2018-06-27,77.69,0.97,80.09278350515464
2018-06-28,78.05,0.97,80.4639175257732
2018-06-29,78.06,0.97,80.47422680412372
2018-07-02,78.13,0.97,80.54639175257732
2018-07-03,77.9,0.97,80.30927835051547
2018-07-05,79.21,0.97,81.65979381443299
2018-07-06,79.31,0.97,81.76288659793815
2018-07-09,77.86,0.97,80.26804123711341
2018-07-10,79.82,0.97,82.28865979381443
2018-07-11,79.16,0.97,81.6082474226804
2018-07-12,78.89,0.97,81.3298969072165
2018-07-13,79.31,0.97,81.76288659793815
2018-07-16,79.53,0.97,81.98969072164948
2018-07-17,80.03,0.97,82.50515463917526
2018-07-18,79.72,0.97,82.18556701030928
2018-07-19,78.73,0.97,81.16494845360825
2018-07-20,78.68,0.97,81.11340206185568
2018-07-23,78.51,0.97,80.93814432989691
2018-07-24,78.99,0.97,81.43298969072164
2018-07-25,79.47,0.97,81.9278350515464
2018-07-26,80.09,0.97,82.56701030927836
2018-07-27,80.58,0.97,83.0721649484536
2018-07-30,80.2,0.97,82.68041237113403
2018-07-31,80.88,0.97,83.38144329896907
2018-08-01,80.65,0.97,83.14432989690722
2018-08-02,82.0,0.97,84.5360824742268
2018-08-03,82.33,0.97,84.87628865979381
2018-08-06,82.52,0.97,85.0721649484536
2018-08-07,82.64,0.73,113.2054794520548
2018-08-08,82.35,0.73,112.80821917808218
2018-08-09,81.4,0.73,111.50684931506851
2018-08-10,81.43,0.73,111.54794520547946
2018-08-13,81.52,0.73,111.67123287671232
2018-08-14,81.31,0.73,111.38356164383562
2018-08-15,82.3,0.73,112.73972602739725
2018-08-16,83.69,0.73,114.64383561643835
2018-08-17,83.69,0.73,114.64383561643835
2018-08-20,83.64,0.73,114.57534246575342
2018-08-21,83.9,0.73,114.93150684931508
2018-08-22,83.39,0.73,114.23287671232877
2018-08-23,83.24,0.73,114.02739726027397
2018-08-24,83.36,0.73,114.19178082191782
2018-08-27,83.44,0.73,114.3013698630137
2018-08-28,83.48,0.73,114.35616438356165
2018-08-29,83.49,0.73,114.36986301369862
2018-08-30,83.41,0.73,114.26027397260273
2018-08-31,82.95,0.73,113.63013698630138
2018-09-04,82.7,0.73,113.28767123287672
2018-09-05,83.29,0.73,114.09589041095892
2018-09-06,82.65,0.73,113.21917808219179
2018-09-07,81.91,0.73,112.20547945205479
2018-09-10,82.38,0.73,112.84931506849314
2018-09-11,82.01,0.73,112.34246575342466
2018-09-12,83.11,0.73,113.84931506849315
2018-09-13,83.45,0.73,114.31506849315069
2018-09-14,83.61,0.73,114.53424657534246
2018-09-17,84.25,0.73,115.41095890410959
2018-09-18,84.0,0.73,115.06849315068493
2018-09-19,84.0,0.73,115.06849315068493
2018-09-20,85.36,0.73,116.93150684931507
2018-09-21,85.82,0.73,117.56164383561644
2018-09-24,84.27,0.73,115.43835616438356
2018-09-25,83.12,0.73,113.86301369863014
2018-09-26,83.26,0.73,114.05479452054796
2018-09-27,82.86,0.73,113.5068493150685
2018-09-28,83.23,0.73,114.013698630137
2018-10-01,83.67,0.73,114.6164383561644
2018-10-02,84.36,0.73,115.56164383561644
2018-10-03,83.03,0.73,113.73972602739727
2018-10-04,81.92,0.73,112.21917808219179
2018-10-05,82.15,0.73,112.53424657534248
2018-10-08,82.4,0.73,112.87671232876713
2018-10-09,82.2,0.73,112.60273972602741
2018-10-10,81.44,0.73,111.56164383561644
2018-10-11,78.87,0.73,108.04109589041097
2018-10-12,79.06,0.73,108.3013698630137
2018-10-15,80.13,0.73,109.76712328767123
2018-10-16,81.01,0.73,110.97260273972604
2018-10-17,81.86,0.73,112.13698630136986
2018-10-18,80.24,0.73,109.91780821917808
2018-10-19,87.3,1.26,69.28571428571428
2018-10-22,86.6,1.26,68.73015873015872
2018-10-23,87.16,1.26,69.17460317460318
2018-10-24,89.46,1.26,71.0
2018-10-25,89.0,1.26,70.63492063492063
2018-10-26,87.86,1.26,69.73015873015873
2018-10-29,88.24,1.26,70.03174603174602
2018-10-30,89.19,1.26,70.78571428571428
2018-10-31,88.68,1.26,70.38095238095238
2018-11-01,89.59,1.26,71.10317460317461
2018-11-02,89.81,1.26,71.27777777777779
2018-11-05,91.2,1.26,72.38095238095238
2018-11-06,91.51,1.26,72.62698412698413
2018-11-07,91.29,1.26,72.45238095238096
2018-11-08,91.36,1.26,72.5079365079365
2018-11-09,92.41,1.26,73.34126984126983
2018-11-12,92.7,1.26,73.57142857142857
2018-11-13,93.47,1.26,74.18253968253968
2018-11-14,93.49,1.26,74.1984126984127
2018-11-15,93.83,1.26,74.46825396825396
2018-11-16,93.82,1.26,74.46031746031746
2018-11-19,93.29,1.26,74.03968253968254
2018-11-20,92.1,1.26,73.09523809523809
2018-11-21,91.41,1.26,72.54761904761905
2018-11-23,91.54,1.26,72.65079365079366
2018-11-26,91.94,1.26,72.96825396825396
2018-11-27,92.72,1.26,73.58730158730158
2018-11-28,93.01,1.26,73.81746031746032
2018-11-29,92.82,1.26,73.66666666666666
2018-11-30,94.51,1.26,75.0079365079365
2018-12-03,93.32,1.26,74.06349206349206
2018-12-04,93.31,1.26,74.05555555555556
2018-12-06,93.55,1.26,74.24603174603175
2018-12-07,92.45,1.26,73.37301587301587
2018-12-10,93.03,1.26,73.83333333333333
2018-12-11,93.91,1.26,74.53174603174602
2018-12-12,94.03,1.26,74.62698412698413
2018-12-13,96.49,1.26,76.57936507936508
2018-12-14,96.64,1.26,76.6984126984127
2018-12-17,92.77,1.26,73.62698412698413
2018-12-18,92.49,1.26,73.4047619047619
2018-12-19,91.76,1.26,72.82539682539682
2018-12-20,90.98,1.26,72.2063492063492
2018-12-21,90.97,1.26,72.1984126984127
2018-12-24,87.36,1.26,69.33333333333333
2018-12-26,90.09,1.26,71.5
2018-12-27,92.02,1.26,73.03174603174602
2018-12-28,91.18,1.26,72.36507936507937
2018-12-31,91.92,1.26,72.95238095238095
2019-01-02,91.28,1.26,72.44444444444444
2019-01-03,90.64,1.26,71.93650793650794
2019-01-04,92.49,1.26,73.4047619047619
2019-01-07,92.12,1.26,73.11111111111111
2019-01-08,92.46,1.26,73.38095238095238
2019-01-09,90.95,1.26,72.18253968253968
2019-01-10,91.17,1.26,72.35714285714286
2019-01-11,91.77,1.26,72.83333333333333
2019-01-14,91.15,1.26,72.34126984126985
2019-01-15,92.01,1.26,73.02380952380953
2019-01-16,91.37,1.26,72.51587301587301
2019-01-17,90.64,1.26,71.93650793650794
2019-01-18,91.42,1.26,72.55555555555556
2019-01-22,90.44,1.26,71.77777777777777
2019-01-23,94.84,1.25,75.872
2019-01-24,94.3,1.25,75.44
2019-01-25,93.6,1.25,74.88
2019-01-28,93.52,1.25,74.816
2019-01-29,93.54,1.25,74.83200000000001
2019-01-30,94.52,1.25,75.616
2019-01-31,96.47,1.25,77.176
2019-02-01,97.47,1.25,77.976
2019-02-04,98.03,1.25,78.424
2019-02-05,97.44,1.25,77.952
2019-02-06,97.92,1.25,78.336
2019-02-07,97.14,1.25,77.712
2019-02-08,97.71,1.25,78.16799999999999
2019-02-11,98.27,1.25,78.616
2019-02-12,99.26,1.25,79.408
2019-02-13,99.24,1.25,79.392
2019-02-14,98.46,1.25,78.768
2019-02-15,98.48,1.25,78.784
2019-02-19,99.99,1.25,79.99199999999999
2019-02-20,99.28,1.25,79.424
2019-02-21,99.78,1.25,79.824
2019-02-22,100.25,1.25,80.2
2019-02-25,99.57,1.25,79.65599999999999
2019-02-26,99.83,1.25,79.864
2019-02-27,98.91,1.25,79.128
2019-02-28,98.55,1.25,78.84
2019-03-01,98.44,1.25,78.752
2019-03-04,98.87,1.25,79.096
2019-03-05,99.09,1.25,79.272
2019-03-06,98.93,1.25,79.144
2019-03-07,98.55,1.25,78.84
2019-03-08,98.41,1.25,78.728
2019-03-11,99.58,1.25,79.664
2019-03-12,100.05,1.25,80.03999999999999
2019-03-13,101.18,1.25,80.944
2019-03-14,101.32,1.25,81.056
2019-03-15,102.44,1.25,81.952
2019-03-18,101.51,1.25,81.208
2019-03-19,101.9,1.25,81.52000000000001
2019-03-20,101.72,1.25,81.376
2019-03-21,102.49,1.25,81.99199999999999
2019-03-22,101.66,1.25,81.328
2019-03-25,101.96,1.25,81.568
2019-03-26,103.02,1.25,82.416
2019-03-27,102.9,1.25,82.32000000000001
2019-03-28,103.55,1.25,82.84
2019-03-29,104.05,1.25,83.24
2019-04-01,103.64,1.25,82.912
2019-04-02,103.75,1.25,83.0
2019-04-03,103.69,1.25,82.952
2019-04-04,103.43,1.25,82.744
2019-04-05,103.65,1.25,82.92
2019-04-08,104.97,1.25,83.976
2019-04-09,104.66,1.25,83.728
2019-04-10,104.65,1.25,83.72
2019-04-11,104.75,1.25,83.8
2019-04-12,105.06,1.25,84.048
2019-04-15,105.73,1.25,84.584
2019-04-16,106.42,1.25,85.136
2019-04-17,105.85,1.25,84.67999999999999
2019-04-18,106.05,1.25,84.84
2019-04-22,106.01,1.25,84.808
2019-04-23,103.16,1.07,96.41121495327101
2019-04-24,103.69,1.07,96.90654205607476
2019-04-25,103.28,1.07,96.5233644859813
2019-04-26,105.86,1.07,98.93457943925233
2019-04-29,104.78,1.07,97.9252336448598
2019-04-30,106.48,1.07,99.51401869158879
2019-05-01,104.93,1.07,98.06542056074767
2019-05-02,105.56,1.07,98.65420560747663
2019-05-03,106.08,1.07,99.14018691588784
2019-05-06,105.68,1.07,98.76635514018692
2019-05-07,104.7,1.07,97.85046728971962
2019-05-08,105.07,1.07,98.19626168224298
2019-05-09,104.24,1.07,97.42056074766354
2019-05-10,106.01,1.07,99.07476635514018
2019-05-13,106.11,1.07,99.16822429906541
2019-05-14,105.6,1.07,98.69158878504672
2019-05-15,106.7,1.07,99.7196261682243
2019-05-16,108.11,1.07,101.03738317757009
2019-05-17,107.45,1.07,100.42056074766354
2019-05-20,107.33,1.07,100.30841121495327
2019-05-21,106.37,1.07,99.41121495327103
2019-05-22,106.72,1.07,99.73831775700934
2019-05-23,106.76,1.07,99.77570093457943
2019-05-24,106.69,1.07,99.71028037383176
2019-05-28,104.46,1.07,97.62616822429905
2019-05-29,104.19,1.07,97.37383177570092
2019-05-30,105.33,1.07,98.43925233644859
2019-05-31,102.91,1.07,96.17757009345793
2019-06-03,103.8,1.07,97.00934579439252
2019-06-04,104.68,1.07,97.83177570093459
2019-06-05,106.73,1.07,99.74766355140187
2019-06-06,107.38,1.07,100.35514018691588
2019-06-07,108.77,1.07,101.65420560747663
2019-06-10,108.72,1.07,101.60747663551402
2019-06-11,109.38,1.07,102.22429906542055
2019-06-12,109.68,1.07,102.50467289719626
2019-06-13,110.91,1.07,103.65420560747663
2019-06-14,111.2,1.07,103.92523364485982
2019-06-17,110.99,1.07,103.72897196261681
2019-06-18,109.6,1.07,102.42990654205606
2019-06-19,110.42,1.07,103.19626168224299
2019-06-20,111.74,1.07,104.42990654205606
2019-06-21,111.2,1.07,103.92523364485982
2019-06-24,112.33,1.07,104.98130841121494
2019-06-25,111.72,1.07,104.41121495327103
2019-06-26,109.73,1.07,102.55140186915888
2019-06-27,109.78,1.07,102.59813084112149
2019-06-28,109.65,1.07,102.4766355140187
2019-07-01,110.49,1.07,103.26168224299064
2019-07-02,111.48,1.07,104.18691588785046
2019-07-03,114.08,1.07,106.61682242990653
2019-07-05,113.15,1.07,105.74766355140187
2019-07-08,114.05,1.07,106.58878504672896
2019-07-09,112.91,1.07,105.5233644859813
2019-07-10,113.75,1.07,106.30841121495327
2019-07-11,114.38,1.07,106.89719626168224
2019-07-12,114.99,1.07,107.46728971962615
2019-07-15,115.48,1.07,107.92523364485982
2019-07-16,115.89,1.07,108.30841121495327
2019-07-17,115.94,1.07,108.35514018691588
2019-07-18,115.44,1.07,107.88785046728971
2019-07-19,115.01,1.07,107.48598130841121
2019-07-22,115.3,1.07,107.75700934579439
2019-07-23,113.85,1.07,106.4018691588785
2019-07-24,112.6,1.07,105.23364485981307
2019-07-25,112.77,1.07,105.39252336448597
2019-07-26,114.73,1.07,107.22429906542055
2019-07-29,116.0,1.07,108.41121495327103
2019-07-30,120.41,1.07,112.53271028037382
2019-07-31,118.04,1.07,110.3177570093458
2019-08-01,116.73,1.07,109.09345794392523
2019-08-02,116.44,1.07,108.82242990654204
2019-08-05,113.08,1.07,105.6822429906542
2019-08-06,114.28,-2.13,-53.652582159624416
2019-08-07,115.52,-2.13,-54.23474178403756
2019-08-08,117.44,-2.13,-55.136150234741784
2019-08-09,116.78,-2.13,-54.82629107981221
2019-08-12,116.03,-2.13,-54.47417840375587
2019-08-13,117.25,-2.13,-55.04694835680751
2019-08-14,115.79,-2.13,-54.36150234741785
2019-08-15,117.39,-2.13,-55.11267605633803
2019-08-16,119.18,-2.13,-55.953051643192495
2019-08-19,120.24,-2.13,-56.45070422535211
2019-08-20,118.9,-2.13,-55.82159624413146
2019-08-21,119.2,-2.13,-55.96244131455399
2019-08-22,119.42,-2.13,-56.06572769953052
2019-08-23,117.32,-2.13,-55.07981220657277
2019-08-26,119.32,-2.13,-56.01877934272301
2019-08-27,120.55,-2.13,-56.5962441314554
2019-08-28,121.4,-2.13,-56.995305164319255
2019-08-29,121.18,-2.13,-56.89201877934273
2019-08-30,120.23,-2.13,-56.44600938967137
2019-09-03,121.36,-2.13,-56.97652582159625
2019-09-04,123.21,-2.13,-57.84507042253521
2019-09-05,122.76,-2.13,-57.633802816901415
2019-09-06,122.87,-2.13,-57.68544600938968
2019-09-09,122.17,-2.13,-57.356807511737095
2019-09-10,119.88,-2.13,-56.28169014084507
2019-09-11,121.27,-2.13,-56.93427230046949
2019-09-12,122.77,-2.13,-57.63849765258216
2019-09-13,122.12,-2.13,-57.333333333333336
2019-09-16,119.75,-2.13,-56.22065727699531
2019-09-17,121.16,-2.13,-56.882629107981224
2019-09-18,121.41,-2.13,-57.0
2019-09-19,121.9,-2.13,-57.230046948356815
2019-09-20,122.24,-2.13,-57.389671361502344
2019-09-23,123.22,-2.13,-57.84976525821597
2019-09-24,123.61,-2.13,-58.03286384976526
2019-09-25,123.02,-2.13,-57.75586854460094
2019-09-26,124.31,-2.13,-58.36150234741785
2019-09-27,124.57,-2.13,-58.48356807511737
2019-09-30,124.38,-2.13,-58.394366197183096
2019-10-01,123.85,-2.13,-58.14553990610329
2019-10-02,121.08,-2.13,-56.845070422535215
2019-10-03,121.74,-2.13,-57.15492957746479
2019-10-04,124.0,-2.13,-58.21596244131456
2019-10-07,122.84,-2.13,-57.67136150234742
2019-10-08,120.93,-2.13,-56.77464788732395
2019-10-09,121.98,-2.13,-57.26760563380282
2019-10-10,121.94,-2.13,-57.248826291079816
2019-10-11,121.09,-2.13,-56.84976525821597
2019-10-14,120.05,-2.13,-56.36150234741784
2019-10-15,117.2,-2.13,-55.02347417840376
2019-10-16,117.53,-2.13,-55.17840375586855
2019-10-17,116.63,-2.13,-54.755868544600936
2019-10-18,117.47,-2.13,-55.15023474178404
2019-10-21,119.08,-2.13,-55.906103286384976
2019-10-22,122.18,1.41,86.65248226950355
2019-10-23,123.0,1.41,87.2340425531915
2019-10-24,124.79,1.41,88.50354609929079
2019-10-25,123.25,1.41,87.4113475177305
2019-10-28,123.48,1.41,87.57446808510639
2019-10-29,123.6,1.41,87.65957446808511
2019-10-30,124.94,1.41,88.60992907801419
2019-10-31,124.51,1.41,88.3049645390071
2019-11-01,123.87,1.41,87.85106382978724
2019-11-04,119.07,1.41,84.44680851063829
2019-11-05,118.9,1.41,84.32624113475178
2019-11-06,120.32,1.41,85.33333333333333
2019-11-07,119.62,1.41,84.83687943262412
2019-11-08,119.7,1.41,84.8936170212766
2019-11-11,119.33,1.41,84.63120567375887
2019-11-12,119.27,1.41,84.58865248226951
2019-11-13,120.65,1.41,85.56737588652483
2019-11-14,120.5,1.41,85.46099290780143
2019-11-15,120.54,1.41,85.48936170212767
2019-11-18,121.89,1.41,86.4468085106383
2019-11-19,121.42,1.41,86.11347517730498
2019-11-20,122.29,1.41,86.73049645390071
2019-11-21,120.34,1.41,85.34751773049646
2019-11-22,120.29,1.41,85.31205673758866
2019-11-25,120.51,1.41,85.46808510638299
2019-11-26,122.26,1.41,86.70921985815603
2019-11-27,121.76,1.41,86.35460992907802
2019-11-29,122.06,1.41,86.56737588652483
2019-12-02,122.72,1.41,87.0354609929078
2019-12-03,122.95,1.41,87.1985815602837
2019-12-04,124.53,1.41,88.31914893617022
2019-12-05,124.62,1.41,88.38297872340426
2019-12-06,124.19,1.41,88.07801418439716
2019-12-09,124.87,1.41,88.56028368794327
2019-12-10,124.27,1.41,88.13475177304964
2019-12-11,124.66,1.41,88.4113475177305
2019-12-12,124.57,1.41,88.34751773049645
2019-12-13,125.47,1.41,88.98581560283688
2019-12-16,125.56,1.41,89.04964539007094
2019-12-17,125.31,1.41,88.87234042553192
2019-12-18,124.01,1.41,87.9503546099291
2019-12-19,124.92,1.41,88.59574468085107
2019-12-20,125.36,1.41,88.90780141843972
2019-12-23,124.9,1.41,88.58156028368795
2019-12-24,125.22,1.41,88.80851063829788
2019-12-26,125.22,1.41,88.80851063829788
2019-12-27,126.09,1.41,89.42553191489363
2019-12-30,124.47,1.41,88.27659574468086
2019-12-31,124.9,1.41,88.58156028368795
2020-01-02,123.41,1.41,87.52482269503547
2020-01-03,122.58,1.41,86.93617021276596
2020-01-06,122.75,1.41,87.05673758865248
2020-01-07,121.99,1.41,86.51773049645391
2020-01-08,122.51,1.41,86.88652482269504
2020-01-09,123.85,1.41,87.83687943262412
2020-01-10,123.97,1.41,87.92198581560284
2020-01-13,124.88,1.41,88.56737588652483
2020-01-14,124.69,1.41,88.43262411347519
2020-01-15,125.96,1.41,89.33333333333333
2020-01-16,126.07,1.41,89.41134751773049
2020-01-17,126.41,1.41,89.65248226950355
2020-01-21,126.09,1.41,89.42553191489363
2020-01-22,126.31,1.41,89.58156028368795
2020-01-23,124.99,1.47,85.02721088435374
2020-01-24,125.14,1.47,85.12925170068027
2020-01-27,125.69,1.47,85.50340136054422
2020-01-28,126.03,1.47,85.73469387755102
2020-01-29,125.06,1.47,85.07482993197279
2020-01-30,125.95,1.47,85.68027210884354
2020-01-31,124.62,1.47,84.77551020408164
2020-02-03,125.11,1.47,85.10884353741497
2020-02-04,125.66,1.47,85.48299319727892
2020-02-05,126.81,1.47,86.26530612244898
2020-02-06,127.14,1.47,86.48979591836735
2020-02-07,126.08,1.47,85.7687074829932
2020-02-10,126.17,1.47,85.82993197278911
2020-02-11,124.16,1.47,84.4625850340136
2020-02-12,123.45,1.47,83.9795918367347
2020-02-13,124.96,1.47,85.00680272108843
2020-02-14,126.14,1.47,85.80952380952381
2020-02-18,124.87,1.47,84.94557823129252
2020-02-19,125.44,1.47,85.33333333333333
2020-02-20,126.58,1.47,86.10884353741497
2020-02-21,126.7,1.47,86.19047619047619
2020-02-24,123.3,1.47,83.87755102040816
2020-02-25,121.43,1.47,82.60544217687075
2020-02-26,120.16,1.47,81.74149659863946
