date,WY,WY_EPS,PE Ratio
2016-11-10,29.17,0.31,94.0967741935484
2016-11-11,28.7,0.31,92.58064516129032
2016-11-14,29.71,0.31,95.83870967741936
2016-11-15,30.3,0.31,97.74193548387098
2016-11-16,30.14,0.31,97.22580645161291
2016-11-17,30.05,0.31,96.93548387096774
2016-11-18,31.13,0.31,100.41935483870968
2016-11-21,31.64,0.31,102.06451612903226
2016-11-22,32.13,0.31,103.64516129032259
2016-11-23,31.81,0.31,102.61290322580645
2016-11-25,32.0,0.31,103.22580645161291
2016-11-28,31.22,0.31,100.70967741935483
2016-11-29,31.16,0.31,100.51612903225806
2016-11-30,30.83,0.31,99.45161290322581
2016-12-01,30.61,0.31,98.74193548387096
2016-12-02,31.05,0.31,100.16129032258065
2016-12-05,31.72,0.31,102.32258064516128
2016-12-06,31.85,0.31,102.74193548387098
2016-12-07,32.93,0.31,106.2258064516129
2016-12-08,32.78,0.31,105.74193548387098
2016-12-09,32.72,0.31,105.54838709677419
2016-12-12,33.12,0.31,106.83870967741935
2016-12-13,32.07,0.31,103.45161290322581
2016-12-14,31.33,0.31,101.06451612903226
2016-12-15,30.61,0.31,98.74193548387096
2016-12-16,30.72,0.31,99.09677419354838
2016-12-19,30.47,0.31,98.29032258064515
2016-12-20,30.69,0.31,99.0
2016-12-21,30.82,0.31,99.41935483870968
2016-12-22,30.62,0.31,98.7741935483871
2016-12-23,30.57,0.31,98.61290322580645
2016-12-27,30.43,0.31,98.16129032258064
2016-12-28,29.89,0.31,96.41935483870968
2016-12-29,30.35,0.31,97.90322580645162
2016-12-30,30.09,0.31,97.06451612903226
2017-01-03,30.36,0.31,97.93548387096774
2017-01-04,30.63,0.31,98.80645161290322
2017-01-05,30.95,0.31,99.83870967741936
2017-01-06,30.85,0.31,99.51612903225806
2017-01-09,30.97,0.31,99.90322580645162
2017-01-10,30.73,0.31,99.12903225806451
2017-01-11,30.96,0.31,99.87096774193549
2017-01-12,30.57,0.31,98.61290322580645
2017-01-13,30.64,0.31,98.83870967741936
2017-01-17,30.6,0.31,98.70967741935485
2017-01-18,30.5,0.31,98.38709677419355
2017-01-19,30.21,0.31,97.45161290322581
2017-01-20,30.23,0.31,97.51612903225806
2017-01-23,30.43,0.31,98.16129032258064
2017-01-24,31.13,0.31,100.41935483870968
2017-01-25,32.19,0.31,103.83870967741935
2017-01-26,31.8,0.31,102.58064516129032
2017-01-27,31.24,0.31,100.77419354838709
2017-01-30,31.16,0.31,100.51612903225806
2017-01-31,31.33,0.31,101.06451612903226
2017-02-01,31.11,0.31,100.35483870967742
2017-02-02,31.44,0.31,101.41935483870968
2017-02-03,32.11,0.31,103.58064516129032
2017-02-06,31.42,0.31,101.35483870967742
2017-02-07,32.05,0.31,103.38709677419354
2017-02-08,32.41,0.31,104.54838709677418
2017-02-09,33.17,0.31,107.0
2017-02-10,33.16,0.31,106.96774193548386
2017-02-13,33.79,0.31,109.0
2017-02-14,33.29,0.31,107.38709677419355
2017-02-15,33.66,0.31,108.5806451612903
2017-02-16,33.52,0.31,108.12903225806453
2017-02-17,33.52,0.31,108.12903225806453
2017-02-21,33.98,0.31,109.61290322580645
2017-02-22,33.76,0.31,108.9032258064516
2017-02-23,33.66,0.31,108.5806451612903
2017-02-24,33.47,0.76,44.03947368421053
2017-02-27,33.94,0.76,44.6578947368421
2017-02-28,33.72,0.76,44.368421052631575
2017-03-01,34.07,0.76,44.828947368421055
2017-03-02,34.19,0.76,44.98684210526316
2017-03-03,34.14,0.76,44.921052631578945
2017-03-06,33.72,0.76,44.368421052631575
2017-03-07,33.47,0.76,44.03947368421053
2017-03-08,33.6,0.76,44.21052631578947
2017-03-09,33.22,0.76,43.71052631578947
2017-03-10,33.28,0.76,43.78947368421053
2017-03-13,33.34,0.76,43.86842105263158
2017-03-14,33.31,0.76,43.828947368421055
2017-03-15,33.88,0.76,44.578947368421055
2017-03-16,33.74,0.76,44.39473684210527
2017-03-17,33.2,0.76,43.684210526315795
2017-03-20,33.38,0.76,43.92105263157895
2017-03-21,33.08,0.76,43.526315789473685
2017-03-22,33.16,0.76,43.63157894736842
2017-03-23,33.47,0.76,44.03947368421053
2017-03-24,33.13,0.76,43.5921052631579
2017-03-27,33.51,0.76,44.09210526315789
2017-03-28,33.63,0.76,44.25
2017-03-29,33.53,0.76,44.11842105263158
2017-03-30,33.89,0.76,44.5921052631579
2017-03-31,33.98,0.76,44.71052631578947
2017-04-03,33.71,0.76,44.35526315789474
2017-04-04,33.96,0.76,44.68421052631579
2017-04-05,33.97,0.76,44.69736842105263
2017-04-06,34.41,0.76,45.27631578947368
2017-04-07,34.86,0.76,45.868421052631575
2017-04-10,34.73,0.76,45.69736842105263
2017-04-11,34.64,0.76,45.578947368421055
2017-04-12,34.58,0.76,45.5
2017-04-13,34.43,0.76,45.30263157894737
2017-04-17,34.96,0.76,46.0
2017-04-18,34.76,0.76,45.73684210526316
2017-04-19,34.49,0.76,45.381578947368425
2017-04-20,34.78,0.76,45.76315789473684
2017-04-21,34.56,0.76,45.473684210526315
2017-04-24,34.89,0.76,45.9078947368421
2017-04-25,34.0,0.76,44.73684210526316
2017-04-26,34.26,0.76,45.07894736842105
2017-04-27,34.67,0.76,45.61842105263158
2017-04-28,33.87,0.21,161.28571428571428
2017-05-01,33.58,0.21,159.9047619047619
2017-05-02,33.7,0.21,160.47619047619048
2017-05-03,33.26,0.21,158.38095238095238
2017-05-04,33.1,0.21,157.61904761904762
2017-05-05,33.55,0.21,159.76190476190476
2017-05-08,33.34,0.21,158.7619047619048
2017-05-09,33.21,0.21,158.14285714285714
2017-05-10,33.21,0.21,158.14285714285714
2017-05-11,32.97,0.21,157.0
2017-05-12,32.87,0.21,156.52380952380952
2017-05-15,33.1,0.21,157.61904761904762
2017-05-16,33.12,0.21,157.7142857142857
2017-05-17,32.76,0.21,156.0
2017-05-18,32.7,0.21,155.71428571428572
2017-05-19,33.02,0.21,157.23809523809527
2017-05-22,33.13,0.21,157.7619047619048
2017-05-23,33.07,0.21,157.47619047619048
2017-05-24,33.18,0.21,158.0
2017-05-25,33.17,0.21,157.95238095238096
2017-05-26,33.01,0.21,157.19047619047618
2017-05-30,33.14,0.21,157.80952380952382
2017-05-31,32.96,0.21,156.95238095238096
2017-06-01,33.51,0.21,159.57142857142856
2017-06-02,33.51,0.21,159.57142857142856
2017-06-05,33.38,0.21,158.95238095238096
2017-06-06,33.41,0.21,159.09523809523807
2017-06-07,33.02,0.21,157.23809523809527
2017-06-08,32.59,0.21,155.1904761904762
2017-06-09,33.23,0.21,158.23809523809524
2017-06-12,33.6,0.21,160.0
2017-06-13,33.81,0.21,161.00000000000003
2017-06-14,33.77,0.21,160.80952380952382
2017-06-15,33.6,0.21,160.0
2017-06-16,33.66,0.21,160.28571428571428
2017-06-19,34.04,0.21,162.0952380952381
2017-06-20,33.96,0.21,161.71428571428572
2017-06-21,33.76,0.21,160.76190476190476
2017-06-22,33.94,0.21,161.61904761904762
2017-06-23,34.14,0.21,162.57142857142858
2017-06-26,33.63,0.21,160.14285714285717
2017-06-27,32.85,0.21,156.42857142857144
2017-06-28,33.2,0.21,158.0952380952381
2017-06-29,33.07,0.21,157.47619047619048
2017-06-30,33.5,0.21,159.52380952380952
2017-07-03,33.69,0.21,160.42857142857142
2017-07-05,33.21,0.21,158.14285714285714
2017-07-06,32.06,0.21,152.66666666666669
2017-07-07,32.01,0.21,152.42857142857142
2017-07-10,32.22,0.21,153.42857142857142
2017-07-11,32.51,0.21,154.8095238095238
2017-07-12,32.93,0.21,156.80952380952382
2017-07-13,32.72,0.21,155.8095238095238
2017-07-14,33.15,0.21,157.85714285714286
2017-07-17,33.4,0.21,159.04761904761904
2017-07-18,33.08,0.21,157.52380952380952
2017-07-19,33.82,0.21,161.04761904761907
2017-07-20,34.0,0.21,161.9047619047619
2017-07-21,34.43,0.21,163.95238095238096
2017-07-24,34.13,0.21,162.52380952380955
2017-07-25,34.12,0.21,162.47619047619048
2017-07-26,33.92,0.21,161.52380952380955
2017-07-27,34.23,0.21,163.0
2017-07-28,32.94,0.03,1098.0
2017-07-31,33.02,0.03,1100.6666666666667
2017-08-01,33.22,0.03,1107.3333333333333
2017-08-02,32.37,0.03,1079.0
2017-08-03,32.86,0.03,1095.3333333333333
2017-08-04,32.78,0.03,1092.6666666666667
2017-08-07,32.72,0.03,1090.6666666666667
2017-08-08,32.46,0.03,1082.0
2017-08-09,32.43,0.03,1081.0
2017-08-10,32.12,0.03,1070.6666666666665
2017-08-11,32.22,0.03,1074.0
2017-08-14,32.24,0.03,1074.6666666666667
2017-08-15,31.94,0.03,1064.6666666666667
2017-08-16,31.91,0.03,1063.6666666666667
2017-08-17,31.28,0.03,1042.6666666666667
2017-08-18,31.17,0.03,1039.0
2017-08-21,31.48,0.03,1049.3333333333335
2017-08-22,31.38,0.03,1046.0
2017-08-23,31.36,0.03,1045.3333333333333
2017-08-24,31.38,0.03,1046.0
2017-08-25,31.7,0.03,1056.6666666666667
2017-08-28,31.77,0.03,1059.0
2017-08-29,31.52,0.03,1050.6666666666667
2017-08-30,31.75,0.03,1058.3333333333335
2017-08-31,32.61,0.03,1087.0
2017-09-01,32.07,0.03,1069.0
2017-09-05,32.3,0.03,1076.6666666666665
2017-09-06,33.23,0.03,1107.6666666666665
2017-09-07,33.15,0.03,1105.0
2017-09-08,33.58,0.03,1119.3333333333333
2017-09-11,33.33,0.03,1111.0
2017-09-12,33.24,0.03,1108.0
2017-09-13,33.1,0.03,1103.3333333333335
2017-09-14,33.06,0.03,1102.0000000000002
2017-09-15,32.99,0.03,1099.6666666666667
2017-09-18,33.37,0.03,1112.3333333333333
2017-09-19,33.28,0.03,1109.3333333333335
2017-09-20,33.4,0.03,1113.3333333333333
2017-09-21,33.42,0.03,1114.0
2017-09-22,33.58,0.03,1119.3333333333333
2017-09-25,33.81,0.03,1127.0000000000002
2017-09-26,33.72,0.03,1124.0
2017-09-27,33.8,0.03,1126.6666666666665
2017-09-28,34.01,0.03,1133.6666666666667
2017-09-29,34.03,0.03,1134.3333333333335
2017-10-02,34.12,0.03,1137.3333333333333
2017-10-03,34.12,0.03,1137.3333333333333
2017-10-04,34.32,0.03,1144.0
2017-10-05,34.22,0.03,1140.6666666666667
2017-10-06,34.2,0.03,1140.0000000000002
2017-10-09,34.12,0.03,1137.3333333333333
2017-10-10,34.32,0.03,1144.0
2017-10-11,34.39,0.03,1146.3333333333335
2017-10-12,34.59,0.03,1153.0000000000002
2017-10-13,34.9,0.03,1163.3333333333333
2017-10-16,35.02,0.03,1167.3333333333335
2017-10-17,35.03,0.03,1167.6666666666667
2017-10-18,35.23,0.03,1174.3333333333333
2017-10-19,35.18,0.03,1172.6666666666667
2017-10-20,35.28,0.03,1176.0
2017-10-23,34.82,0.03,1160.6666666666667
2017-10-24,34.87,0.03,1162.3333333333333
2017-10-25,34.68,0.03,1156.0
2017-10-26,34.88,0.03,1162.6666666666667
2017-10-27,35.51,0.17,208.88235294117644
2017-10-30,35.61,0.17,209.4705882352941
2017-10-31,35.91,0.17,211.23529411764702
2017-11-01,35.81,0.17,210.64705882352942
2017-11-02,35.61,0.17,209.4705882352941
2017-11-03,35.71,0.17,210.05882352941177
2017-11-06,35.66,0.17,209.7647058823529
2017-11-07,35.99,0.17,211.70588235294116
2017-11-08,36.41,0.17,214.17647058823525
2017-11-09,36.27,0.17,213.35294117647058
2017-11-10,36.14,0.17,212.58823529411762
2017-11-13,35.96,0.17,211.52941176470588
2017-11-14,36.2,0.17,212.94117647058823
2017-11-15,36.55,0.17,214.99999999999997
2017-11-16,36.55,0.17,214.99999999999997
2017-11-17,36.28,0.17,213.41176470588235
2017-11-20,36.11,0.17,212.41176470588235
2017-11-21,36.11,0.17,212.41176470588235
2017-11-22,36.19,0.17,212.88235294117644
2017-11-24,36.17,0.17,212.76470588235293
2017-11-27,35.53,0.17,209.0
2017-11-28,35.68,0.17,209.88235294117646
2017-11-29,35.37,0.17,208.05882352941174
2017-11-30,35.38,0.17,208.11764705882354
2017-12-01,35.4,0.17,208.23529411764704
2017-12-04,35.13,0.17,206.64705882352942
2017-12-05,35.19,0.17,206.99999999999997
2017-12-06,35.24,0.17,207.2941176470588
2017-12-07,35.62,0.17,209.52941176470586
2017-12-08,35.43,0.17,208.41176470588235
2017-12-11,35.44,0.17,208.4705882352941
2017-12-12,35.63,0.17,209.58823529411765
2017-12-13,35.76,0.17,210.35294117647055
2017-12-14,35.65,0.17,209.70588235294116
2017-12-15,35.84,0.17,210.82352941176472
2017-12-18,36.01,0.17,211.82352941176467
2017-12-19,35.48,0.17,208.70588235294113
2017-12-20,35.42,0.17,208.35294117647058
2017-12-21,35.21,0.17,207.1176470588235
2017-12-22,34.94,0.17,205.52941176470586
2017-12-26,35.06,0.17,206.23529411764704
2017-12-27,35.1,0.17,206.47058823529412
2017-12-28,35.26,0.17,207.41176470588232
2017-12-29,35.26,0.17,207.41176470588232
2018-01-02,35.3,0.17,207.6470588235294
2018-01-03,35.61,0.17,209.4705882352941
2018-01-04,35.32,0.17,207.76470588235293
2018-01-05,35.27,0.17,207.47058823529412
2018-01-08,35.5,0.17,208.8235294117647
2018-01-09,35.26,0.17,207.41176470588232
2018-01-10,34.83,0.17,204.88235294117644
2018-01-11,34.99,0.17,205.8235294117647
2018-01-12,35.26,0.17,207.41176470588232
2018-01-16,34.76,0.17,204.4705882352941
2018-01-17,35.21,0.17,207.1176470588235
2018-01-18,35.3,0.17,207.6470588235294
2018-01-19,35.8,0.17,210.58823529411762
2018-01-22,35.98,0.17,211.6470588235294
2018-01-23,36.61,0.17,215.35294117647058
2018-01-24,37.59,0.17,221.11764705882354
2018-01-25,37.73,0.17,221.9411764705882
2018-01-26,37.85,0.17,222.6470588235294
2018-01-29,37.07,0.17,218.05882352941174
2018-01-30,36.79,0.17,216.41176470588232
2018-01-31,37.54,0.17,220.8235294117647
2018-02-01,37.16,0.17,218.58823529411762
2018-02-02,35.68,0.17,209.88235294117646
2018-02-05,34.79,0.17,204.6470588235294
2018-02-06,34.68,0.17,203.99999999999997
2018-02-07,34.52,0.17,203.05882352941177
2018-02-08,33.6,0.17,197.64705882352942
2018-02-09,33.79,0.17,198.76470588235293
2018-02-12,34.36,0.17,202.1176470588235
2018-02-13,34.21,0.17,201.23529411764704
2018-02-14,34.96,0.17,205.6470588235294
2018-02-15,34.95,0.17,205.58823529411765
2018-02-16,35.18,0.36,97.72222222222223
2018-02-20,34.94,0.36,97.05555555555556
2018-02-21,34.76,0.36,96.55555555555556
2018-02-22,34.86,0.36,96.83333333333333
2018-02-23,35.4,0.36,98.33333333333333
2018-02-26,35.66,0.36,99.05555555555554
2018-02-27,35.26,0.36,97.94444444444444
2018-02-28,35.03,0.36,97.30555555555556
2018-03-01,34.36,0.36,95.44444444444444
2018-03-02,34.65,0.36,96.25
2018-03-05,34.01,0.36,94.47222222222221
2018-03-06,34.23,0.36,95.08333333333333
2018-03-07,34.28,0.36,95.22222222222223
2018-03-08,34.47,0.36,95.75
2018-03-09,34.86,0.36,96.83333333333333
2018-03-12,35.12,0.36,97.55555555555556
2018-03-13,35.55,0.36,98.75
2018-03-14,35.24,0.36,97.8888888888889
2018-03-15,35.62,0.36,98.94444444444444
2018-03-16,35.82,0.36,99.5
2018-03-19,35.53,0.36,98.69444444444446
2018-03-20,35.39,0.36,98.30555555555556
2018-03-21,35.38,0.36,98.27777777777779
2018-03-22,35.2,0.36,97.77777777777779
2018-03-23,34.05,0.36,94.58333333333333
2018-03-26,34.53,0.36,95.91666666666667
2018-03-27,34.9,0.36,96.94444444444444
2018-03-28,35.02,0.36,97.27777777777779
2018-03-29,35.0,0.36,97.22222222222223
2018-04-02,34.61,0.36,96.13888888888889
2018-04-03,34.68,0.36,96.33333333333334
2018-04-04,35.24,0.36,97.8888888888889
2018-04-05,35.74,0.36,99.27777777777779
2018-04-06,35.48,0.36,98.55555555555556
2018-04-09,35.28,0.36,98.0
2018-04-10,35.42,0.36,98.3888888888889
2018-04-11,35.76,0.36,99.33333333333333
2018-04-12,35.92,0.36,99.77777777777779
2018-04-13,36.19,0.36,100.52777777777777
2018-04-16,36.48,0.36,101.33333333333333
2018-04-17,36.94,0.36,102.61111111111111
2018-04-18,36.85,0.36,102.36111111111111
2018-04-19,36.63,0.36,101.75000000000001
2018-04-20,36.26,0.36,100.72222222222221
2018-04-23,36.21,0.36,100.58333333333334
2018-04-24,36.18,0.36,100.5
2018-04-25,36.18,0.36,100.5
2018-04-26,36.65,0.36,101.80555555555556
2018-04-27,37.0,0.35,105.71428571428572
2018-04-30,36.78,0.35,105.08571428571429
2018-05-01,36.39,0.35,103.97142857142858
2018-05-02,36.54,0.35,104.4
2018-05-03,36.33,0.35,103.8
2018-05-04,36.51,0.35,104.31428571428572
2018-05-07,36.72,0.35,104.91428571428571
2018-05-08,36.39,0.35,103.97142857142858
2018-05-09,36.45,0.35,104.14285714285715
2018-05-10,36.78,0.35,105.08571428571429
2018-05-11,36.62,0.35,104.62857142857143
2018-05-14,36.39,0.35,103.97142857142858
2018-05-15,35.96,0.35,102.74285714285715
2018-05-16,36.13,0.35,103.22857142857144
2018-05-17,36.29,0.35,103.68571428571428
2018-05-18,36.45,0.35,104.14285714285715
2018-05-21,36.82,0.35,105.2
2018-05-22,37.11,0.35,106.02857142857144
2018-05-23,36.82,0.35,105.2
2018-05-24,36.66,0.35,104.74285714285713
2018-05-25,36.95,0.35,105.57142857142858
2018-05-29,36.83,0.35,105.22857142857143
2018-05-30,37.23,0.35,106.37142857142857
2018-05-31,37.33,0.35,106.65714285714286
2018-06-01,37.69,0.35,107.68571428571428
2018-06-04,37.94,0.35,108.4
2018-06-05,38.22,0.35,109.2
2018-06-06,38.35,0.35,109.57142857142858
2018-06-07,38.12,0.35,108.91428571428571
2018-06-08,38.11,0.35,108.88571428571429
2018-06-11,37.92,0.35,108.34285714285716
2018-06-12,38.36,0.35,109.60000000000001
2018-06-13,37.19,0.35,106.25714285714285
2018-06-14,37.26,0.35,106.45714285714286
2018-06-15,36.95,0.35,105.57142857142858
2018-06-18,37.12,0.35,106.05714285714285
2018-06-19,36.99,0.35,105.6857142857143
2018-06-20,36.39,0.35,103.97142857142858
2018-06-21,35.75,0.35,102.14285714285715
2018-06-22,35.6,0.35,101.71428571428572
2018-06-25,35.36,0.35,101.02857142857144
2018-06-26,36.15,0.35,103.28571428571429
2018-06-27,35.63,0.35,101.80000000000001
2018-06-28,36.11,0.35,103.17142857142858
2018-06-29,36.46,0.35,104.17142857142858
2018-07-02,36.3,0.35,103.71428571428571
2018-07-03,36.57,0.35,104.4857142857143
2018-07-05,37.04,0.35,105.82857142857144
2018-07-06,37.27,0.35,106.4857142857143
2018-07-09,36.83,0.35,105.22857142857143
2018-07-10,37.0,0.35,105.71428571428572
2018-07-11,36.55,0.35,104.42857142857143
2018-07-12,36.46,0.35,104.17142857142858
2018-07-13,36.44,0.35,104.11428571428571
2018-07-16,36.25,0.35,103.57142857142858
2018-07-17,36.22,0.35,103.4857142857143
2018-07-18,35.22,0.35,100.62857142857143
2018-07-19,35.65,0.35,101.85714285714286
2018-07-20,34.88,0.35,99.65714285714287
2018-07-23,34.58,0.35,98.8
2018-07-24,34.55,0.35,98.71428571428571
2018-07-25,34.73,0.35,99.22857142857143
2018-07-26,34.91,0.35,99.74285714285713
2018-07-27,33.83,0.42,80.54761904761905
2018-07-30,34.12,0.42,81.23809523809524
2018-07-31,34.18,0.42,81.38095238095238
2018-08-01,34.07,0.42,81.11904761904762
2018-08-02,34.08,0.42,81.14285714285714
2018-08-03,33.97,0.42,80.88095238095238
2018-08-06,34.11,0.42,81.21428571428572
2018-08-07,34.26,0.42,81.57142857142857
2018-08-08,34.33,0.42,81.73809523809524
2018-08-09,34.44,0.42,82.0
2018-08-10,34.05,0.42,81.07142857142857
2018-08-13,33.92,0.42,80.76190476190477
2018-08-14,34.3,0.42,81.66666666666666
2018-08-15,34.5,0.42,82.14285714285714
2018-08-16,35.38,0.42,84.23809523809524
2018-08-17,35.65,0.42,84.88095238095238
2018-08-20,35.49,0.42,84.50000000000001
2018-08-21,35.25,0.42,83.92857142857143
2018-08-22,35.3,0.42,84.04761904761905
2018-08-23,34.58,0.42,82.33333333333333
2018-08-24,34.88,0.42,83.04761904761905
2018-08-27,35.29,0.42,84.02380952380952
2018-08-28,35.31,0.42,84.07142857142858
2018-08-29,35.17,0.42,83.73809523809524
2018-08-30,34.58,0.42,82.33333333333333
2018-08-31,34.71,0.42,82.64285714285715
2018-09-04,34.16,0.42,81.33333333333333
2018-09-05,34.38,0.42,81.85714285714286
2018-09-06,34.54,0.42,82.23809523809524
2018-09-07,34.06,0.42,81.0952380952381
2018-09-10,34.11,0.42,81.21428571428572
2018-09-11,34.1,0.42,81.19047619047619
2018-09-12,34.49,0.42,82.11904761904762
2018-09-13,34.38,0.42,81.85714285714286
2018-09-14,34.06,0.42,81.0952380952381
2018-09-17,33.97,0.42,80.88095238095238
2018-09-18,33.96,0.42,80.85714285714286
2018-09-19,33.64,0.42,80.0952380952381
2018-09-20,33.69,0.42,80.21428571428571
2018-09-21,33.01,0.42,78.59523809523809
2018-09-24,32.9,0.42,78.33333333333333
2018-09-25,32.7,0.42,77.85714285714286
2018-09-26,32.72,0.42,77.9047619047619
2018-09-27,32.82,0.42,78.14285714285715
2018-09-28,32.27,0.42,76.83333333333334
2018-10-01,31.87,0.42,75.88095238095238
2018-10-02,31.98,0.42,76.14285714285715
2018-10-03,30.9,0.42,73.57142857142857
2018-10-04,30.73,0.42,73.16666666666667
2018-10-05,30.27,0.42,72.07142857142857
2018-10-08,30.85,0.42,73.45238095238096
2018-10-09,30.53,0.42,72.69047619047619
2018-10-10,29.1,0.42,69.28571428571429
2018-10-11,28.5,0.42,67.85714285714286
2018-10-12,28.08,0.42,66.85714285714286
2018-10-15,28.02,0.42,66.71428571428572
2018-10-16,28.72,0.42,68.38095238095238
2018-10-17,28.31,0.42,67.4047619047619
2018-10-18,27.86,0.42,66.33333333333333
2018-10-19,28.54,0.42,67.95238095238095
2018-10-22,27.61,0.42,65.73809523809524
2018-10-23,28.35,0.42,67.5
2018-10-24,28.48,0.42,67.80952380952381
2018-10-25,28.95,0.42,68.92857142857143
2018-10-26,26.49,0.34,77.91176470588235
2018-10-29,26.43,0.34,77.73529411764706
2018-10-30,26.23,0.34,77.1470588235294
2018-10-31,26.63,0.34,78.3235294117647
2018-11-01,27.22,0.34,80.05882352941175
2018-11-02,27.53,0.34,80.97058823529412
2018-11-05,27.62,0.34,81.23529411764706
2018-11-06,27.19,0.34,79.97058823529412
2018-11-07,27.51,0.34,80.91176470588235
2018-11-08,27.25,0.34,80.1470588235294
2018-11-09,26.83,0.34,78.91176470588235
2018-11-12,27.0,0.34,79.41176470588235
2018-11-13,26.65,0.34,78.38235294117646
2018-11-14,26.72,0.34,78.58823529411764
2018-11-15,26.61,0.34,78.26470588235293
2018-11-16,27.06,0.34,79.58823529411764
2018-11-19,27.09,0.34,79.67647058823529
2018-11-20,26.55,0.34,78.08823529411764
2018-11-21,26.67,0.34,78.44117647058823
2018-11-23,26.33,0.34,77.44117647058822
2018-11-26,26.64,0.34,78.35294117647058
2018-11-27,26.69,0.34,78.5
2018-11-28,26.95,0.34,79.26470588235293
2018-11-29,26.74,0.34,78.6470588235294
2018-11-30,26.41,0.34,77.67647058823529
2018-12-03,26.5,0.34,77.94117647058823
2018-12-04,25.12,0.34,73.88235294117646
2018-12-06,26.74,0.34,78.6470588235294
2018-12-07,25.27,0.34,74.3235294117647
2018-12-10,25.69,0.34,75.55882352941177
2018-12-11,25.09,0.34,73.79411764705881
2018-12-12,24.72,0.34,72.70588235294117
2018-12-13,24.5,0.34,72.05882352941175
2018-12-14,24.03,0.34,70.67647058823529
2018-12-17,23.6,0.34,69.41176470588235
2018-12-18,23.64,0.34,69.52941176470588
