date,K,dcf,Deviation
2014-03-06,61.43,62.347945205479455,-0.01472294239135219
2014-03-07,61.6,62.42794520547945,-0.013262413215016089
2014-03-10,61.68,62.44794520547945,-0.012297365477
2014-03-11,61.7,62.817945205479454,-0.017796589841049704
2014-03-12,62.07,62.72794520547945,-0.010488869088955521
2014-03-13,61.98,61.64794520547945,0.0053863075794946536
2014-03-14,60.9,61.597945205479455,-0.011330657267076716
2014-03-17,60.85,62.597945205479455,-0.027923363933780476
2014-03-18,61.85,62.47794520547945,-0.010050669935034562
2014-03-19,61.73,62.62794520547945,-0.014337772100510904
2014-03-20,61.88,62.32794520547945,-0.00718690795922583
2014-03-21,61.58,62.14794520547945,-0.009138599894198629
2014-03-24,61.4,62.37794520547945,-0.015677739980981986
2014-03-25,61.63,62.43794520547945,-0.012939971083618329
2014-03-26,61.69,62.50794520547945,-0.01308545982099818
2014-03-27,61.76,62.87794520547945,-0.017779607807254294
2014-03-28,62.13,63.49453038674033,-0.021490518607336417
2014-03-31,62.71,63.40453038674033,-0.010953955222189893
2014-04-01,62.62,63.434530386740335,-0.012840488954113827
2014-04-02,62.65,67.17453038674033,-0.0673548495343621
2014-04-03,66.39,64.55453038674032,0.02843285517319294
2014-04-04,63.77,65.84453038674033,-0.03150649529361804
2014-04-07,65.06,65.14453038674033,-0.0012975822565378659
2014-04-08,64.36,66.88453038674032,-0.037744608090136245
2014-04-09,66.1,66.39453038674033,-0.004436064010464813
2014-04-10,65.61,66.46453038674034,-0.012856938607224588
2014-04-11,65.68,66.32453038674034,-0.00971782812455746
2014-04-14,65.54,65.99453038674032,-0.006887394820096149
2014-04-15,65.21,66.76453038674033,-0.02328377624669209
2014-04-16,65.98,67.12453038674033,-0.0170508513079507
2014-04-17,66.34,66.76453038674033,-0.006358621625602634
2014-04-21,65.98,67.06453038674033,-0.016171445330134704
2014-04-22,66.28,67.32453038674034,-0.015514855888932533
2014-04-23,66.54,67.31453038674033,-0.011506139644597346
2014-04-24,66.53,67.49453038674032,-0.014290497040480354
2014-04-25,66.71,68.07453038674034,-0.0200446536904223
2014-04-28,67.29,67.80453038674032,-0.007588436698927947
2014-04-29,67.02,67.61453038674033,-0.008792938194493782
2014-04-30,66.83,66.15453038674033,0.01021048156960469
2014-05-01,65.37,66.38453038674032,-0.015282632577648836
2014-05-02,65.6,65.83453038674033,-0.0035624221113540466
2014-05-05,65.05,66.12453038674033,-0.016250102351665352
2014-05-06,65.34,66.85453038674032,-0.022654117499278814
2014-05-07,66.07,66.81453038674033,-0.011143240586004244
2014-05-08,66.03,67.99453038674032,-0.028892476726678384
2014-05-09,67.21,69.20453038674033,-0.028820806608962912
2014-05-12,68.42,68.89453038674033,-0.006887780264652976
2014-05-13,68.11,68.36453038674033,-0.003723135159423241
2014-05-14,67.58,68.01453038674033,-0.006388787576265487
2014-05-15,67.23,68.32453038674034,-0.016019581555042017
2014-05-16,67.54,68.38453038674032,-0.012349728541881877
2014-05-19,67.6,68.57453038674034,-0.014211258629760581
2014-05-20,67.79,68.57453038674034,-0.01144055062886773
2014-05-21,67.79,68.43453038674035,-0.009418204276378406
2014-05-22,67.65,68.34453038674033,-0.010162194147947057
2014-05-23,67.56,68.76453038674033,-0.017516739807076465
2014-05-27,67.98,68.80453038674032,-0.01198366418760155
2014-05-28,68.02,69.51453038674033,-0.021499539426154457
2014-05-29,68.73,69.76453038674033,-0.014828887702753812
2014-05-30,68.98,69.90453038674033,-0.013225614729481028
2014-06-02,69.12,69.86453038674033,-0.01065677222216943
2014-06-03,69.08,70.17453038674033,-0.015597259870614666
2014-06-04,69.39,69.62453038674033,-0.003368502242494076
2014-06-05,68.84,69.69453038674033,-0.01226108249813096
2014-06-06,68.91,68.90453038674033,7.937958838066805e-05
2014-06-09,68.12,68.84453038674033,-0.01052415322858924
2014-06-10,68.06,68.39453038674033,-0.004891186252010349
2014-06-11,67.61,68.01453038674033,-0.0059477053570775595
2014-06-12,67.23,67.99453038674032,-0.01124399833915779
2014-06-13,67.21,68.22453038674033,-0.014870463468041883
2014-06-16,67.44,67.48453038674033,-0.0006598606596969203
2014-06-17,66.7,67.62453038674033,-0.013671523949268072
2014-06-18,66.84,67.71453038674034,-0.012914959045652319
2014-06-19,66.93,68.02453038674034,-0.01609023069351001
2014-06-20,67.24,67.21453038674034,0.00037893016752654773
2014-06-23,66.43,66.65453038674033,-0.0033685690295552906
2014-06-24,65.87,65.68453038674035,0.0028236422208949286
2014-06-25,64.9,65.60453038674032,-0.010739050833640462
2014-06-26,64.82,65.74453038674032,-0.014062468486759405
2014-06-27,64.96,66.50110497237569,-0.023174125798599343
2014-06-30,65.7,66.6611049723757,-0.014417777394688747
2014-07-01,65.86,66.8511049723757,-0.014825558572072128
2014-07-02,66.05,67.2111049723757,-0.017275492983680585
2014-07-03,66.41,66.6611049723757,-0.0037668888398978417
2014-07-07,65.86,66.86110497237568,-0.014972904991464087
2014-07-08,66.06,66.90110497237568,-0.012572362933661263
2014-07-09,66.1,66.68110497237569,-0.00871468720586488
2014-07-10,65.88,66.75110497237569,-0.013050045729373183
2014-07-11,65.95,67.00110497237569,-0.015687875189656197
2014-07-14,66.2,66.36110497237568,-0.0024277017756522135
2014-07-15,65.56,66.8211049723757,-0.01887285421121132
2014-07-16,66.02,66.7111049723757,-0.010359669093502166
2014-07-17,65.91,66.97110497237568,-0.015844220769739015
2014-07-18,66.17,66.90110497237568,-0.010928144948839869
2014-07-21,66.1,67.0711049723757,-0.01447873824019541
2014-07-22,66.27,66.2411049723757,0.00043620992790427415
2014-07-23,65.44,66.4811049723757,-0.0156601634826663
2014-07-24,65.68,66.17110497237569,-0.007421743562854188
2014-07-25,65.37,66.2411049723757,-0.013150519948889161
2014-07-28,65.44,65.6911049723757,-0.0038225110154760378
2014-07-29,64.89,64.53110497237569,0.005561581934447668
2014-07-30,63.73,60.63110497237569,0.051110647398496356
2014-07-31,59.83,62.24110497237569,-0.03873814536945963
2014-08-01,61.44,62.86110497237569,-0.022607063191144916
2014-08-04,62.06,62.20110497237569,-0.0022685283876926476
2014-08-05,61.4,63.58110497237569,-0.03430429485809228
2014-08-06,62.78,63.18110497237569,-0.006348495686345879
2014-08-07,62.38,64.04110497237569,-0.025938106050671816
2014-08-08,63.24,64.61110497237568,-0.021220887229244756
2014-08-11,63.81,64.25110497237569,-0.0068653289708454635
2014-08-12,63.45,64.78110497237569,-0.020547734913495264
2014-08-13,63.98,64.8011049723757,-0.012671156961377883
2014-08-14,64.0,65.08110497237568,-0.016611656683373277
2014-08-15,64.28,65.1011049723757,-0.012612765524089187
2014-08-18,64.3,65.2711049723757,-0.014878022561234272
2014-08-19,64.47,65.62110497237568,-0.01754168834645886
2014-08-20,64.82,65.68110497237569,-0.013110391074234617
2014-08-21,64.88,65.1011049723757,-0.0033963320971206468
2014-08-22,64.3,65.65110497237568,-0.020580079694685893
2014-08-25,64.85,65.5511049723757,-0.010695547735940725
2014-08-26,64.75,66.08110497237568,-0.020143503546620978
2014-08-27,65.28,65.5511049723757,-0.004135780357782615
2014-08-28,64.75,65.7711049723757,-0.01552513026509994
2014-08-29,64.97,65.5911049723757,-0.009469347598844213
2014-09-02,64.79,65.5911049723757,-0.012213622147592917
2014-09-03,64.79,65.7311049723757,-0.01431749812773131
2014-09-04,64.93,66.00110497237569,-0.016228591518641755
2014-09-05,65.2,65.2411049723757,-0.0006300471519159467
2014-09-08,64.44,65.12110497237568,-0.010459051219487203
2014-09-09,64.32,65.2411049723757,-0.014118475963362576
2014-09-10,64.44,65.4911049723757,-0.01604958372314924
2014-09-11,64.69,64.6911049723757,-1.708074666795234e-05
2014-09-12,63.89,64.53110497237569,-0.009934820930931343
2014-09-15,63.73,64.67110497237569,-0.01455217090813099
2014-09-16,63.87,63.601104972375694,0.004227835785889145
2014-09-17,62.8,63.69110497237569,-0.013991042748625393
2014-09-18,62.89,63.46110497237569,-0.00899929133954247
2014-09-19,62.66,63.09110497237569,-0.006833054716103848
2014-09-22,62.29,62.42110497237569,-0.002100330848576082
2014-09-23,61.62,63.15110497237569,-0.024245101856023688
2014-09-24,62.35,62.48110497237569,-0.0020983139212030766
2014-09-25,61.68,62.55110497237569,-0.013926292313467425
2014-09-26,61.75,62.99005540166205,-0.019686526607330612
2014-09-29,61.81,62.78005540166205,-0.015451649340793128
2014-09-30,61.6,61.83005540166205,-0.003720769780449884
2014-10-01,60.65,61.90005540166205,-0.02019473801033933
2014-10-02,60.72,62.37005540166205,-0.026455891229143935
2014-10-03,61.19,62.13005540166205,-0.015130445250446378
2014-10-06,60.95,61.36005540166205,-0.006682774306148054
2014-10-07,60.18,62.30005540166205,-0.03402975146640863
2014-10-08,61.12,61.85005540166205,-0.011803633754585596
2014-10-09,60.67,61.48005540166205,-0.013175905525292464
2014-10-10,60.3,60.88005540166205,-0.009527839582849862
2014-10-13,59.7,61.37005540166205,-0.027212871012282314
2014-10-14,60.19,61.09005540166205,-0.014733255613278762
2014-10-15,59.91,60.93005540166205,-0.016741415955355055
2014-10-16,59.75,62.10005540166205,-0.03784304839121211
2014-10-17,60.92,62.94005540166205,-0.03209490981173657
2014-10-20,61.76,62.88005540166205,-0.017812570210179013
2014-10-21,61.7,63.22005540166205,-0.024043879620233355
2014-10-22,62.04,62.92005540166205,-0.013986882179998883
2014-10-23,61.74,63.12005540166205,-0.02186397639989568
2014-10-24,61.94,63.28005540166205,-0.021176583888181222
2014-10-27,62.1,63.93005540166205,-0.028625900449547714
2014-10-28,62.75,63.65005540166205,-0.014140685282711507
2014-10-29,62.47,65.22005540166207,-0.04216579370755924
2014-10-30,64.04,65.14005540166205,-0.016887541695796315
2014-10-31,63.96,65.28005540166204,-0.02022141975125269
2014-11-03,64.1,64.88005540166205,-0.012023038464330171
2014-11-04,63.7,65.02005540166205,-0.020302280481112933
2014-11-05,63.84,65.71005540166205,-0.028459196849417667
2014-11-06,64.53,64.84005540166206,-0.0047818497338005805
2014-11-07,63.66,65.08005540166205,-0.0218201320342728
2014-11-10,63.9,64.93005540166205,-0.015864077048603265
2014-11-11,63.75,64.86005540166205,-0.01711462308793532
2014-11-12,63.68,64.98005540166206,-0.020006991277954578
2014-11-13,63.8,64.99005540166205,-0.018311346163764286
2014-11-14,63.81,66.32005540166205,-0.037847607129700034
2014-11-17,65.14,66.78005540166204,-0.024559060213376505
2014-11-18,65.6,67.07005540166205,-0.02191820765404684
2014-11-19,65.89,66.82005540166205,-0.013918806203787049
2014-11-20,65.64,66.65005540166204,-0.015154607082845106
2014-11-21,65.47,66.30005540166205,-0.012519678854465033
2014-11-24,65.12,66.32005540166205,-0.01809490951709858
2014-11-25,65.14,66.11005540166207,-0.014673341230291514
2014-11-26,64.93,67.43005540166205,-0.03707627684375914
2014-11-28,66.25,67.27005540166205,-0.015163587952639723
2014-12-01,66.09,67.76005540166204,-0.024646606201285337
2014-12-02,66.58,67.56005540166205,-0.0145064327705976
2014-12-03,66.38,67.27005540166205,-0.013231078766735571
2014-12-04,66.09,67.58005540166207,-0.022048744896788208
2014-12-05,66.4,67.26005540166204,-0.012787015956587933
2014-12-08,66.08,67.00005540166204,-0.013732158819068974
2014-12-09,65.82,65.97005540166207,-0.002274598691003882
2014-12-10,64.79,68.28005540166204,-0.051113833770806805
2014-12-11,67.1,66.81005540166205,0.00433983472390187
2014-12-12,65.63,65.27005540166205,0.005514697300667226
2014-12-15,64.09,65.28005540166204,-0.018229999872698244
2014-12-16,64.1,66.02005540166205,-0.029082911093917585
2014-12-17,64.84,67.20005540166206,-0.03511984309470795
2014-12-18,66.02,68.00005540166204,-0.029118438065473207
2014-12-19,66.82,68.03005540166204,-0.01778707064866636
2014-12-22,66.85,68.42005540166205,-0.022947298017299222
2014-12-23,67.24,68.20005540166206,-0.014077047240032892
2014-12-24,67.02,68.19005540166205,-0.01715873956649605
2014-12-26,67.01,68.14005540166204,-0.016584304121867066
2014-12-29,66.96,67.80005540166205,-0.012390187540192832
2014-12-30,66.62,66.62005540166204,-8.316063639934868e-07
2014-12-31,65.44,66.66005540166205,-0.01830264607958354
2015-01-02,65.48,65.49055555555556,-0.00016117676000781955
2015-01-05,64.26,65.68055555555556,-0.02162825121590184
2015-01-06,64.45,67.24055555555556,-0.04150107821833715
2015-01-07,66.01,68.44055555555555,-0.035513381442127234
2015-01-08,67.21,67.66055555555556,-0.006659057878790509
2015-01-09,66.43,66.71055555555556,-0.00420556466992561
2015-01-12,65.48,67.20055555555555,-0.025603293623564505
2015-01-13,65.97,67.96055555555556,-0.02928986585355886
2015-01-14,66.73,68.97055555555555,-0.032485682295987695
2015-01-15,67.74,69.35055555555556,-0.023223398034142306
2015-01-16,68.12,70.20055555555555,-0.029637308979827526
2015-01-20,68.97,70.26055555555556,-0.01836813764637979
2015-01-21,69.03,71.07055555555556,-0.028711687134068686
2015-01-22,69.84,69.91055555555556,-0.0010092260745874215
2015-01-23,68.68,70.11055555555555,-0.02040428212584866
2015-01-26,68.88,69.66055555555556,-0.011205129636571165
2015-01-27,68.43,68.61055555555555,-0.0026316002558722795
2015-01-28,67.38,68.57055555555556,-0.017362489568732986
2015-01-29,67.34,66.81055555555555,0.007924562818583336
2015-01-30,65.58,67.70055555555555,-0.031322572439090424
2015-02-02,66.47,67.88055555555556,-0.020779964807464135
2015-02-03,66.65,67.87055555555555,-0.01798357985380661
2015-02-04,66.64,68.26055555555556,-0.023740731999120968
2015-02-05,67.03,67.48055555555555,-0.006676820483266788
2015-02-06,66.25,67.03055555555555,-0.011644772284613136
2015-02-09,65.8,67.54055555555556,-0.02577052470532115
2015-02-10,66.31,67.53055555555555,-0.018074122825058492
2015-02-11,66.3,64.53055555555555,0.027420257414661364
2015-02-12,63.3,64.43055555555556,-0.017546885104548493
2015-02-13,63.2,64.44055555555556,-0.019251161708034203
2015-02-17,63.21,65.02055555555556,-0.027845894887941536
2015-02-18,63.79,65.02055555555556,-0.018925638900518682
2015-02-19,63.79,65.32055555555556,-0.02343145343051789
2015-02-20,64.09,65.52055555555556,-0.021833690868853783
2015-02-23,64.29,65.26055555555556,-0.014872008785296487
2015-02-24,64.03,66.01055555555556,-0.03000361894983128
2015-02-25,64.78,65.90055555555556,-0.01700373458325255
2015-02-26,64.67,65.71055555555556,-0.015835439934392403
2015-02-27,64.48,65.52055555555556,-0.01588136038732546
2015-03-02,64.29,65.99055555555556,-0.025769680846585707
2015-03-03,64.76,65.95055555555555,-0.01805224452662335
2015-03-04,64.72,65.28055555555555,-0.008586868643887469
2015-03-05,64.05,63.70055555555555,0.005485736213708181
2015-03-06,62.47,63.830555555555556,-0.021315113799556085
2015-03-09,62.6,63.840555555555554,-0.019432092104461618
2015-03-10,62.61,63.20055555555555,-0.00934415133481592
2015-03-11,61.97,63.54055555555556,-0.02471737210705327
2015-03-12,62.31,63.38055555555555,-0.016890914668887147
2015-03-13,62.15,64.07055555555556,-0.029975634500160497
2015-03-16,62.84,63.480555555555554,-0.010090578917428705
2015-03-17,62.25,64.29055555555556,-0.03173958504359553
2015-03-18,63.06,64.04055555555556,-0.015311477969689347
2015-03-19,62.81,65.31055555555555,-0.03828715793771631
2015-03-20,64.08,65.18055555555556,-0.016884721926273216
2015-03-23,63.95,64.17055555555555,-0.0034370211329182165
2015-03-24,62.94,64.38055555555556,-0.022375631013504815
2015-03-25,63.15,64.23055555555555,-0.016823076590407826
2015-03-26,63.0,65.07055555555556,-0.031820161021796856
2015-03-27,63.84,66.73055555555555,-0.043316821379511206
2015-03-30,65.5,67.18055555555556,-0.02501550547860243
2015-03-31,65.95,67.41055555555556,-0.021666570517311023
2015-04-01,66.18,67.61055555555555,-0.021158760548566358
2015-04-02,66.38,67.00759103641457,-0.00936596923882127
2015-04-06,66.03,66.71759103641456,-0.01030599315312919
2015-04-07,65.74,66.56759103641457,-0.012432341677526826
2015-04-08,65.59,66.46759103641456,-0.013203292352415241
2015-04-09,65.49,66.70759103641457,-0.018252660866585835
2015-04-10,65.73,66.43759103641456,-0.01065046196552677
2015-04-13,65.46,66.55759103641456,-0.016490846788821734
2015-04-14,65.58,66.14759103641457,-0.008580675842028929
2015-04-15,65.17,66.02759103641456,-0.012988373844225132
2015-04-16,65.05,65.36759103641457,-0.004858539704142517
2015-04-17,64.39,65.53759103641457,-0.01751042444903006
2015-04-20,64.56,64.83759103641457,-0.004281328654833327
2015-04-21,63.86,64.95759103641457,-0.01689704034435746
2015-04-22,63.98,64.82759103641456,-0.013074541608964929
2015-04-23,63.85,64.70759103641457,-0.013253329673978298
2015-04-24,63.73,64.58759103641457,-0.013277953592216507
2015-04-27,63.61,64.64759103641457,-0.016049956692587575
2015-04-28,63.67,64.35759103641456,-0.010683915064899074
2015-04-29,63.38,64.30759103641456,-0.014424285243235246
2015-04-30,63.33,64.86759103641457,-0.0237035322546727
2015-05-01,63.89,65.10759103641456,-0.018701214666866806
2015-05-04,64.13,64.15759103641457,-0.00043005100361259707
2015-05-05,63.18,63.987591036414564,-0.012621057041434347
2015-05-06,63.01,64.53759103641457,-0.023669787047871815
2015-05-07,63.56,64.58759103641457,-0.015910038134650417
2015-05-08,63.61,64.75759103641457,-0.017721336109758234
2015-05-11,63.78,64.64759103641457,-0.01342031501105545
2015-05-12,63.67,64.70759103641457,-0.016035074398468296
2015-05-13,63.73,65.55759103641456,-0.02787764174250107
2015-05-14,64.58,66.20759103641457,-0.02458314841147724
2015-05-15,65.23,65.61759103641457,-0.005906815996939985
2015-05-18,64.64,65.16759103641456,-0.008095911296149505
2015-05-19,64.19,65.20759103641457,-0.015605407595049914
2015-05-20,64.23,64.93759103641456,-0.010896478066421689
2015-05-21,63.96,64.65759103641457,-0.0107890044344785
2015-05-22,63.68,63.977591036414566,-0.0046514886164623626
2015-05-26,63.0,64.21759103641456,-0.018960397248849237
2015-05-27,63.24,63.53759103641457,-0.0046837003348775275
2015-05-28,62.56,63.74759103641457,-0.01862958297100481
2015-05-29,62.77,63.52759103641456,-0.011925385868642557
2015-06-01,62.55,63.14759103641457,-0.009463401954161066
2015-06-02,62.17,63.24759103641457,-0.017037661336289478
