date,CB,dcf,Deviation
2017-02-07,130.75,132.94396345207008,-0.01650291893742928
2017-02-08,130.83,133.99396345207003,-0.02361273127950858
2017-02-09,131.88,134.87396345207003,-0.022198231411313052
2017-02-10,132.76,135.92396345207004,-0.023277451390576465
2017-02-13,133.81,136.10396345207005,-0.016854494122633512
2017-02-14,133.99,136.57396345207005,-0.018919883312728647
2017-02-15,134.46,137.84396345207003,-0.024549232097832552
2017-02-16,135.73,138.30396345207004,-0.01861091604191134
2017-02-17,136.19,138.84396345207003,-0.01911471976227619
2017-02-21,136.73,139.87396345207003,-0.022477117073667285
2017-02-22,137.76,141.12396345207003,-0.023836940019138164
2017-02-23,139.01,140.52396345207003,-0.010773703038816085
2017-02-24,138.41,139.72396345207008,-0.009403994988453235
2017-02-27,137.61,140.28396345207,-0.01906107716284744
2017-02-28,138.17,142.49396345207003,-0.03034488863469975
2017-03-01,140.38,140.51396345207004,-0.0009533817762940044
2017-03-02,138.4,140.76396345207004,-0.016793811385361845
2017-03-03,138.65,139.80396345207004,-0.008254154056695606
2017-03-06,137.69,139.52396345207003,-0.013144433448524007
2017-03-07,137.41,139.07396345207005,-0.011964593592987738
2017-03-08,136.96,139.52396345207003,-0.01837650958755066
2017-03-09,137.41,139.92396345207004,-0.0179666398095647
2017-03-10,137.81,139.65396345207003,-0.013203803218251542
2017-03-13,137.54,139.44396345207008,-0.013653968267507866
2017-03-14,137.33,140.37396345207003,-0.02168467269294827
2017-03-15,138.26,139.84396345207003,-0.011326648737418843
2017-03-16,137.73,140.21396345207003,-0.017715521271311485
2017-03-17,138.1,139.25396345207,-0.008286754814466613
2017-03-20,137.14,138.19396345207008,-0.007626696751017237
2017-03-21,136.08,138.76396345207004,-0.019341934211882683
2017-03-22,136.65,138.77396345207003,-0.015305201344945396
2017-03-23,136.66,138.17396345207004,-0.010956937285765966
2017-03-24,136.06,138.77396345207003,-0.019556719319379967
2017-03-27,136.66,140.11396345207004,-0.024651100910806578
2017-03-28,138.0,138.61396345207004,-0.004429304499920295
2017-03-29,136.5,139.16396345207008,-0.01914262418221213
2017-03-30,137.05,138.36396345207004,-0.009496428255505895
2017-03-31,136.25,138.51863283440974,-0.016377817106538628
2017-04-03,136.27,139.58863283440974,-0.023774377376032718
2017-04-04,137.34,139.0286328344097,-0.012145935696720511
2017-04-05,136.78,139.83863283440974,-0.02187258822840199
2017-04-06,137.59,139.71863283440973,-0.01523513930266207
2017-04-07,137.47,140.22863283440972,-0.019672393423868617
2017-04-10,137.98,140.04863283440972,-0.014770817769107603
2017-04-11,137.8,139.26863283440974,-0.010545323842993004
2017-04-12,137.02,138.96863283440973,-0.01402210552601213
2017-04-13,136.72,140.43863283440973,-0.02647870289932508
2017-04-17,138.19,139.74863283440973,-0.01115311686989151
2017-04-18,137.5,139.21863283440973,-0.012344847808223425
2017-04-19,136.97,139.0286328344097,-0.014807257990241851
2017-04-20,136.78,137.72863283440972,-0.00688769513562415
2017-04-21,135.48,139.0286328344097,-0.025524474793881646
2017-04-24,136.78,139.36863283440974,-0.01857399891039624
2017-04-25,137.12,141.17863283440974,-0.028748208938743303
2017-04-26,138.93,140.6686328344097,-0.012359776301063108
2017-04-27,138.42,139.49863283440973,-0.007732210792991245
2017-04-28,137.25,139.13863283440972,-0.013573748684575615
2017-05-01,136.89,139.2786328344097,-0.017150030739098376
2017-05-02,137.03,139.8086328344097,-0.019874544068396283
2017-05-03,137.56,140.54863283440972,-0.021264047711732847
2017-05-04,138.3,139.99863283440973,-0.012133210160836794
2017-05-05,137.75,139.47863283440972,-0.012393531534410474
2017-05-08,137.23,138.5686328344097,-0.009660431852635654
2017-05-09,136.32,140.24863283440973,-0.028011915374948737
2017-05-10,138.0,139.4586328344097,-0.010459250924549579
2017-05-11,137.21,138.98863283440974,-0.012796966184484893
2017-05-12,136.74,139.61863283440974,-0.0206178271192774
2017-05-15,137.37,139.26863283440974,-0.013632881976138989
2017-05-16,137.02,140.03863283440973,-0.021555714828915384
2017-05-17,137.79,140.8086328344097,-0.021437839240720513
2017-05-18,138.56,140.72863283440972,-0.015410032704300303
2017-05-19,138.48,142.00863283440972,-0.02484801637745726
2017-05-22,139.76,142.85863283440975,-0.02169020361549623
2017-05-23,140.61,143.11863283440974,-0.017528345434324022
2017-05-24,140.87,145.00863283440972,-0.028540596194267742
2017-05-25,142.76,144.48863283440974,-0.011963798123765468
2017-05-26,142.24,144.13863283440972,-0.013172268926616715
2017-05-30,141.89,145.43863283440973,-0.02439952002608592
2017-05-31,143.19,147.09863283440973,-0.026571510279158828
2017-06-01,144.85,147.38863283440972,-0.01722407478507426
2017-06-02,145.14,147.29863283440972,-0.014654805634458423
2017-06-05,145.05,146.42863283440974,-0.009415049555019483
2017-06-06,144.18,146.53863283440973,-0.0160956383227282
2017-06-07,144.29,147.2086328344097,-0.01982650594746571
2017-06-08,144.96,148.8086328344097,-0.025862967497943146
2017-06-09,146.56,147.9286328344097,-0.009251980554310535
2017-06-12,145.68,147.97863283440972,-0.015533545555741934
2017-06-13,145.73,148.93863283440973,-0.02154332138913284
2017-06-14,146.69,149.64863283440974,-0.019770530330761815
2017-06-15,147.4,149.82863283440975,-0.016209403960148694
2017-06-16,147.58,149.35863283440975,-0.011908470241433267
2017-06-19,147.11,149.1786328344097,-0.013866817218427752
2017-06-20,146.93,148.86863283440974,-0.013022439969379684
2017-06-21,146.62,147.79863283440972,-0.007974585500599485
2017-06-22,145.55,147.09863283440973,-0.010527853349616256
2017-06-23,144.85,147.64863283440974,-0.01895468167015446
2017-06-26,145.4,147.0286328344097,-0.011076977341168193
2017-06-27,144.78,147.87863283440973,-0.02095389154618088
2017-06-28,145.63,147.21863283440973,-0.010790976684293851
2017-06-29,144.97,147.62863283440973,-0.018008924037058782
2017-06-30,145.38,149.09703666543754,-0.024930318861925427
2017-07-03,146.35,148.71703666543755,-0.015916378637657824
2017-07-05,145.97,148.18703666543755,-0.014961070248290076
2017-07-06,145.44,149.26703666543756,-0.02563886006536964
2017-07-07,146.52,148.02703666543755,-0.010180820337866159
2017-07-10,145.28,147.19703666543754,-0.013023609094758748
2017-07-11,144.45,147.18703666543755,-0.01859563673164344
2017-07-12,144.44,147.59703666543757,-0.021389566733604037
2017-07-13,144.85,147.92703666543758,-0.02080104310070674
2017-07-14,145.18,148.28703666543757,-0.020952854243406316
2017-07-17,145.54,148.44703666543754,-0.01958298886079668
2017-07-18,145.7,149.29703666543756,-0.02409315513407162
2017-07-19,146.55,149.36703666543758,-0.018859828301657777
2017-07-20,146.62,149.74703666543755,-0.020882127186422572
2017-07-21,147.0,149.63703666543753,-0.017622887516367314
2017-07-24,146.89,150.10703666543756,-0.02143161797676274
2017-07-25,147.36,146.64703666543755,0.004861764347744879
2017-07-26,143.9,145.72703666543754,-0.012537389816222433
2017-07-27,142.98,148.09703666543757,-0.03455191799007673
2017-07-28,145.35,149.20703666543756,-0.025850233016061264
2017-07-31,146.46,150.81703666543757,-0.028889552279845687
2017-08-01,148.07,151.66703666543754,-0.023716667408569814
2017-08-02,148.92,152.61703666543758,-0.024224272376236256
2017-08-03,149.87,152.54703666543756,-0.01754892604901115
2017-08-04,149.8,152.05703666543755,-0.014843355591649288
2017-08-07,149.31,151.28703666543757,-0.01306811679978681
2017-08-08,148.54,152.03703666543757,-0.023001215638877026
2017-08-09,149.29,151.07703666543756,-0.011828645205657518
2017-08-10,148.33,149.18703666543755,-0.005744712708246169
2017-08-11,146.44,150.14703666543758,-0.024689376145982322
2017-08-14,147.4,150.71703666543755,-0.022008372370010965
2017-08-15,147.97,150.76703666543756,-0.01855204378424158
2017-08-16,148.02,148.69703666543754,-0.004553128163278908
2017-08-17,145.95,148.18703666543755,-0.015096034820428428
2017-08-18,145.44,148.07703666543756,-0.01780854563827905
2017-08-21,145.33,148.05703666543755,-0.018418825115349202
2017-08-22,145.31,146.98703666543759,-0.011409418840484187
2017-08-23,144.24,145.5070366654375,-0.008707734653072396
2017-08-24,142.76,146.37703666543754,-0.024710410511347702
2017-08-25,143.63,144.52703666543755,-0.006206704891584258
2017-08-28,141.78,144.63703666543753,-0.01975314712818821
2017-08-29,141.89,143.90703666543757,-0.014016247656651437
2017-08-30,141.16,144.16703666543754,-0.020858004263594854
2017-08-31,141.42,143.23703666543759,-0.012685522597634447
2017-09-01,140.49,139.59703666543757,0.006396721276415995
2017-09-05,136.85,140.45703666543756,-0.02568071170424424
2017-09-06,137.71,137.62703666543754,0.0006028127653736615
2017-09-07,134.88,143.59703666543757,-0.06070485065612552
2017-09-08,140.85,148.62703666543754,-0.052325854298930885
2017-09-11,145.88,149.75703666543757,-0.025888844703164104
2017-09-12,147.01,147.29703666543756,-0.00194869273636189
2017-09-13,144.55,145.53703666543757,-0.006782030801592898
2017-09-14,142.79,146.2570366654375,-0.02370509306412627
2017-09-15,143.51,146.31703666543754,-0.019184619436053763
2017-09-18,143.57,146.21703666543755,-0.018103476351352232
2017-09-19,143.47,146.62703666543754,-0.02153106778418379
2017-09-20,143.88,145.69703666543754,-0.012471335773355352
2017-09-21,142.95,145.33703666543752,-0.016424145697510273
2017-09-22,142.59,145.95703666543756,-0.023068683376708088
2017-09-25,143.21,144.35703666543756,-0.007945831335509634
2017-09-26,141.61,144.65703666543757,-0.02106386758415868
2017-09-27,141.91,144.93703666543755,-0.020885183905235638
2017-09-28,142.19,145.29703666543756,-0.021384033265536284
2017-09-29,142.55,147.79694248940376,-0.035501021881964356
2017-10-02,145.49,147.00694248940374,-0.010318849325861468
2017-10-03,144.7,147.05694248940375,-0.016027413935752133
2017-10-04,144.75,148.01694248940376,-0.022071409086413474
2017-10-05,145.71,148.45694248940376,-0.018503294243715218
2017-10-06,146.15,148.35694248940376,-0.014875896283460976
2017-10-09,146.05,149.58694248940375,-0.023644727477829752
2017-10-10,147.28,149.67694248940376,-0.016014106445108922
2017-10-11,147.37,148.88694248940376,-0.010188552898194647
2017-10-12,146.58,151.14694248940376,-0.030215248910667958
2017-10-13,148.84,152.62694248940375,-0.02481175621837972
2017-10-16,150.32,152.38694248940376,-0.01356377689346644
2017-10-17,150.08,153.41694248940377,-0.021750808191437043
2017-10-18,151.11,156.2869424894037,-0.03312460021895114
2017-10-19,153.98,156.30694248940375,-0.014887006631592925
2017-10-20,154.0,157.49694248940375,-0.02220324048283684
2017-10-23,155.19,156.70694248940376,-0.00968012307116728
2017-10-24,154.4,156.46694248940372,-0.013210090620539128
2017-10-25,154.16,157.05694248940375,-0.0184451730912768
2017-10-26,154.75,155.05694248940375,-0.0019795468972615415
2017-10-27,152.75,155.19694248940374,-0.01576669263037067
2017-10-30,152.89,153.12694248940375,-0.0015473598933783972
2017-10-31,150.82,153.61694248940375,-0.018207252690221276
2017-11-01,151.31,151.56694248940374,-0.001695240962069966
2017-11-02,149.26,150.57694248940376,-0.008745977090725221
2017-11-03,148.27,151.50694248940374,-0.02136497797538306
2017-11-06,149.2,152.10694248940376,-0.019111175609925146
2017-11-07,149.8,152.40694248940372,-0.017105142632101278
2017-11-08,150.1,153.94694248940374,-0.02498875539323253
2017-11-09,151.64,153.65694248940372,-0.013126269836735927
2017-11-10,151.35,153.64694248940376,-0.014949483876401715
2017-11-13,151.34,152.99694248940375,-0.010829905895135772
2017-11-14,150.69,153.46694248940372,-0.018094727400954524
2017-11-15,151.16,151.16694248940377,-4.592597620511896e-05
2017-11-16,148.86,150.93694248940375,-0.01376033232917473
2017-11-17,148.63,151.30694248940375,-0.01769213259722846
2017-11-20,149.0,151.48694248940376,-0.01641687691714888
2017-11-21,149.18,150.55694248940375,-0.009145659221265423
2017-11-22,148.25,151.23694248940376,-0.019750085132890338
2017-11-24,148.93,151.56694248940374,-0.01739787348146904
2017-11-27,149.26,153.87694248940375,-0.030004121570856412
2017-11-28,151.57,154.94694248940374,-0.021794186030064333
2017-11-29,152.64,154.41694248940377,-0.011507432155805852
2017-11-30,152.11,153.94694248940374,-0.011932309013088505
2017-12-01,151.64,153.12694248940375,-0.009710521644528014
2017-12-04,150.82,152.48694248940376,-0.010931706428041199
2017-12-05,150.18,153.17694248940376,-0.01956523247362163
2017-12-06,150.87,151.74694248940375,-0.005778979628963454
2017-12-07,149.44,152.35694248940376,-0.019145451738155184
2017-12-08,150.05,152.54694248940376,-0.01636835487264643
2017-12-11,150.24,152.80694248940375,-0.01679859859496724
2017-12-12,150.5,150.74694248940375,-0.00163812602316038
2017-12-13,148.44,148.42694248940376,8.797264416582351e-05
2017-12-14,146.12,151.02694248940372,-0.03249051068982611
2017-12-15,148.72,150.16694248940377,-0.00963555936757432
2017-12-18,147.86,149.92694248940376,-0.013786331229624249
2017-12-19,147.62,148.27694248940372,-0.004430510087235384
2017-12-20,145.97,147.31694248940374,-0.009143160770531344
2017-12-21,145.01,147.50694248940374,-0.016927626912090044
2017-12-22,145.2,147.61694248940375,-0.01637306970761343
2017-12-26,145.31,148.4769424894037,-0.02132952387290521
2017-12-27,146.17,148.46694248940372,-0.015471070198456283
2017-12-28,146.16,148.43694248940375,-0.015339459646753983
2017-12-29,146.13,143.84500167224147,0.01588514234901961
2018-01-02,142.3,144.96500167224144,-0.018383759124611765
2018-01-03,143.42,145.54500167224148,-0.014600306763037252
2018-01-04,144.0,145.80500167224147,-0.012379559353519198
2018-01-05,144.26,145.07500167224148,-0.005617795366859801
2018-01-08,143.53,147.39500167224145,-0.026222067426926454
2018-01-09,145.85,146.83500167224145,-0.006708221207639142
2018-01-10,145.29,146.04500167224148,-0.005169650885662569
2018-01-11,144.5,147.18500167224144,-0.018242359219593163
2018-01-12,145.64,147.21500167224144,-0.010698649284045292
2018-01-16,145.67,149.08500167224145,-0.02290640664008059
2018-01-17,147.54,149.23500167224148,-0.01135793649779393
2018-01-18,147.69,149.74500167224147,-0.013723340674431483
2018-01-19,148.2,151.33500167224145,-0.020715641706147925
2018-01-22,149.79,154.83500167224145,-0.032583082751023174
2018-01-23,153.29,156.52500167224147,-0.020667635442774057
2018-01-24,154.98,156.35500167224146,-0.00879410097237443
2018-01-25,154.81,157.34500167224147,-0.016111103913691638
2018-01-26,155.8,155.66500167224146,0.0008672362207839956
2018-01-29,154.12,154.60500167224146,-0.0031370373985031286
2018-01-30,153.06,157.6950016722415,-0.029392191401697243
2018-01-31,156.15,157.02500167224147,-0.005572371679179233
2018-02-01,155.48,154.79500167224148,0.004425196681795418
2018-02-02,153.25,148.89500167224145,0.029248787930068243
2018-02-05,147.35,147.42500167224148,-0.0005087445914243593
2018-02-06,145.88,149.0650016722415,-0.021366528940472307
2018-02-07,147.52,141.93500167224144,0.0393489855353335
2018-02-08,140.39,146.0650016722415,-0.0388525766423895
2018-02-09,144.52,146.1550016722415,-0.011186765102353724
2018-02-12,144.61,146.66500167224146,-0.014011534100233702
2018-02-13,145.12,148.83500167224145,-0.024960537712912956
2018-02-14,147.29,148.61500167224145,-0.008915665695470198
2018-02-15,147.07,148.54500167224148,-0.009929662093215552
2018-02-16,147.0,146.98500167224148,0.00010203985160317508
2018-02-20,145.44,145.26500167224148,0.0012046833424705916
2018-02-21,143.72,144.61500167224148,-0.006188857738769871
2018-02-22,143.07,145.55500167224147,-0.01707259553908813
2018-02-23,144.01,147.68500167224147,-0.024884054783013365
2018-02-26,146.14,145.73500167224148,0.002779005201985374
2018-02-27,144.19,143.46500167224144,0.005053485653698786
2018-02-28,141.92,141.35500167224146,0.003997016880015192
2018-03-01,139.81,141.4050016722415,-0.011279669413239768
2018-03-02,139.86,143.10500167224146,-0.022675669154273104
2018-03-05,141.56,143.47500167224146,-0.013347284543799076
2018-03-06,141.93,142.18500167224144,-0.0017934498663174647
2018-03-07,140.64,143.45500167224148,-0.01962288968266901
2018-03-08,141.91,145.54500167224148,-0.024975104816222338
2018-03-09,144.0,144.63500167224146,-0.00439037345663007
2018-03-12,143.09,143.48500167224148,-0.002752912622489778
2018-03-13,141.94,142.30500167224147,-0.0025649251112209726
2018-03-14,140.76,142.60500167224146,-0.01293784685394106
2018-03-15,141.06,142.52500167224147,-0.01027891005123771
2018-03-16,140.98,141.84500167224147,-0.006098217505331793
2018-03-19,140.3,142.86500167224148,-0.01795402402420465
2018-03-20,141.32,141.80500167224147,-0.0034202014493288635
2018-03-21,140.26,139.18500167224144,0.007723521319416227
2018-03-22,137.64,136.11500167224148,0.011203749102032479
2018-03-23,134.57,138.5650016722415,-0.02883124615904953
2018-03-26,137.02,138.24500167224147,-0.008861091955756684
2018-03-27,136.7,139.80500167224147,-0.022209517793367994
2018-03-28,138.26,138.3150016722415,-0.0003976551464159872
2018-03-29,136.77,137.53452998871666,-0.005558822128372887
2018-04-02,133.3,139.31452998871666,-0.04317230937220817
