date,UNP,dcf,Deviation
2008-07-02,35.11,36.608715953307396,-0.040938774121958676
2008-07-03,35.42,36.34871595330739,-0.02555017223993261
2008-07-07,35.16,38.08871595330739,-0.07689195815626026
2008-07-08,36.9,36.858715953307396,0.0011200619887274943
2008-07-09,35.67,37.288715953307396,-0.0434103431004258
2008-07-10,36.1,37.148715953307395,-0.028230207327368584
2008-07-11,35.96,36.83871595330739,-0.023853055964848324
2008-07-14,35.65,36.038715953307396,-0.010786065569345693
2008-07-15,34.85,37.90871595330739,-0.08068635078737163
2008-07-16,36.72,37.788715953307396,-0.028281351359700224
2008-07-17,36.6,37.45871595330739,-0.022924329664096965
2008-07-18,36.27,37.44871595330739,-0.03147547047479704
2008-07-21,36.26,38.26871595330739,-0.05248976620376489
2008-07-22,37.08,39.858715953307396,-0.06971413621458689
2008-07-23,38.67,39.77871595330739,-0.02787209005461133
2008-07-24,38.59,39.928715953307396,-0.03352764849420364
2008-07-25,38.74,39.47871595330739,-0.01871175228143418
2008-07-28,38.29,41.69871595330739,-0.0817463050211028
2008-07-29,40.51,42.81871595330739,-0.0539183836298357
2008-07-30,41.63,42.40871595330739,-0.01836216767715315
2008-07-31,41.22,40.90871595330739,0.007609235328918773
2008-08-01,39.72,41.178715953307396,-0.03542402718339832
2008-08-04,39.99,42.288715953307396,-0.054357667323015835
2008-08-05,41.1,42.218715953307395,-0.02649810464497926
2008-08-06,41.03,41.83871595330739,-0.019329368382383638
2008-08-07,40.65,42.77871595330739,-0.049761099786886254
2008-08-08,41.59,40.81871595330739,0.018895352993829828
2008-08-11,39.63,39.258715953307394,0.00945736603138525
2008-08-12,38.07,39.47871595330739,-0.035682922285859564
2008-08-13,38.29,39.998715953307396,-0.04271927017112431
2008-08-14,38.81,39.62871595330739,-0.02065966392330354
2008-08-15,38.44,39.508715953307394,-0.02705013128167566
2008-08-18,38.32,39.498715953307396,-0.029841880295571888
2008-08-19,38.31,40.108715953307396,-0.04484601190926607
2008-08-20,38.92,40.178715953307396,-0.03132792881609703
2008-08-21,38.99,40.968715953307395,-0.04829821748776708
2008-08-22,39.78,40.94871595330739,-0.02854096706329068
2008-08-25,39.76,41.748715953307396,-0.04763538010442325
2008-08-26,40.56,42.26871595330739,-0.04042507359804692
2008-08-27,41.08,43.05871595330739,-0.04595390060988114
2008-08-28,41.87,43.13871595330739,-0.029410146437381934
2008-08-29,41.95,42.16871595330739,-0.005186687532756973
2008-09-02,40.98,41.468715953307395,-0.011785172076648753
2008-09-03,40.28,39.05871595330739,0.031267900566741336
2008-09-04,37.87,38.91871595330739,-0.026946314327676912
2008-09-05,37.73,38.90871595330739,-0.03029439354210306
2008-09-08,37.72,36.578715953307395,0.031200768450960537
2008-09-09,35.39,38.08871595330739,-0.07085342432167374
2008-09-10,36.9,40.508715953307394,-0.08908492575936011
2008-09-11,39.32,40.08871595330739,-0.019175369802383768
2008-09-12,38.9,37.44871595330739,0.03875390676951729
2008-09-15,36.26,37.76871595330739,-0.03994618072726075
2008-09-16,36.58,37.56871595330739,-0.02631753383682922
2008-09-17,36.38,38.08871595330739,-0.0448614743380189
2008-09-18,36.9,39.55871595330739,-0.06720935928369298
2008-09-19,38.37,37.618715953307394,0.019971017820626935
2008-09-22,36.43,38.05871595330739,-0.04279482143605673
2008-09-23,36.87,37.09871595330739,-0.0061650638689288995
2008-09-24,35.91,37.358715953307396,-0.03877852641183033
2008-09-25,36.17,37.81871595330739,-0.04359523880564753
2008-09-26,36.63,35.76871595330739,0.024079255397843502
2008-09-29,34.58,36.76871595330739,-0.05952658113181997
2008-09-30,35.58,36.41367588932806,-0.022894582020827836
2008-10-01,34.72,32.74367588932806,0.06035742954919954
2008-10-02,31.05,32.603675889328066,-0.04765339634101251
2008-10-03,30.91,32.323675889328065,-0.04373499765832023
2008-10-06,30.63,31.773675889328064,-0.03599444689093079
2008-10-07,30.08,32.09367588932806,-0.06274369742724484
2008-10-08,30.4,30.133675889328064,0.00883808904197636
2008-10-09,28.44,30.693675889328063,-0.07342476337647275
2008-10-10,29.0,33.323675889328065,-0.12974786766284463
2008-10-13,31.63,33.17367588932807,-0.04653315763010357
2008-10-14,31.48,28.763675889328063,0.09443591706162113
2008-10-15,27.07,29.363675889328064,-0.07811269603890691
2008-10-16,27.67,29.443675889328063,-0.06023962143839978
2008-10-17,27.75,31.133675889328064,-0.10868218392701623
2008-10-20,29.44,30.903675889328063,-0.04736251747428899
2008-10-21,29.21,30.123675889328062,-0.030330823259579365
2008-10-22,28.43,30.82367588932806,-0.07765705485363006
2008-10-23,29.13,30.833675889328063,-0.05525373930254385
2008-10-24,29.14,29.513675889328063,-0.012661109742117205
2008-10-27,27.82,31.653675889328063,-0.12111313399214318
2008-10-28,29.96,33.37367588932806,-0.10228648173633326
2008-10-29,31.68,33.51367588932806,-0.05471425740892755
2008-10-30,31.82,35.073675889328065,-0.09276689160254425
2008-10-31,33.38,33.863675889328064,-0.014283029725089325
2008-11-03,32.17,36.41367588932806,-0.11654071679623468
2008-11-04,34.72,33.92367588932807,0.02347399241962589
2008-11-05,32.23,32.02367588932806,0.006442861568577651
2008-11-06,30.33,32.19367588932806,-0.05788950276243099
2008-11-07,30.5,32.94367588932806,-0.07417738984372657
2008-11-10,31.25,32.87367588932806,-0.04939137000663696
2008-11-11,31.18,31.673675889328063,-0.01558631499081542
2008-11-12,29.98,32.503675889328065,-0.07764278409374192
2008-11-13,30.81,30.333675889328063,0.015702815326760877
2008-11-14,28.64,30.303675889328062,-0.054900134736259876
2008-11-17,28.61,29.863675889328064,-0.04197995899681162
2008-11-18,28.17,27.183675889328065,0.03628369153191513
2008-11-19,25.49,26.253675889328065,-0.02908834147824968
2008-11-20,24.56,25.443675889328063,-0.03473066915220013
2008-11-21,23.75,25.443675889328063,-0.06656569187152894
2008-11-24,23.75,26.703675889328064,-0.11060933714030285
2008-11-25,25.01,27.063675889328064,-0.07588310980837165
2008-11-26,25.37,26.713675889328062,-0.05029917615586743
2008-11-28,25.02,25.203675889328064,-0.0072876627256517335
2008-12-01,23.51,25.333675889328063,-0.0719862327636509
2008-12-02,23.64,25.73367588932806,-0.08135937898387546
2008-12-03,24.04,25.393675889328062,-0.053307598916664034
2008-12-04,23.7,25.443675889328063,-0.06853081673074679
2008-12-05,23.75,27.013675889328063,-0.12081568990088465
2008-12-08,25.32,25.143675889328062,0.007012662406564729
2008-12-09,23.45,26.223675889328064,-0.10576991193125729
2008-12-10,24.53,24.993675889328063,-0.01855172850049025
2008-12-11,23.3,23.103675889328063,0.00849752704341844
2008-12-12,21.41,23.433675889328065,-0.08635759489400752
2008-12-15,21.74,25.143675889328062,-0.13536906474254684
2008-12-16,23.45,26.093675889328065,-0.10131481285123534
2008-12-17,24.4,24.993675889328063,-0.023753044248347455
2008-12-18,23.3,24.833675889328063,-0.061757908743068524
2008-12-19,23.14,25.183675889328065,-0.08115081762921272
2008-12-22,23.49,24.863675889328064,-0.05524830260185587
2008-12-23,23.17,24.743675889328063,-0.06359911503717952
2008-12-24,23.05,25.183675889328065,-0.08472456120801009
2008-12-26,23.49,24.73367588932806,-0.05028269533784413
2008-12-29,23.04,25.103675889328063,-0.08220612385317494
2008-12-30,23.41,25.593675889328065,-0.08532091672844089
2008-12-31,23.9,27.519019607843138,-0.13150975795706366
2009-01-02,25.07,28.47901960784314,-0.11970284282202936
2009-01-05,26.03,29.449019607843137,-0.1160996071642586
2009-01-06,27.0,27.329019607843136,-0.012039202743618027
2009-01-07,24.88,27.089019607843138,-0.08154667979211616
2009-01-08,24.64,26.509019607843136,-0.0705050445279446
2009-01-09,24.06,25.199019607843137,-0.04520094930552865
2009-01-12,22.75,24.56901960784314,-0.07403712630285231
2009-01-13,22.12,23.22901960784314,-0.04774285038997872
2009-01-14,20.78,23.06901960784314,-0.09922483255703263
2009-01-15,20.62,22.65901960784314,-0.0899871063767188
2009-01-16,20.21,21.369019607843136,-0.05423831458405959
2009-01-20,18.92,22.70901960784314,-0.16685086689231188
2009-01-21,20.26,24.079019607843136,-0.1586036171754761
2009-01-22,21.63,23.699019607843137,-0.08730401687833533
2009-01-23,21.25,23.919019607843136,-0.11158566076713083
2009-01-26,21.47,24.939019607843136,-0.13910007940938285
2009-01-27,22.49,25.829019607843136,-0.12927395845985667
2009-01-28,23.38,24.79901960784314,-0.05722079462344343
2009-01-29,22.35,24.349019607843136,-0.08209856659687542
2009-01-30,21.9,24.009019607843136,-0.08784280417490165
2009-02-02,21.56,25.20901960784314,-0.14475055613459242
2009-02-03,22.76,25.529019607843136,-0.10846556782746264
2009-02-04,23.08,26.089019607843138,-0.11533663024035368
2009-02-05,23.64,27.089019607843138,-0.12732168449701053
2009-02-06,24.64,27.099019607843136,-0.0907420136753373
2009-02-09,24.65,25.839019607843138,-0.04601643660977861
2009-02-10,23.39,25.109019607843138,-0.0684622352720684
2009-02-11,22.66,24.119019607843136,-0.06049249229718623
2009-02-12,21.67,24.199019607843137,-0.1045091763561965
2009-02-13,21.75,22.859019607843138,-0.048515624329865115
2009-02-17,20.41,22.929019607843138,-0.10986163608065813
2009-02-18,20.48,22.06901960784314,-0.07200227450422914
2009-02-19,19.62,22.45901960784314,-0.12640888415501872
2009-02-20,20.01,21.329019607843136,-0.06184154884259674
2009-02-23,18.88,22.399019607843137,-0.1571059657723115
2009-02-24,19.95,21.81901960784314,-0.08566010945658142
2009-02-25,19.37,21.169019607843136,-0.0849836053426205
2009-02-26,18.72,21.20901960784314,-0.11735665551097396
2009-02-27,18.76,20.359019607843138,-0.07854109081102945
2009-03-02,17.91,20.739019607843137,-0.136410479441046
2009-03-03,18.29,21.429019607843138,-0.14648451797086603
2009-03-04,18.98,20.169019607843136,-0.058952771674670834
2009-03-05,17.72,19.939019607843136,-0.11129030671950746
2009-03-06,17.49,19.259019607843136,-0.09185408415715579
2009-03-09,16.81,20.349019607843136,-0.17391597610329546
2009-03-10,17.9,20.719019607843137,-0.1360595076987139
2009-03-11,18.27,21.089019607843138,-0.13367238782379087
2009-03-12,18.64,21.039019607843137,-0.11402715775543104
2009-03-13,18.59,21.919019607843136,-0.15187812536341427
2009-03-16,19.47,22.499019607843138,-0.13462895986753243
2009-03-17,20.05,22.259019607843136,-0.09924155002158186
2009-03-18,19.81,22.189019607843136,-0.1072160757838182
2009-03-19,19.74,21.789019607843137,-0.09403909146539013
2009-03-20,19.34,23.469019607843137,-0.17593489957557729
2009-03-23,21.02,23.529019607843136,-0.10663511058517638
2009-03-24,21.08,22.929019607843138,-0.08064102344832313
2009-03-25,20.48,24.689019607843136,-0.17048143971281982
2009-03-26,22.24,23.949019607843137,-0.07136073358441142
2009-03-27,21.5,22.939019607843136,-0.06273239364384675
2009-03-30,20.49,23.009019607843136,-0.10947965844596319
2009-03-31,20.56,23.720318725099602,-0.13323255735832584
2009-04-01,20.8,25.5503187250996,-0.18592013572155863
2009-04-02,22.63,25.970318725099602,-0.1286206288208268
2009-04-03,23.05,24.950318725099603,-0.07616410619989045
2009-04-06,22.03,24.240318725099602,-0.09118356693927998
2009-04-07,21.32,24.880318725099603,-0.14309779406113088
2009-04-08,21.96,26.0703187250996,-0.15766277230597592
2009-04-09,23.15,26.3003187250996,-0.1197825303194181
2009-04-13,23.38,26.0003187250996,-0.10078025399627344
2009-04-14,23.08,26.220318725099602,-0.1197666114597421
2009-04-15,23.3,26.5103187250996,-0.12109694939503368
2009-04-16,23.59,27.0703187250996,-0.12856585696099132
2009-04-17,24.15,25.9103187250996,-0.06793890664858404
2009-04-20,22.99,26.4203187250996,-0.12983638694111443
2009-04-21,23.5,26.7803187250996,-0.12248990606766574
2009-04-22,23.86,27.700318725099603,-0.13863806995187544
2009-04-23,24.78,27.490318725099602,-0.09859175341699433
2009-04-24,24.57,26.610318725099603,-0.07667396795120374
2009-04-27,23.69,26.4803187250996,-0.10537330589056582
2009-04-28,23.56,27.380318725099603,-0.13952791285798694
2009-04-29,24.46,27.490318725099602,-0.11023221503549963
2009-04-30,24.57,27.9103187250996,-0.11968042206897722
2009-05-01,24.99,29.580318725099602,-0.15518151672938563
2009-05-04,26.66,28.970318725099602,-0.07974778417256301
2009-05-05,26.05,29.4203187250996,-0.11455751912790302
2009-05-06,26.5,28.5503187250996,-0.07181421492493156
2009-05-07,25.63,28.6403187250996,-0.10510772432366267
2009-05-08,25.72,27.590318725099603,-0.0677889495853532
2009-05-11,24.67,27.080318725099602,-0.08900629086265432
2009-05-12,24.16,25.8903187250996,-0.06683265445558717
2009-05-13,22.97,25.8703187250996,-0.11210989535608962
2009-05-14,22.95,26.2103187250996,-0.1243906554244778
2009-05-15,23.29,27.1603187250996,-0.14249901719757552
2009-05-18,24.24,27.0003187250996,-0.10223282003458722
2009-05-19,24.08,27.1703187250996,-0.1137387734154478
2009-05-20,24.25,25.9203187250996,-0.06444051644635718
2009-05-21,23.0,26.0003187250996,-0.11539545944885743
2009-05-22,23.08,26.8703187250996,-0.14105968611228492
2009-05-26,23.95,25.580318725099602,-0.06373332336551074
2009-05-27,22.66,25.700318725099603,-0.11829887238442482
2009-05-28,22.78,27.560318725099602,-0.17344932664897272
2009-05-29,24.64,28.9103187250996,-0.14770915415028474
2009-06-01,25.99,29.4203187250996,-0.11659692599363536
2009-06-02,26.5,28.8203187250996,-0.08050982181119448
2009-06-03,25.9,29.580318725099602,-0.12441781845902711
2009-06-04,26.66,29.8203187250996,-0.10597870379029772
2009-06-05,26.9,29.9203187250996,-0.10094540612516645
2009-06-08,27.0,29.880318725099603,-0.09639518077429754
2009-06-09,26.96,29.6403187250996,-0.09042813439215447
2009-06-10,26.72,29.5003187250996,-0.09424707410818711
2009-06-11,26.58,30.1003187250996,-0.11695287206922933
2009-06-12,27.18,28.720318725099602,-0.053631672400399566
2009-06-15,25.8,28.7603187250996,-0.10293066476054324
2009-06-16,25.84,28.6203187250996,-0.09714492531703711
2009-06-17,25.7,28.310318725099602,-0.09220379150254232
2009-06-18,25.39,28.9203187250996,-0.12207053313128524
2009-06-19,26.0,27.560318725099602,-0.05661468362042543
2009-06-22,24.64,27.6703187250996,-0.10951513624419562
2009-06-23,24.75,28.150318725099602,-0.12079148226722503
2009-06-24,25.23,29.490318725099602,-0.14446499425160797
2009-06-25,26.57,29.5703187250996,-0.101463861549551
2009-06-26,26.65,29.2603187250996,-0.08921019451713841
2009-06-29,26.34,28.950318725099603,-0.09016545724025093
2009-06-30,26.03,29.654021352313165,-0.12221011475161947
2009-07-01,26.38,28.724021352313166,-0.08160491609314313
2009-07-02,25.45,28.634021352313166,-0.11119714248784507
2009-07-06,25.36,27.784021352313168,-0.0872451587038302
2009-07-07,24.51,27.724021352313166,-0.11592911834361286
2009-07-08,24.45,28.114021352313166,-0.13032718821676847
2009-07-09,24.84,28.454021352313166,-0.12701267450266274
2009-07-10,25.18,28.904021352313165,-0.12884094247374112
2009-07-13,25.63,29.914021352313167,-0.14321114843965632
2009-07-14,26.64,31.10402135231317,-0.14351910647660304
2009-07-15,27.83,31.544021352313166,-0.11774089647072894
2009-07-16,28.27,31.694021352313168,-0.10803366711505258
2009-07-17,28.42,32.404021352313165,-0.12294836214915539
2009-07-20,29.13,32.59402135231317,-0.10627781441480011
2009-07-21,29.32,32.89402135231317,-0.10865261240130608
2009-07-22,29.62,32.85402135231317,-0.09843608846639618
2009-07-23,29.58,32.27402135231317,-0.08347337082368522
2009-07-24,29.0,32.18402135231317,-0.09893174372022095
2009-07-27,28.91,31.554021352313168,-0.08379348301731881
2009-07-28,28.28,31.344021352313167,-0.09775457073210048
2009-07-29,28.07,31.83402135231317,-0.11823895293202291
2009-07-30,28.56,32.03402135231317,-0.10844786903603376
2009-07-31,28.76,33.374021352313164,-0.1382518847101224
2009-08-03,30.1,33.49402135231317,-0.10133215467359125
2009-08-04,30.22,32.904021352313165,-0.08157122570443742
2009-08-05,29.63,32.99402135231317,-0.10195851291941171
2009-08-06,29.72,33.95402135231317,-0.1246986714292303
2009-08-07,30.68,32.91402135231317,-0.06787445776983936
2009-08-10,29.64,33.27402135231317,-0.10921497326203211
2009-08-11,30.0,33.64402135231317,-0.10831111162823659
2009-08-12,30.37,34.02402135231317,-0.10739534032371945
2009-08-13,30.75,33.68402135231317,-0.0871042480832438
2009-08-14,30.41,32.78402135231317,-0.07241397651620496
2009-08-17,29.51,33.054021352313164,-0.10721906767526024
2009-08-18,29.78,33.234021352313164,-0.10393028624785294
2009-08-19,29.96,33.904021352313165,-0.11632901334413759
2009-08-20,30.63,34.25402135231317,-0.10579842042599874
2009-08-21,30.98,33.88402135231317,-0.08570474331007705
2009-08-24,30.61,33.764021352313165,-0.0934136760370543
2009-08-25,30.49,33.46402135231317,-0.08887220459855438
2009-08-26,30.19,33.554021352313164,-0.1002568758299146
2009-08-27,30.28,33.59402135231317,-0.09864914109441614
2009-08-28,30.32,33.18402135231317,-0.08630724172655235
2009-08-31,29.91,32.92402135231317,-0.09154475147676366
2009-09-01,29.65,32.624021352313164,-0.09116047712806863
2009-09-02,29.35,33.28402135231317,-0.1181954941883776
2009-09-03,30.01,34.294021352313166,-0.12492035589241868
2009-09-04,31.02,34.10402135231317,-0.09042984463484649
2009-09-08,30.83,34.404021352313165,-0.10388382554799414
2009-09-09,31.13,35.044021352313166,-0.11168870469983361
2009-09-10,31.77,34.554021352313164,-0.08057011147638227
2009-09-11,31.28,34.66402135231317,-0.097623449914225
2009-09-14,31.39,35.084021352313165,-0.10529070528198192
2009-09-15,31.81,34.874021352313164,-0.08785970855953296
2009-09-16,31.6,34.444021352313165,-0.08256937606741344
2009-09-17,31.17,34.474021352313166,-0.0958409034602361
2009-09-18,31.2,34.054021352313164,-0.08380864400084431
2009-09-21,30.78,34.27402135231317,-0.10194372339320945
2009-09-22,31.0,33.68402135231317,-0.07968233140099368
2009-09-23,30.41,33.614021352313166,-0.09531800193530493
2009-09-24,30.34,33.02402135231317,-0.08127481882593823
2009-09-25,29.75,33.42402135231317,-0.1099215834500088
2009-09-28,30.15,32.84402135231317,-0.08202471078114293
2009-09-29,29.57,32.444021352313165,-0.08858400508074671
2009-09-30,29.17,31.867089758797945,-0.08463558420967277
2009-10-01,29.03,31.527089758797946,-0.0792045754271089
2009-10-02,28.69,32.017089758797944,-0.10391605807594351
2009-10-05,29.18,32.24708975879794,-0.09511214133551849
2009-10-06,29.41,32.157089758797945,-0.08542718820027428
