date,EBAY,dcf,Deviation
2011-12-06,13.01,15.307226780905342,-0.1500746551799289
2011-12-07,13.02,15.347226780905341,-0.15163826104406186
2011-12-08,13.06,15.607226780905343,-0.16320816097974222
2011-12-09,13.32,15.387226780905342,-0.13434693660787855
2011-12-12,13.1,15.267226780905341,-0.14195287801815348
2011-12-13,12.98,15.027226780905343,-0.1362345035949476
2011-12-14,12.74,14.747226780905342,-0.1361087620558119
2011-12-15,12.46,15.077226780905342,-0.1735880755086835
2011-12-16,12.79,14.817226780905342,-0.1368155330873243
2011-12-19,12.53,15.177226780905341,-0.17442098079708812
2011-12-20,12.89,15.057226780905342,-0.14393266518730308
2011-12-21,12.77,15.167226780905342,-0.158053071634909
2011-12-22,12.88,15.267226780905341,-0.15636282968502413
2011-12-23,12.98,15.297226780905342,-0.15148018749370995
2011-12-27,13.01,15.087226780905342,-0.13768115314169704
2011-12-28,12.8,15.067226780905342,-0.15047405961783178
2011-12-29,12.78,15.057226780905342,-0.15123812731526254
2011-12-30,12.77,16.76294718001447,-0.238200785168317
2012-01-03,13.19,16.26294718001447,-0.18895389291990172
2012-01-04,12.69,16.50294718001447,-0.23104643906465727
2012-01-05,12.93,16.46294718001447,-0.21459992195707
2012-01-06,12.89,16.41294718001447,-0.2146443988014688
2012-01-09,12.84,16.702947180014473,-0.23127338776695605
2012-01-10,13.13,16.84294718001447,-0.2204452190184497
2012-01-11,13.27,16.862947180014473,-0.2130675700788971
2012-01-12,13.29,16.46294718001447,-0.19273263440135036
2012-01-13,12.89,16.42294718001447,-0.21512260505311798
2012-01-17,12.85,16.34294718001447,-0.21372810800526476
2012-01-18,12.77,16.83294718001447,-0.241368735763536
2012-01-19,13.26,17.01294718001447,-0.22059359500176146
2012-01-20,13.44,17.03294718001447,-0.21094101578793356
2012-01-23,13.46,17.022947180014473,-0.20930260443958226
2012-01-24,13.45,17.01294718001447,-0.20942562992260116
2012-01-25,13.44,16.92294718001447,-0.2058120930689742
2012-01-26,13.35,16.972947180014472,-0.21345421873936354
2012-01-27,13.4,16.862947180014473,-0.20535836013995634
2012-01-30,13.29,16.87294718001447,-0.2123486277642338
2012-01-31,13.3,17.12294718001447,-0.22326455485867125
2012-02-01,13.55,17.33294718001447,-0.21825181492368184
2012-02-02,13.76,17.44294718001447,-0.21114248309106076
2012-02-03,13.87,17.312947180014472,-0.19886545856206994
2012-02-06,13.74,17.402947180014472,-0.21047855527717718
2012-02-07,13.83,17.48294718001447,-0.2089434431392846
2012-02-08,13.91,17.57294718001447,-0.2084423940100555
2012-02-09,14.0,17.472947180014472,-0.1987613849131773
2012-02-10,13.9,17.53294718001447,-0.2072068741617844
2012-02-13,13.96,17.44294718001447,-0.19967653081040748
2012-02-14,13.87,17.59294718001447,-0.21161589027242267
2012-02-15,14.02,18.09294718001447,-0.2251124230613717
2012-02-16,14.52,18.33294718001447,-0.20798331782525004
2012-02-17,14.76,18.362947180014473,-0.1962074575880599
2012-02-21,14.79,18.16294718001447,-0.18570483890003708
2012-02-22,14.59,18.73294718001447,-0.22115832283104053
2012-02-23,15.16,18.87294718001447,-0.19673382988886334
2012-02-24,15.3,18.96294718001447,-0.19316339096672397
2012-02-27,15.39,18.98294718001447,-0.1892723582878204
2012-02-28,15.41,18.612947180014473,-0.17208167782550932
2012-02-29,15.04,18.882947180014472,-0.203514162454567
2012-03-01,15.31,18.83294718001447,-0.18706297778783254
2012-03-02,15.26,18.60294718001447,-0.17969986947046046
2012-03-05,15.03,18.35294718001447,-0.18105796019687836
2012-03-06,14.78,18.55294718001447,-0.20336106945201404
2012-03-07,14.98,18.632947180014472,-0.1960477397763779
2012-03-08,15.06,18.83294718001447,-0.2003375862498209
2012-03-09,15.26,18.80294718001447,-0.18842509879409997
2012-03-12,15.23,19.28294718001447,-0.21018297370098526
2012-03-13,15.71,19.402947180014472,-0.19032918791936415
2012-03-14,15.83,19.07294718001447,-0.17002863529201095
2012-03-15,15.5,19.43294718001447,-0.2023855230800633
2012-03-16,15.86,19.472947180014472,-0.1855367421590155
2012-03-19,15.9,19.312947180014472,-0.1767180921794409
2012-03-20,15.74,19.32294718001447,-0.1854244669115629
2012-03-21,15.75,19.402947180014472,-0.18826764543157137
2012-03-22,15.83,19.18294718001447,-0.17478790660007126
2012-03-23,15.61,19.60294718001447,-0.2036911666060779
2012-03-26,16.03,19.51294718001447,-0.17849416327953627
2012-03-27,15.94,19.242947180014472,-0.17164455886699514
2012-03-28,15.67,19.14294718001447,-0.18142176057615
2012-03-29,15.57,19.10294718001447,-0.18494251943022932
2012-03-30,15.53,18.58348623853211,-0.16431180884676144
2012-04-02,15.4,18.60348623853211,-0.17219816745406302
2012-04-03,15.42,18.22348623853211,-0.1538391832296261
2012-04-04,15.04,18.17348623853211,-0.17242075611713814
2012-04-05,14.99,18.46348623853211,-0.18812732295828116
2012-04-09,15.28,18.11348623853211,-0.15642964591236708
2012-04-10,14.93,18.23348623853211,-0.18117688495308049
2012-04-11,15.05,18.53348623853211,-0.18795633987575178
2012-04-12,15.35,18.38348623853211,-0.16501147819143636
2012-04-13,15.2,18.12348623853211,-0.1613092646775941
2012-04-16,14.94,18.37348623853211,-0.18687178872627586
2012-04-17,15.19,18.28348623853211,-0.1691956445381103
2012-04-18,15.1,20.28348623853211,-0.25555203763173373
2012-04-19,17.1,20.14348623853211,-0.15109034267912758
2012-04-20,16.96,19.87348623853211,-0.14660166835163713
2012-04-23,16.69,19.72348623853211,-0.15380071260454165
2012-04-24,16.54,19.96348623853211,-0.17148739441733074
2012-04-25,16.78,20.46348623853211,-0.18000286928608566
2012-04-26,17.28,20.53348623853211,-0.15844782521278722
2012-04-27,17.35,20.443486238532113,-0.15131891901594918
2012-04-30,17.26,20.33348623853211,-0.15115392424481688
2012-05-01,17.15,20.50348623853211,-0.16355688001145474
2012-05-02,17.32,20.173486238532107,-0.14144735346148762
2012-05-03,16.99,19.78348623853211,-0.1412029308106103
2012-05-04,16.6,20.04348623853211,-0.17180076347757622
2012-05-07,16.86,20.093486238532112,-0.16092211178025662
2012-05-08,16.91,20.25348623853211,-0.1650820110253982
2012-05-09,17.07,20.52348623853211,-0.168269961467283
2012-05-10,17.34,20.33348623853211,-0.14721952760168744
2012-05-11,17.15,20.12348623853211,-0.1477619833505056
2012-05-14,16.94,20.04348623853211,-0.15483764658494825
2012-05-15,16.86,19.96348623853211,-0.15545812998042297
2012-05-16,16.78,19.61348623853211,-0.14446622105179452
2012-05-17,16.43,19.32348623853211,-0.14973934841852377
2012-05-18,16.14,19.81348623853211,-0.1854033255080637
2012-05-21,16.63,19.693486238532113,-0.15555835068643775
2012-05-22,16.51,19.88348623853211,-0.1696627139759147
2012-05-23,16.7,19.87348623853211,-0.1596844257943597
2012-05-24,16.69,20.16348623853211,-0.1722661546441473
2012-05-25,16.98,20.64348623853211,-0.17746451331917124
2012-05-29,17.46,19.843486238532112,-0.12011428888457376
2012-05-30,16.66,19.673486238532107,-0.15317499918392452
2012-05-31,16.49,19.52348623853211,-0.1553762581882091
2012-06-01,16.34,19.66348623853211,-0.16901815874437787
2012-06-04,16.48,19.91348623853211,-0.17242014770313785
2012-06-05,16.73,20.41348623853211,-0.1804437613198685
2012-06-06,17.23,20.39348623853211,-0.15512238572309012
2012-06-07,17.21,20.46348623853211,-0.15898983196743355
2012-06-08,17.28,20.41348623853211,-0.15350078873923056
2012-06-11,17.23,20.40348623853211,-0.1555364706517145
2012-06-12,17.22,20.093486238532112,-0.14300585793926568
2012-06-13,16.91,20.07348623853211,-0.15759525779132633
2012-06-14,16.89,20.30348623853211,-0.168123158674788
2012-06-15,17.12,21.06348623853211,-0.1872190668664413
2012-06-18,17.88,21.49348623853211,-0.16812006197738605
2012-06-19,18.31,21.263486238532106,-0.1388994356522789
2012-06-20,18.08,20.79348623853211,-0.13049693579058386
2012-06-21,17.61,21.193486238532113,-0.1690843213900759
2012-06-22,18.01,20.78348623853211,-0.13344663194137896
2012-06-25,17.6,21.07348623853211,-0.16482731899295155
2012-06-26,17.89,20.98348623853211,-0.14742479888072746
2012-06-27,17.8,20.343486238532112,-0.12502705822930948
2012-06-28,17.16,20.86348623853211,-0.17751042161363517
2012-06-29,17.68,20.434797555385792,-0.13480914346811024
2012-07-02,17.35,20.42479755538579,-0.150542376101789
2012-07-03,17.34,20.31479755538579,-0.14643500863227277
2012-07-05,17.23,20.094797555385792,-0.14256414116587957
2012-07-06,17.01,20.20479755538579,-0.15812074071161308
2012-07-09,17.12,19.78479755538579,-0.13468914948085386
2012-07-10,16.7,19.55479755538579,-0.14598962465860565
2012-07-11,16.47,19.62479755538579,-0.16075567386018685
2012-07-12,16.54,19.89479755538579,-0.1686268757471021
2012-07-13,16.81,19.33479755538579,-0.1305830872111976
2012-07-16,16.25,19.524797555385792,-0.16772504534790733
2012-07-17,16.44,20.114797555385792,-0.18269125231150307
2012-07-18,17.03,21.58479755538579,-0.2110187757702312
2012-07-19,18.5,21.96479755538579,-0.15774320462772573
2012-07-20,18.88,21.70479755538579,-0.13014622910799056
2012-07-23,18.62,21.40479755538579,-0.13010156009091012
2012-07-24,18.32,21.26479755538579,-0.13848227558789783
2012-07-25,18.18,21.51479755538579,-0.1550001828648856
2012-07-26,18.43,22.114797555385792,-0.16662135595667726
2012-07-27,19.03,22.274797555385792,-0.1456712478449096
2012-07-30,19.19,21.72479755538579,-0.11667761455191972
2012-07-31,18.64,21.55479755538579,-0.13522732226531553
2012-08-01,18.47,21.504797555385792,-0.1411218844339105
2012-08-02,18.42,21.81479755538579,-0.15561902634057023
2012-08-03,18.73,21.92479755538579,-0.14571617125837466
2012-08-06,18.84,22.28479755538579,-0.15458060800526552
2012-08-07,19.2,21.99479755538579,-0.12706630048983736
2012-08-08,18.91,21.71479755538579,-0.1291652638359565
2012-08-09,18.63,21.594797555385792,-0.13729221345010323
2012-08-10,18.51,22.15479755538579,-0.16451504674208794
2012-08-13,19.07,22.17479755538579,-0.14001469675792821
2012-08-14,19.09,22.01479755538579,-0.13285598234675822
2012-08-15,18.93,22.35479755538579,-0.15320190428477742
2012-08-16,19.27,22.81479755538579,-0.1553727376620524
2012-08-17,19.73,22.614797555385792,-0.12756238689825317
2012-08-20,19.53,22.38479755538579,-0.12753287351928388
2012-08-21,19.3,22.864797555385792,-0.15590768064972893
2012-08-22,19.78,22.78479755538579,-0.13187729880336485
2012-08-23,19.7,22.90479755538579,-0.13991817861023714
2012-08-24,19.82,22.85479755538579,-0.13278601781666766
2012-08-27,19.77,22.844797555385792,-0.13459508879127235
2012-08-28,19.76,23.07479755538579,-0.1436544588280514
2012-08-29,19.99,22.67479755538579,-0.11840447743040994
2012-08-30,19.59,23.06479755538579,-0.15065372011359368
2012-08-31,19.98,23.01479755538579,-0.13186288291619597
2012-09-04,19.93,22.934797555385792,-0.1310147843306415
2012-09-05,19.85,23.67479755538579,-0.1615556604628995
2012-09-06,20.59,23.80479755538579,-0.13504830477579288
2012-09-07,20.72,23.51479755538579,-0.11885271598885938
2012-09-10,20.43,23.42479755538579,-0.1278473185650747
2012-09-11,20.34,23.28479755538579,-0.12646867761599478
2012-09-12,20.2,23.65479755538579,-0.14605060759013744
2012-09-13,20.57,24.114797555385792,-0.14699677852340487
2012-09-14,21.03,24.33479755538579,-0.13580542627749825
2012-09-17,21.25,24.114797555385792,-0.11879832492087283
2012-09-18,21.03,24.29479755538579,-0.13438257914859775
2012-09-19,21.21,24.16479755538579,-0.12227694225922581
2012-09-20,21.08,23.90479755538579,-0.11816864580596964
2012-09-21,20.82,23.83479755538579,-0.12648723146820084
2012-09-24,20.75,23.29479755538579,-0.10924317111300375
2012-09-25,20.21,23.094797555385792,-0.12491114280034232
2012-09-26,20.01,23.754797555385792,-0.15764384211882088
2012-09-27,20.67,23.44479755538579,-0.11835451122282592
2012-09-28,20.36,25.891914569031275,-0.2136541333891111
2012-10-01,20.3,25.961914569031276,-0.21808540175172986
2012-10-02,20.37,26.041914569031274,-0.21779944611968904
2012-10-03,20.45,26.421914569031273,-0.22602126554564161
2012-10-04,20.83,26.101914569031276,-0.20197424809926257
2012-10-05,20.51,25.761914569031276,-0.20386351934202385
2012-10-08,20.17,25.041914569031274,-0.1945504029095383
2012-10-09,19.45,25.271914569031274,-0.2303709342293191
2012-10-10,19.68,25.58191456903127,-0.2307065232785961
2012-10-11,19.99,25.731914569031275,-0.22314369782424792
2012-10-12,20.14,25.541914569031274,-0.21149215554815592
2012-10-15,19.95,25.891914569031275,-0.22948919258903566
2012-10-16,20.3,25.881914569031274,-0.2156685338769433
2012-10-17,20.29,26.981914569031275,-0.24801481569851158
2012-10-18,21.39,26.621914569031272,-0.19652660801178634
2012-10-19,21.03,26.701914569031274,-0.21241602561374107
2012-10-22,21.11,26.361914569031274,-0.19922356379991368
2012-10-23,20.77,26.161914569031275,-0.20609785858003926
2012-10-24,20.57,25.941914569031272,-0.20707471511929632
2012-10-25,20.35,26.431914569031274,-0.23009739052944334
2012-10-26,20.84,25.901914569031273,-0.1954262707314839
2012-10-31,20.31,26.311914569031273,-0.22810634145549546
2012-11-01,20.72,26.08191456903127,-0.20557979188375286
2012-11-02,20.49,26.361914569031274,-0.2227423411776519
2012-11-05,20.77,26.421914569031273,-0.21391010686469314
2012-11-06,20.83,25.961914569031276,-0.19767088268416433
2012-11-07,20.37,25.741914569031273,-0.20868356759655848
2012-11-08,20.15,25.681914569031274,-0.21540117479021503
2012-11-09,20.09,25.571914569031275,-0.21437247313778052
2012-11-12,19.98,25.681914569031274,-0.2220206189731263
2012-11-13,20.09,25.151914569031273,-0.20125364831128378
2012-11-14,19.56,25.17191456903127,-0.22294349337795494
2012-11-15,19.58,25.481914569031275,-0.23161189686288342
2012-11-16,19.89,25.761914569031276,-0.22793005361837426
2012-11-19,20.17,25.901914569031273,-0.22129308448435836
2012-11-20,20.31,26.061914569031273,-0.22070191941562622
2012-11-21,20.47,26.221914569031274,-0.21935524783626692
2012-11-23,20.63,27.221914569031274,-0.24215470048276833
2012-11-26,21.63,27.121914569031272,-0.2024899295015894
2012-11-27,21.53,27.251914569031275,-0.20996376436368192
2012-11-28,21.66,27.561914569031273,-0.21413296794928383
2012-11-29,21.97,27.821914569031275,-0.21033471850082797
2012-11-30,22.23,27.491914569031273,-0.1913986221592091
2012-12-03,21.9,27.471914569031274,-0.20282221521292954
2012-12-04,21.88,27.481914569031275,-0.20384004014567247
2012-12-05,21.89,27.471914569031274,-0.20318622333383674
2012-12-06,21.88,27.371914569031272,-0.20064049795204508
2012-12-07,21.78,27.131914569031274,-0.19725532289343184
2012-12-10,21.54,27.471914569031274,-0.21592650756559373
2012-12-11,21.88,27.421914569031273,-0.20209801744805933
2012-12-12,21.83,27.061914569031273,-0.1933312794882036
2012-12-13,21.47,26.791914569031274,-0.1986388302082326
2012-12-14,21.2,27.191914569031272,-0.22035647963734895
2012-12-17,21.6,27.441914569031272,-0.2128829077991513
2012-12-18,21.85,27.201914569031274,-0.196747716248043
2012-12-19,21.61,27.531914569031272,-0.21509272644963173
2012-12-20,21.94,27.201914569031274,-0.1934391256055864
2012-12-21,21.61,27.091914569031275,-0.20234504117688468
2012-12-24,21.5,26.731914569031275,-0.19571791446215414
2012-12-26,21.14,26.761914569031273,-0.21007146385322217
2012-12-27,21.17,26.551914569031275,-0.20269403003083064
2012-12-28,20.96,27.051914569031275,-0.22519347211029672
2012-12-31,21.46,27.741926884996193,-0.22644162069339457
2013-01-02,22.55,27.261926884996193,-0.17283909919035978
2013-01-03,22.07,27.401926884996193,-0.1945821878648858
2013-01-04,22.21,27.711926884996192,-0.19854003324377445
2013-01-07,22.52,27.36192688499619,-0.17695854920404908
2013-01-08,22.17,27.401926884996193,-0.19093280946826086
2013-01-09,22.21,27.50192688499619,-0.1924202223038861
2013-01-10,22.31,27.79192688499619,-0.19724889561204473
2013-01-11,22.6,27.57192688499619,-0.18032569525279574
2013-01-14,22.38,27.29192688499619,-0.17997728433372495
2013-01-15,22.1,27.45192688499619,-0.19495632883683933
2013-01-16,22.26,27.991926884996193,-0.20477071509030453
2013-01-17,22.8,28.011926884996193,-0.1860609913196587
2013-01-18,22.82,27.651926884996193,-0.1747410553012121
2013-01-22,22.46,27.66192688499619,-0.18805367054229727
2013-01-23,22.47,28.421926884996193,-0.2094132079460872
2013-01-24,23.23,28.98192688499619,-0.1984659925415082
2013-01-25,23.79,28.741926884996193,-0.17228931465903874
2013-01-28,23.55,28.621926884996192,-0.17720424293498316
2013-01-29,23.43,28.671926884996193,-0.1828243670549835
2013-01-30,23.48,28.75192688499619,-0.18335908080467733
2013-01-31,23.56,29.27192688499619,-0.19513327248449552
2013-02-01,24.08,28.631926884996194,-0.15898080849673835
2013-02-04,23.44,28.941926884996192,-0.1901023006124879
2013-02-05,23.75,28.811926884996193,-0.17568859261655945
2013-02-06,23.62,28.811926884996193,-0.18020061295171086
2013-02-07,23.62,29.02192688499619,-0.18613260609476923
2013-02-08,23.83,28.93192688499619,-0.1763424505141412
2013-02-11,23.74,29.09192688499619,-0.1839660503119298
2013-02-12,23.9,29.20192688499619,-0.18156085746931638
2013-02-13,24.01,29.11192688499619,-0.1752521193513178
2013-02-14,23.92,29.051926884996192,-0.1766466955982381
2013-02-15,23.86,29.051926884996192,-0.17871196308419568
2013-02-19,23.86,28.561926884996193,-0.1646221875690801
2013-02-20,23.37,28.18192688499619,-0.17074513409365266
2013-02-21,22.99,28.351926884996193,-0.18912036937544863
2013-02-22,23.16,27.75192688499619,-0.1654633533745281
2013-02-25,22.56,27.84192688499619,-0.1897112547854073
2013-02-26,22.65,27.98192688499619,-0.19054895350524104
2013-02-27,22.79,28.221926884996194,-0.19247186441702546
2013-02-28,23.03,28.301926884996192,-0.18627448605949926
2013-03-01,23.11,28.54192688499619,-0.19031395136295526
2013-03-04,23.35,28.45192688499619,-0.1793174467802613
2013-03-05,23.26,27.741926884996193,-0.161557879651834
2013-03-06,22.55,27.491926884996193,-0.1797592036989326
2013-03-07,22.3,27.551926884996192,-0.19061922263797115
2013-03-08,22.36,27.401926884996193,-0.1839989905146736
2013-03-11,22.21,27.48192688499619,-0.19183250530640228
2013-03-12,22.29,26.651926884996193,-0.16366272141665517
2013-03-13,21.46,26.991926884996193,-0.20494746108960393
2013-03-14,21.8,26.41192688499619,-0.1746153131908027
2013-03-15,21.22,26.281926884996192,-0.19260105650343096
2013-03-18,21.09,26.70192688499619,-0.2101693600303255
2013-03-19,21.51,27.25192688499619,-0.21069801446434466
2013-03-20,22.06,27.461926884996192,-0.19670603987907098
