date,RE,dcf,Deviation
2019-04-29,231.31,249.93871924836196,-0.07453314678247491
2019-04-30,235.5,250.89871924836197,-0.06137424413521597
2019-05-01,236.46,251.22871924836198,-0.05878595127399344
2019-05-02,236.79,253.09871924836196,-0.06443619824230906
2019-05-03,238.66,252.22871924836198,-0.05379529852427822
2019-05-06,237.79,261.32871924836195,-0.09007322010402996
2019-05-07,246.89,256.32871924836195,-0.03682271450518426
2019-05-08,241.89,260.098719248362,-0.07000695467083384
2019-05-09,245.66,263.178719248362,-0.06656586557756417
2019-05-10,248.74,260.99871924836197,-0.04696850346110992
2019-05-13,246.56,262.88871924836195,-0.06211266613131283
2019-05-14,248.45,262.69871924836195,-0.05423977432828997
2019-05-15,248.26,263.858719248362,-0.05911769485123364
2019-05-16,249.42,262.69871924836195,-0.05054733150719293
2019-05-17,248.26,263.94871924836195,-0.05943851249984544
2019-05-20,249.51,263.76871924836195,-0.05405765812183394
2019-05-21,249.33,264.76871924836195,-0.058310208593334245
2019-05-22,250.33,266.038719248362,-0.059046740612583526
2019-05-23,251.6,264.348719248362,-0.048226900000163275
2019-05-24,249.91,258.49871924836197,-0.03322538414633325
2019-05-28,244.06,259.06871924836196,-0.057933351783676756
2019-05-29,244.63,259.858719248362,-0.05860384170448796
2019-05-30,245.42,262.098719248362,-0.06363525657886726
2019-05-31,247.66,266.36871924836197,-0.07023617225458811
2019-06-03,251.93,262.70871924836194,-0.04102916446473881
2019-06-04,248.27,267.74871924836197,-0.0727499997125799
2019-06-05,253.31,267.348719248362,-0.05251089022543731
2019-06-06,252.91,267.088719248362,-0.05308617783732528
2019-06-07,252.65,266.608719248362,-0.052356574412551704
2019-06-10,252.17,263.488719248362,-0.0429571303114995
2019-06-11,249.05,264.718719248362,-0.05919006896396106
2019-06-12,250.28,264.548719248362,-0.05393607381242438
2019-06-13,250.11,265.488719248362,-0.05792607419215923
2019-06-14,251.05,264.598719248362,-0.0512047801548301
2019-06-17,250.16,264.57871924836195,-0.0544968971401929
2019-06-18,250.14,266.398719248362,-0.061031521826514834
2019-06-19,251.96,266.99871924836197,-0.056325061373695084
2019-06-20,252.56,264.588719248362,-0.045461950466115564
2019-06-21,250.15,265.94871924836195,-0.05940513379050327
2019-06-24,251.51,265.74871924836197,-0.05357963450824699
2019-06-25,251.31,257.36871924836197,-0.02354100865892439
2019-06-26,242.93,258.798719248362,-0.06131683840804947
2019-06-27,244.36,261.61871924836197,-0.06596897690634196
2019-06-28,247.18,266.8403463203463,-0.07367831211230602
2019-07-01,250.48,267.5003463203463,-0.06362738050426109
2019-07-02,251.14,271.32034632034635,-0.0743783007578781
2019-07-03,254.96,270.8703463203463,-0.058737866793029614
2019-07-05,254.51,270.8703463203463,-0.06039917821420604
2019-07-08,254.51,273.7503463203463,-0.07028428120354224
2019-07-09,257.39,274.63034632034635,-0.06277655237792301
2019-07-10,258.27,273.2403463203463,-0.05478819845585736
2019-07-11,256.88,274.0803463203464,-0.06275658415960461
2019-07-12,257.72,274.6603463203463,-0.0616774374142387
2019-07-15,258.3,271.63034632034635,-0.049075320563134905
2019-07-16,255.27,267.57034632034635,-0.04597051388355211
2019-07-17,251.21,268.4203463203463,-0.06411714520257195
2019-07-18,252.06,268.3703463203463,-0.06077551616256849
2019-07-19,252.01,269.77034632034633,-0.06583505771704179
2019-07-22,253.41,269.57034632034635,-0.059948531212487555
2019-07-23,253.21,271.3603463203463,-0.06688650927250606
2019-07-24,255.0,271.88034632034635,-0.0620874092180862
2019-07-25,255.52,275.88034632034635,-0.0738013656714217
2019-07-26,259.52,273.1603463203463,-0.049935309074289114
2019-07-29,256.8,268.0503463203463,-0.04197101952967086
2019-07-30,251.69,263.0003463203463,-0.043005062459384735
2019-07-31,246.64,260.6903463203463,-0.05389668823056726
2019-08-01,244.33,259.4803463203463,-0.05838725951769064
2019-08-02,243.12,255.51034632034631,-0.048492542469540156
2019-08-05,239.15,261.21034632034633,-0.08445433586804285
2019-08-06,244.85,264.5603463203463,-0.07450226987713338
2019-08-07,248.2,267.96034632034633,-0.0737435467288241
2019-08-08,251.6,268.20034632034634,-0.061895320226463824
2019-08-09,251.84,266.4103463203463,-0.05469136811535891
2019-08-12,250.05,269.0003463203463,-0.07044729339410871
2019-08-13,252.64,262.9203463203463,-0.039100611513042005
2019-08-14,246.56,263.1103463203463,-0.06290268152433531
2019-08-15,246.75,265.65034632034633,-0.07114745597792105
2019-08-16,249.29,266.2803463203463,-0.06380623487662973
2019-08-19,249.92,263.15034632034633,-0.05027675815497645
2019-08-20,246.79,264.21034632034633,-0.06593362660834157
2019-08-21,247.85,265.21034632034633,-0.06545878228814217
2019-08-22,248.85,261.2403463203463,-0.04742891553647166
2019-08-23,244.88,263.5303463203463,-0.070771152471659
2019-08-26,247.17,261.9103463203463,-0.05628012229160739
2019-08-27,245.55,255.87034632034633,-0.04033428050089627
2019-08-28,239.51,256.2503463203463,-0.06532809247179983
2019-08-29,239.89,252.24034632034633,-0.04896261244686584
2019-08-30,235.88,258.0303463203463,-0.08584395841893155
2019-09-03,241.67,262.7203463203463,-0.08012453780294093
2019-09-04,246.36,265.1003463203463,-0.07069151957161357
2019-09-05,248.74,265.3603463203463,-0.0626331196458495
2019-09-06,249.0,268.13034632034635,-0.07134718834656084
2019-09-09,251.77,267.38034632034635,-0.05838254955973354
2019-09-10,251.02,271.1803463203463,-0.07434294776115824
2019-09-11,254.82,268.0603463203463,-0.04939315531780819
2019-09-12,251.7,272.7503463203463,-0.07717807366456131
2019-09-13,256.39,271.3103463203463,-0.05499365034435255
2019-09-16,254.95,276.8003463203463,-0.07893901366387202
2019-09-17,260.44,278.1103463203463,-0.06353717707428408
2019-09-18,261.75,278.65034632034633,-0.06065072785130188
2019-09-19,262.29,280.8603463203463,-0.066119502320791
2019-09-20,264.5,281.3603463203463,-0.05992438714569159
2019-09-23,265.0,283.1203463203463,-0.06400227520152657
2019-09-24,266.76,279.4203463203463,-0.04530932155467182
2019-09-25,263.06,282.7203463203463,-0.06953990604577664
2019-09-26,266.36,282.3403463203463,-0.05659958460989789
2019-09-27,265.98,282.4503463203463,-0.05831236015432639
2019-09-30,266.09,281.5925595606244,-0.05505315760051843
2019-10-01,263.85,276.94255956062443,-0.04727536129295562
2019-10-02,259.2,275.3525595606244,-0.05866137429918494
2019-10-03,257.61,277.44255956062443,-0.07148347965082402
2019-10-04,259.7,272.4025595606244,-0.046631571968755336
2019-10-07,254.66,268.19255956062443,-0.05045837059310898
2019-10-08,250.45,268.2225595606244,-0.0662604949775204
2019-10-09,250.48,267.24255956062444,-0.06272413940423227
2019-10-10,249.5,268.24255956062444,-0.06987168475921324
2019-10-11,250.5,268.3525595606244,-0.06652651120546238
2019-10-14,250.61,269.2825595606244,-0.06934188233761418
2019-10-15,251.54,270.4625595606244,-0.06996369327926488
2019-10-16,252.72,267.2025595606244,-0.054200676761625655
2019-10-17,249.46,268.8225595606244,-0.07202728666921199
2019-10-18,251.08,270.7625595606244,-0.07269306211524951
2019-10-21,253.02,266.25255956062443,-0.04969927644061367
2019-10-22,248.51,267.04255956062445,-0.06939927325111328
2019-10-23,249.3,267.4125595606244,-0.06773264348684471
2019-10-24,249.67,266.3325595606244,-0.06256298361759849
2019-10-25,248.59,264.7625595606244,-0.061083257343722996
2019-10-28,247.02,273.98255956062445,-0.0984097659495673
2019-10-29,256.24,272.29255956062445,-0.05895335365214205
2019-10-30,254.55,274.83255956062436,-0.07379969677919584
2019-10-31,257.09,277.0925595606244,-0.07218728497200277
2019-11-01,259.35,276.17255956062445,-0.06091321884907108
2019-11-04,258.43,276.92255956062445,-0.06677881206199099
2019-11-05,259.18,279.42255956062445,-0.07244425644248154
2019-11-06,261.68,281.33255956062436,-0.06985526165658551
2019-11-07,263.59,283.0925595606244,-0.06889110611346871
2019-11-08,265.35,284.40255956062447,-0.06699151931001912
2019-11-11,266.66,287.49255956062444,-0.07246295205852582
2019-11-12,269.75,284.65255956062447,-0.052353506266120786
2019-11-13,266.91,286.24255956062444,-0.06753908150590693
2019-11-14,268.5,284.9125595606244,-0.057605602174698456
2019-11-15,267.17,285.18255956062444,-0.0631615046459224
2019-11-18,267.44,284.7625595606244,-0.060831591018680076
2019-11-19,267.02,285.4525595606244,-0.06457311011327516
2019-11-20,267.71,284.8425595606244,-0.06014747089427841
2019-11-21,267.1,284.9725595606244,-0.06271677381211926
2019-11-22,267.23,287.56255956062444,-0.07070656065828307
2019-11-25,269.82,290.11255956062445,-0.06994719425921281
2019-11-26,272.37,290.50255956062443,-0.0624178994775445
2019-11-27,272.76,289.00255956062443,-0.056202130477038925
2019-11-29,271.26,286.55255956062445,-0.05336738078373049
2019-12-02,268.81,283.56255956062444,-0.05202576667202918
2019-12-03,265.82,285.24255956062444,-0.06809138015919547
2019-12-04,267.5,286.1425595606244,-0.06515129937067143
2019-12-05,268.4,286.69255956062443,-0.06380549111096234
2019-12-06,268.95,289.30255956062445,-0.07035043032987576
2019-12-09,271.56,288.04255956062445,-0.05722265343623767
2019-12-10,270.3,288.75255956062443,-0.06390440170886258
2019-12-11,271.01,292.80255956062445,-0.07442748995543647
2019-12-12,275.06,292.4125595606244,-0.059342729965833674
2019-12-13,274.67,294.11255956062445,-0.06610584597158897
2019-12-16,276.37,296.75255956062443,-0.06868537070346792
2019-12-17,279.01,293.86255956062445,-0.05054253792259755
2019-12-18,276.12,293.29255956062445,-0.05855095535444299
2019-12-19,275.55,295.02255956062436,-0.06600362897544088
2019-12-20,277.28,291.24255956062444,-0.047941343400115466
2019-12-23,273.5,292.24255956062444,-0.06413357311407064
2019-12-24,274.5,292.31255956062444,-0.060936689095393404
2019-12-26,274.57,293.75255956062443,-0.06530176141891819
2019-12-27,276.01,295.19255956062443,-0.06498320821221404
2019-12-30,277.45,294.58255956062436,-0.05815877079137988
2019-12-31,276.84,364.02333003463633,-0.23949929260396852
2020-01-02,278.15,363.1133300346351,-0.2339857091628419
2020-01-03,277.24,362.46333003463513,-0.2351226261329432
2020-01-06,276.59,360.04333003463574,-0.23178690749973807
2020-01-07,274.17,359.21333003463513,-0.23674881448980556
2020-01-08,273.34,362.1133300346351,-0.24515344416109786
2020-01-09,276.24,360.7033300346369,-0.23416287847003303
2020-01-10,274.83,361.8333300346375,-0.24045139795802917
2020-01-13,275.96,360.52333003463633,-0.23455716451557285
2020-01-14,274.65,361.4133300346351,-0.24006676794771353
2020-01-15,275.54,363.30333003463693,-0.24157039800948055
2020-01-16,277.43,365.84333003463576,-0.2416699247359938
2020-01-17,279.97,365.8733300346363,-0.2347898110706894
2020-01-21,280.0,366.8733300346363,-0.23679380026461627
2020-01-22,281.0,366.79333003463574,-0.2339010091228606
2020-01-23,280.92,363.2233300346363,-0.2265915298634259
2020-01-24,277.35,358.55333003463693,-0.22647490131187042
2020-01-27,272.68,361.01333003463515,-0.24468162997239062
2020-01-28,275.14,360.49333003463573,-0.2367681255751254
2020-01-29,274.62,362.7533300346369,-0.24295663950547786
2020-01-30,276.88,362.4433300346357,-0.23607367812909996
2020-01-31,276.57,365.46333003463513,-0.24323460858907697
2020-02-03,279.59,363.46333003463513,-0.23076146368505102
2020-02-04,277.59,369.1733300346363,-0.2480767774477205
2020-02-05,283.3,366.32333003463634,-0.22663948273997825
2020-02-06,280.45,368.4533300346369,-0.2388452562672294
2020-02-07,282.58,371.7533300346369,-0.23987231002430698
2020-02-10,285.88,377.51333003463515,-0.24272872702595216
2020-02-11,291.64,373.55333003463693,-0.21928148793919655
2020-02-12,287.68,377.6533300346369,-0.23824317933694605
2020-02-13,291.78,377.24333003463573,-0.22654696115313466
2020-02-14,291.37,375.6633300346351,-0.22438530273067514
2020-02-18,289.79,376.4533300346369,-0.23021002371439536
2020-02-19,290.58,373.80333003463693,-0.22263934895102566
2020-02-20,287.93,375.7233300346363,-0.23366483530991544
2020-02-21,289.85,368.9133300346351,-0.21431410469015122
2020-02-24,283.04,364.4233300346363,-0.22332085606841168
2020-02-25,278.55,359.1033300346369,-0.22431797005855447
2020-02-26,273.23,347.6833300346375,-0.21414121300328137
2020-02-27,261.81,333.7533300346369,-0.21555838866737487
2020-02-28,247.88,344.0333300346375,-0.2794884147560841
2020-03-02,258.16,339.31333003463516,-0.23916929531283504
2020-03-03,253.44,355.26333003463515,-0.2866136789989224
2020-03-04,269.39,343.05333003463693,-0.21472850890909412
2020-03-05,257.18,339.3833300346375,-0.24221381181641366
2020-03-06,253.51,320.6433300346357,-0.20937073609915424
2020-03-09,234.77,326.32333003463634,-0.28056017332539096
2020-03-10,240.45,313.82333003463634,-0.23380457414220357
2020-03-11,227.95,286.6933300346357,-0.20489953508000658
2020-03-12,200.82,298.96333003463513,-0.3282788227682143
2020-03-13,213.09,268.4833300346375,-0.20631943900387073
2020-03-16,182.61,283.9033300346369,-0.35678810115499116
2020-03-17,198.03,274.5833300346375,-0.2787981703950515
2020-03-18,188.71,273.1133300346351,-0.30904141523934925
2020-03-19,187.24,280.52333003463633,-0.3325332335927945
2020-03-20,194.65,257.8333300346375,-0.24505493539624779
2020-03-23,171.96,271.4533300346369,-0.36652094126803214
2020-03-24,185.58,260.7033300346369,-0.28815638843069646
2020-03-25,174.83,281.2033300346369,-0.3782790553068289
2020-03-26,195.33,275.1633300346351,-0.2901307017348075
2020-03-27,189.29,284.3633300346351,-0.33433751821324964
2020-03-30,198.49,212.5997893939673,-0.06636784276310148
2020-03-31,192.42,201.41978939396733,-0.04468175357071891
2020-04-01,181.24,207.8497893939673,-0.1280241345038362
2020-04-02,187.67,198.19978939396734,-0.05312714723948064
2020-04-03,178.02,210.10978939396733,-0.15272867335941787
2020-04-06,189.93,211.42978939396733,-0.10168760729315074
2020-04-07,191.25,217.97978939396737,-0.12262508128979377
2020-04-08,197.8,232.4797893939673,-0.149173351732515
2020-04-09,212.3,222.3197893939673,-0.04506926450983395
2020-04-13,202.14,223.29978939396733,-0.09475955822168369
2020-04-14,203.12,211.20978939396733,-0.03830215170035289
2020-04-15,191.03,207.32978939396733,-0.07861769136799979
2020-04-16,187.15,216.52978939396732,-0.1356847456241319
2020-04-17,196.35,210.69978939396734,-0.06810538081334316
2020-04-20,190.52,199.77978939396732,-0.046349980756596576
2020-04-21,179.6,199.55978939396732,-0.10001909430042077
2020-04-22,179.38,197.26978939396733,-0.0906869189090056
2020-04-23,177.09,190.98978939396733,-0.07277765705733774
2020-04-24,170.81,195.89978939396732,-0.12807461136933695
2020-04-27,175.72,199.82978939396733,-0.12065162790335793
2020-04-28,179.65,204.62978939396731,-0.12207308363043123
2020-04-29,184.45,193.30978939396732,-0.045832078249855135
2020-04-30,173.13,185.18978939396732,-0.0651212436356935
2020-05-01,165.01,182.99978939396732,-0.09830497321086196
2020-05-04,162.82,187.88978939396733,-0.133428162726826
2020-05-05,167.71,184.64978939396732,-0.09174009593818011
2020-05-06,164.47,194.00978939396734,-0.15225927251527582
2020-05-07,173.83,196.97978939396734,-0.1175236782676563
2020-05-08,176.8,199.16978939396733,-0.11231517320992301
2020-05-11,178.99,192.18978939396732,-0.06868101284459616
2020-05-12,172.01,184.39978939396732,-0.06718982399430373
2020-05-13,164.22,181.89978939396732,-0.09719521640388262
2020-05-14,161.72,189.11978939396732,-0.14488060441358197
2020-05-15,168.94,200.53978939396734,-0.15757366400683936
2020-05-18,180.36,206.53978939396734,-0.12675421753253702
2020-05-19,186.36,219.40978939396734,-0.1506304230328751
2020-05-20,199.23,226.18978939396732,-0.11919100975424657
2020-05-21,206.01,225.8597893939673,-0.08788545073573639
2020-05-22,205.68,223.49978939396735,-0.07973067644621379
2020-05-26,203.32,223.23978939396736,-0.08923046132611012
2020-05-27,203.06,224.68978939396732,-0.09626511935547732
2020-05-28,204.51,218.58978939396732,-0.06441192625237924
2020-05-29,198.41,213.9497893939673,-0.07263288006959578
2020-06-01,193.77,226.22978939396737,-0.14348149941226496
2020-06-02,206.05,233.43978939396732,-0.1173312804345561
2020-06-03,213.26,237.30978939396732,-0.10134343574862525
2020-06-04,217.13,246.32978939396736,-0.11853941606415574
2020-06-05,226.15,241.86978939396735,-0.0649927774500283
2020-06-08,231.07,,
2020-06-09,227.46,,
2020-06-10,221.69,237.05978939396732,-0.06483507571342861
2020-06-11,211.0,,
2020-06-12,214.95,,
2020-06-15,216.880005,240.75978939396734,-0.09918510252096802
2020-06-16,220.580002,236.0997893939673,-0.06573401625560216
2020-06-17,215.919998,235.67978939396733,-0.08384168810052883
2020-06-18,215.5,235.90978939396732,-0.08651522875077955
2020-06-19,215.729996,233.54978939396733,-0.07629976220576984
2020-06-22,213.369995,233.18978939396732,-0.08499426345157146
2020-06-23,213.009995,226.17978939396733,-0.05822710521242791
2020-06-24,206.0,227.4497893939673,-0.09430560235346708
2020-06-25,207.270004,221.04978939396733,-0.06233792591138021
2020-06-26,200.869995,222.7097893939673,-0.09806391741197029
2020-06-29,202.529999,226.3797893939673,-0.10535300195222663
2020-06-30,206.199997,224.0697893939673,-0.07975101169282584
2020-07-01,203.889999,221.1297893939673,-0.07796231544024446
2020-07-02,200.949997,226.16978939396733,-0.11150822778561609
2020-07-06,205.990005,223.89978939396735,-0.07999017972479572
2020-07-07,203.720001,224.58978939396732,-0.09292403029666807
2020-07-08,204.410004,218.23978939396736,-0.06336967897729129
2020-07-09,198.059998,226.96978239396734,-0.12737283390344267
2020-07-10,206.789993,227.85978239396732,-0.09246822397792798
2020-07-13,207.679993,231.6197913939673,-0.10335817267552738
2020-07-14,211.440002,238.46978239396734,-0.11334677342604527
2020-07-15,218.289993,243.27979539396736,-0.10272041849385338
2020-07-16,223.100006,242.79978439396731,-0.0811358973943832
2020-07-17,222.619995,240.02979539396736,-0.07253183033128119
2020-07-20,219.850006,240.7597913939673,-0.08684915896006729
2020-07-21,220.580002,243.98978739396733,-0.09594575922215887
2020-07-22,223.809998,243.23978739396733,-0.07987915793766731
2020-07-23,223.059998,244.1897843939673,-0.0865301816224926
2020-07-24,224.009995,240.97979239396733,-0.07042000171626073
2020-07-27,220.800003,236.49979639396733,-0.06638396156508408
2020-07-28,216.320007,240.11979139396735,-0.09911629631111396
2020-07-29,219.940002,236.26978539396734,-0.06911498804952265
2020-07-30,216.089996,238.96978239396734,-0.09574342900077437
2020-07-31,218.789993,,
2020-08-03,220.960007,,
2020-08-04,217.160004,,
2020-08-05,219.119995,,
2020-08-06,223.720001,,
