date,GWW,dcf,Deviation
2008-06-16,90.09,90.82545265470014,-0.008097429004798706
2008-06-17,89.36,89.50545265470015,-0.00162507032126058
2008-06-18,88.04,90.55545265470013,-0.027778036340803003
2008-06-19,89.09,88.26545265470014,0.009341676958543932
2008-06-20,86.8,87.56545265470014,-0.00874149143862224
2008-06-23,86.1,85.71545265470013,0.00448632461697418
2008-06-24,84.25,86.64545265470015,-0.027646605578327543
2008-06-25,85.18,83.77545265470013,0.01676561929290954
2008-06-26,82.31,82.90545265470013,-0.007182309916094143
2008-06-27,81.44,83.26545265470014,-0.02192328986993264
2008-06-30,81.8,85.27508631446543,-0.04075148398736883
2008-07-01,82.03,83.04508631446541,-0.01222331578561553
2008-07-02,79.8,84.7050863144654,-0.05790781318910887
2008-07-03,81.46,84.7650863144654,-0.03899112781179803
2008-07-07,81.52,87.69508631446543,-0.07041541976847154
2008-07-08,84.45,87.2350863144654,-0.03192621721523503
2008-07-09,83.99,87.82508631446541,-0.04366732189403777
2008-07-10,84.58,86.38508631446543,-0.020895809583316494
2008-07-11,83.14,87.4550863144654,-0.04934059865825857
2008-07-14,84.21,87.15508631446541,-0.03379133036297166
2008-07-15,83.91,89.69508631446543,-0.06449724898177
2008-07-16,86.45,92.7650863144654,-0.06807611101721855
2008-07-17,89.52,92.11508631446543,-0.028172218235851698
2008-07-18,88.87,92.3750863144654,-0.03794406537855133
2008-07-21,89.13,95.1250863144654,-0.06302318922105155
2008-07-22,91.88,93.58508631446543,-0.018219637141071665
2008-07-23,90.34,91.5950863144654,-0.01370255070404569
2008-07-24,88.35,91.24508631446542,-0.031728681854580665
2008-07-25,88.0,90.00508631446543,-0.022277477824530156
2008-07-28,86.76,91.5150863144654,-0.051959589461850086
2008-07-29,88.27,93.39508631446543,-0.0548753314195678
2008-07-30,90.15,92.75508631446543,-0.028085643795677795
2008-07-31,89.51,91.69508631446543,-0.023829917199398643
2008-08-01,88.45,90.39508631446543,-0.021517611119910685
2008-08-04,87.15,92.10508631446542,-0.05379818327890984
2008-08-05,88.86,92.25508631446543,-0.036801074608426076
2008-08-06,89.01,89.5150863144654,-0.005642471400754023
2008-08-07,86.27,92.97508631446543,-0.07211702166951606
2008-08-08,89.73,94.5150863144654,-0.050627751622050354
2008-08-11,91.27,96.02508631446543,-0.049519208958514804
2008-08-12,92.78,95.22508631446543,-0.025676913606472618
2008-08-13,91.98,95.72508631446543,-0.03912335270362133
2008-08-14,92.48,96.3450863144654,-0.040117108846111305
2008-08-15,93.1,95.86508631446543,-0.028843517705655075
2008-08-18,92.62,93.9850863144654,-0.014524499237016708
2008-08-19,90.74,93.74508631446542,-0.03205593415728425
2008-08-20,90.5,93.55508631446543,-0.03265548068863311
2008-08-21,90.31,94.43508631446541,-0.04368171275588206
2008-08-22,91.19,92.5150863144654,-0.014322921452630366
2008-08-25,89.27,91.74508631446542,-0.02697786239997446
2008-08-26,88.5,92.38508631446543,-0.04205317621548954
2008-08-27,89.14,93.88508631446543,-0.05054142783201898
2008-08-28,90.64,93.27508631446543,-0.028250698215186443
2008-08-29,90.03,94.88508631446543,-0.05116806553112929
2008-09-02,91.64,94.05508631446543,-0.02567736003548793
2008-09-03,90.81,91.4550863144654,-0.007053585978228583
2008-09-04,88.21,90.55508631446543,-0.025896792879439023
2008-09-05,87.31,92.7050863144654,-0.058196227725463734
2008-09-08,89.46,91.5650863144654,-0.022990054388589032
2008-09-09,88.32,91.63508631446543,-0.036177041434642176
2008-09-10,88.39,91.3150863144654,-0.03203289218160699
2008-09-11,88.07,93.29508631446541,-0.056006018332556806
2008-09-12,90.05,90.15508631446541,-0.0011656171466450926
2008-09-15,86.91,94.7650863144654,-0.08289008768903927
2008-09-16,91.52,92.30508631446543,-0.008505341859394333
2008-09-17,89.06,92.38508631446543,-0.03599159179380218
2008-09-18,89.14,95.57508631446541,-0.0673301648223722
2008-09-19,92.33,92.11508631446543,0.002333099757415358
2008-09-22,88.87,91.07508631446541,-0.024211740045479102
2008-09-23,87.83,89.19508631446543,-0.015304501300135498
2008-09-24,85.95,91.24508631446542,-0.0580314680860351
2008-09-25,88.0,92.30508631446543,-0.04663975178787916
2008-09-26,89.06,86.60508631446542,0.02834606822768726
2008-09-29,83.36,90.21508631446542,-0.07598603065756038
2008-09-30,86.97,86.53787824439432,0.004993440610888467
2008-10-01,81.93,82.58787824439432,-0.007965796656593027
2008-10-02,77.98,81.91787824439432,-0.048071047844354786
2008-10-03,77.31,81.4678782443943,-0.051037026297912624
2008-10-06,76.86,77.3478782443943,-0.006307584066530647
2008-10-07,72.74,77.2178782443943,-0.057990174635747405
2008-10-08,72.61,75.83787824439432,-0.04256287648227963
2008-10-09,71.23,78.4778782443943,-0.09235568553246432
2008-10-10,73.87,85.0578782443943,-0.1315325337912674
2008-10-13,80.45,88.0078782443943,-0.08587729184205961
2008-10-14,83.4,79.8178782443943,0.04487868926605154
2008-10-15,75.21,81.6078782443943,-0.0783978015607063
2008-10-16,77.0,82.9678782443943,-0.07192998508187731
2008-10-17,78.36,87.8478782443943,-0.10800349916248242
2008-10-20,83.24,82.33787824439432,0.010956339595344033
2008-10-21,77.73,76.08787824439432,0.021581910200350052
2008-10-22,71.48,74.20787824439431,-0.03675995472354543
2008-10-23,69.6,72.7678782443943,-0.04353401969141979
2008-10-24,68.16,73.82787824439431,-0.07677151746975297
2008-10-27,69.22,80.0678782443943,-0.13548352325863933
2008-10-28,75.46,78.8478782443943,-0.04296727216797569
2008-10-29,74.24,81.40787824439431,-0.08804895053124528
2008-10-30,76.8,83.1778782443943,-0.07667757796916552
2008-10-31,78.57,83.3178782443943,-0.05698510745157803
2008-11-03,78.71,85.5578782443943,-0.0800379624285853
2008-11-04,80.95,80.74787824439431,0.0025031215680235697
2008-11-05,76.14,77.5178782443943,-0.017774973665432348
2008-11-06,72.91,76.78787824439432,-0.05050117717867031
2008-11-07,72.18,76.0978782443943,-0.051484723815974465
2008-11-10,71.49,74.6778782443943,-0.042688388038576774
2008-11-11,70.07,69.8778782443943,0.0027493930902389163
2008-11-12,65.27,71.9678782443943,-0.09306760749079068
2008-11-13,67.36,69.66787824439432,-0.03312686280323196
2008-11-14,65.06,68.6378782443943,-0.05212687711083941
2008-11-17,64.03,67.9878782443943,-0.05821446920533402
2008-11-18,63.38,64.5278782443943,-0.01778887320681455
2008-11-19,59.92,64.9378782443943,-0.07727197715806888
2008-11-20,60.33,69.1378782443943,-0.12739584245353153
2008-11-21,64.53,71.6478782443943,-0.0993452760752368
2008-11-24,67.04,72.28787824439432,-0.07259693287236946
2008-11-25,67.68,75.24787824439431,-0.100572646311899
2008-11-26,70.64,75.1778782443943,-0.060361882383035526
2008-11-28,70.57,69.95787824439431,0.008749861644849588
2008-12-01,65.35,70.70787824439431,-0.0757748411835436
2008-12-02,66.1,72.7778782443943,-0.0917569789815722
2008-12-03,68.17,71.8178782443943,-0.050793456080401866
2008-12-04,67.21,73.91787824439432,-0.09074771088823863
2008-12-05,69.31,76.3578782443943,-0.09230060350598734
2008-12-08,71.75,75.40787824439431,-0.04850790566655716
2008-12-09,70.8,75.5478782443943,-0.06284595086886635
2008-12-10,70.94,70.8978782443943,0.0005941187049418595
2008-12-11,66.29,73.3478782443943,-0.09622470906216973
2008-12-12,68.74,76.8778782443943,-0.10585461553093378
2008-12-15,72.27,79.3578782443943,-0.08931536983090871
2008-12-16,74.75,78.58787824439432,-0.048835498936097954
2008-12-17,73.98,78.0478782443943,-0.05212029251655492
2008-12-18,73.44,78.0578782443943,-0.0591596690591053
2008-12-19,73.45,78.2578782443943,-0.06143634803616338
2008-12-22,73.65,78.7678782443943,-0.06497417930333194
2008-12-23,74.16,79.2578782443943,-0.06432014529426122
2008-12-24,74.65,80.16787824439432,-0.06882904182112548
2008-12-26,75.56,79.33787824439432,-0.04761758605085009
2008-12-29,74.73,82.0978782443943,-0.0897450506876818
2008-12-30,77.49,83.4478782443943,-0.07139640179880224
2008-12-31,78.84,85.62223300860411,-0.07921112040984224
2009-01-02,80.59,83.84223300860411,-0.038789914007542614
2009-01-05,78.81,83.54223300860411,-0.05664479914149212
2009-01-06,78.51,82.53223300860411,-0.04873529846435609
2009-01-07,77.5,82.4722330086041,-0.060289782720996166
2009-01-08,77.44,81.56223300860411,-0.05054095328862873
2009-01-09,76.53,80.86223300860411,-0.053575480758033645
2009-01-12,75.83,81.26223300860411,-0.06684818774336343
2009-01-13,76.23,79.02223300860409,-0.03533477734424517
2009-01-14,73.99,80.58223300860409,-0.08180752459292384
2009-01-15,75.55,81.55223300860409,-0.0735998609378462
2009-01-16,76.52,77.68223300860411,-0.014961374867730526
2009-01-20,72.65,77.73223300860411,-0.06538128150829736
2009-01-21,72.7,76.2222330086041,-0.04621004750945179
2009-01-22,71.19,76.85223300860409,-0.07367688337657241
2009-01-23,71.82,76.19223300860409,-0.05738423505858348
2009-01-26,71.16,78.54223300860411,-0.09399061786027163
2009-01-27,73.51,80.31223300860411,-0.08469734626697978
2009-01-28,75.28,79.14223300860411,-0.04880116294146286
2009-01-29,74.11,77.98223300860411,-0.04965532351679225
2009-01-30,72.95,77.59223300860411,-0.05982857856519397
2009-02-02,72.56,79.23223300860411,-0.08421109383449465
2009-02-03,74.2,77.17223300860411,-0.03851428023694381
2009-02-04,72.14,78.11223300860411,-0.07645707693372772
2009-02-05,73.08,80.26223300860411,-0.08948458994199904
2009-02-06,75.23,80.34223300860411,-0.06363070600809195
2009-02-09,75.31,77.14223300860411,-0.023751360793506593
2009-02-10,72.11,76.51223300860411,-0.05753632896989247
2009-02-11,71.48,78.76223300860411,-0.09245843763480632
2009-02-12,73.73,79.20223300860411,-0.06909190310340907
2009-02-13,74.17,77.90223300860411,-0.047909191617034885
2009-02-17,72.87,76.03223300860411,-0.04159068967823498
2009-02-18,71.0,74.14223300860411,-0.04238114878789068
2009-02-19,69.11,73.77223300860409,-0.06319766690619666
2009-02-20,68.74,70.95223300860411,-0.031179187952207865
2009-02-23,65.92,73.56223300860411,-0.10388799654450731
2009-02-24,68.53,72.69223300860409,-0.05725829069126864
2009-02-25,67.66,71.80223300860409,-0.05768947336370067
2009-02-26,66.77,71.19223300860409,-0.06211679029747019
2009-02-27,66.16,69.08223300860409,-0.042300789672507166
2009-03-02,64.05,68.8822330086041,-0.07015209579515969
2009-03-03,63.85,69.43223300860411,-0.08039829293567957
2009-03-04,64.4,66.7422330086041,-0.03509371657226612
2009-03-05,61.71,66.48223300860411,-0.0717820806047007
2009-03-06,61.45,66.4022330086041,-0.07457931434267295
2009-03-09,61.37,70.20223300860411,-0.1258112830616317
2009-03-10,65.17,69.24223300860409,-0.05881140500044346
2009-03-11,64.21,71.4722330086041,-0.10160915229456813
2009-03-12,66.44,70.88223300860409,-0.06267061321367895
2009-03-13,65.85,69.36223300860411,-0.0506361006020154
2009-03-16,64.33,71.50223300860411,-0.10030781846688686
2009-03-17,66.47,72.59223300860411,-0.08433730104264003
2009-03-18,67.56,72.69223300860409,-0.07060221974466818
2009-03-19,67.66,71.74223300860409,-0.056901393187949845
2009-03-20,66.71,75.48223300860411,-0.11621586509774007
2009-03-23,70.45,75.24223300860409,-0.06369073347485699
2009-03-24,70.21,75.92223300860411,-0.0752379478611589
2009-03-25,70.89,78.63223300860409,-0.09846131430296423
2009-03-26,73.6,76.7222330086041,-0.04069528331186567
2009-03-27,71.69,75.59223300860411,-0.051622142292845785
2009-03-30,70.56,75.21223300860412,-0.06185473855126611
2009-03-31,70.18,75.19775575886123,-0.06672746690674924
2009-04-01,71.77,78.12775575886124,-0.08137640326549567
2009-04-02,74.7,78.66775575886123,-0.05043687493797988
2009-04-03,75.24,78.28775575886124,-0.03893017151045708
2009-04-06,74.86,75.69775575886123,-0.011067114876297635
2009-04-07,72.27,76.06775575886122,-0.049925960362236954
2009-04-08,72.64,80.42775575886124,-0.09682920635272374
2009-04-09,77.0,80.66775575886123,-0.04546743273514631
2009-04-13,77.24,83.38775575886123,-0.07372492163764632
2009-04-14,79.96,83.01775575886124,-0.03683255143325004
2009-04-15,79.59,83.75775575886124,-0.04975963982201492
2009-04-16,80.33,82.86775575886124,-0.030624164195370618
2009-04-17,79.44,80.76775575886124,-0.01643918103686537
2009-04-20,77.34,81.14775575886124,-0.04692373465233424
2009-04-21,77.72,82.86775575886124,-0.06212012997963656
2009-04-22,79.44,82.58775575886122,-0.03811407308429593
2009-04-23,79.16,85.51775575886124,-0.07434427742454486
2009-04-24,82.09,84.41775575886123,-0.027574243569213674
2009-04-27,80.99,84.91775575886123,-0.046253645350859074
2009-04-28,81.49,86.48775575886124,-0.057785702901062885
2009-04-29,83.06,87.30775575886122,-0.04865267377383131
2009-04-30,83.88,86.21775575886124,-0.027114551269457943
2009-05-01,82.79,87.48775575886124,-0.05369615117125026
2009-05-04,84.06,86.80775575886122,-0.031653344045595055
2009-05-05,83.38,86.39775575886124,-0.03492863596230311
2009-05-06,82.97,83.69775575886123,-0.008695045073346397
2009-05-07,80.27,84.21775575886124,-0.046875575385370793
2009-05-08,80.79,82.09775575886123,-0.015929251010251444
2009-05-11,78.67,83.47775575886124,-0.05759325601360443
2009-05-12,80.05,80.97775575886124,-0.011456921103419337
2009-05-13,77.55,80.76775575886124,-0.03983960837624512
2009-05-14,77.34,81.13775575886123,-0.04680627068547516
2009-05-15,77.71,83.60775575886123,-0.07054077346450194
2009-05-18,80.18,82.42775575886124,-0.027269403833302674
2009-05-19,79.0,80.38775575886123,-0.017263272817617636
2009-05-20,76.96,78.97775575886124,-0.025548405870406743
2009-05-21,75.55,79.14775575886124,-0.04545619423275238
2009-05-22,75.72,82.03775575886124,-0.0770103435963243
2009-05-26,78.61,80.87775575886124,-0.02803930125883569
2009-05-27,77.45,81.67775575886124,-0.05176140945085361
2009-05-28,78.25,82.25775575886124,-0.04872191955503846
2009-05-29,78.83,86.35775575886123,-0.08716942320596144
2009-06-01,82.93,87.05775575886122,-0.047413992273067196
2009-06-02,83.63,86.24775575886123,-0.03035158116090786
2009-06-03,82.82,86.79775575886124,-0.045827864143309416
2009-06-04,83.37,86.41775575886123,-0.035267703171621756
2009-06-05,82.99,87.85775575886123,-0.05540496358934455
2009-06-08,84.43,87.74775575886123,-0.03781014944677008
2009-06-09,84.32,87.45775575886124,-0.03587738710689847
2009-06-10,84.03,87.54775575886124,-0.04018099297200073
2009-06-11,84.12,87.23775575886124,-0.03573860574175247
2009-06-12,83.81,85.66775575886123,-0.021685589197532718
2009-06-15,82.24,84.58775575886122,-0.027755267151833407
2009-06-16,81.16,85.86775575886124,-0.054825652740731146
2009-06-17,82.44,85.82775575886123,-0.03947156405183605
2009-06-18,82.4,84.32775575886123,-0.022860275854769796
2009-06-19,80.9,81.78775575886124,-0.010854384627922098
2009-06-22,78.36,81.45775575886124,-0.03802898484008699
2009-06-23,78.03,83.98775575886124,-0.07093600376662834
2009-06-24,80.56,86.13775575886123,-0.06475390158150751
2009-06-25,82.71,86.21775575886124,-0.04068484186333898
2009-06-26,82.79,86.24775575886123,-0.04009096501628062
2009-06-29,82.82,85.30775575886122,-0.02916212877400437
2009-06-30,81.88,87.49856196479158,-0.06421319206425846
2009-07-01,81.94,85.66856196479158,-0.04352310671823767
2009-07-02,80.11,87.34856196479159,-0.08286984698968836
2009-07-06,81.79,85.88856196479158,-0.04771953180997135
2009-07-07,80.33,84.69856196479158,-0.05157775838753387
2009-07-08,79.14,83.86856196479158,-0.05638062527859544
2009-07-09,78.31,84.07856196479158,-0.06860918919149916
2009-07-10,78.52,86.69856196479158,-0.09433330587551048
2009-07-13,81.14,88.13856196479158,-0.07940408612052541
2009-07-14,82.58,88.54856196479157,-0.06740439180892377
2009-07-15,82.99,89.29856196479157,-0.07064572850880735
2009-07-16,83.74,90.11856196479158,-0.07077966875773745
2009-07-17,84.56,93.33856196479158,-0.09405075222931925
2009-07-20,87.78,92.85856196479158,-0.05469136994300183
2009-07-21,87.3,92.48856196479159,-0.05609949873333275
2009-07-22,86.93,94.22856196479158,-0.0774559413049164
2009-07-23,88.67,94.63856196479158,-0.06306691311531198
2009-07-24,89.08,94.50856196479158,-0.05743989594100429
2009-07-27,88.95,93.99856196479158,-0.053708927660857
2009-07-28,88.44,94.34856196479159,-0.06262482269731373
2009-07-29,88.79,95.72856196479158,-0.07248162745141351
2009-07-30,90.17,95.46856196479158,-0.05550059470619928
2009-07-31,89.91,96.67856196479158,-0.07001099134321587
2009-08-03,91.12,95.91856196479158,-0.050027459404082375
2009-08-04,90.36,94.67856196479158,-0.045612880837771264
2009-08-05,89.12,94.59856196479159,-0.05791379753563941
2009-08-06,89.04,96.53856196479158,-0.07767426624322793
2009-08-07,90.98,94.33856196479158,-0.03560115709676637
2009-08-10,88.78,94.27856196479158,-0.0583225056704304
2009-08-11,88.72,93.14856196479158,-0.04754299874715728
2009-08-12,87.59,93.03856196479158,-0.05856240519767997
2009-08-13,87.48,92.26856196479156,-0.05189808817675956
2009-08-14,86.71,91.50856196479158,-0.05243839332365274
2009-08-17,85.95,92.73856196479159,-0.07320106998606335
2009-08-18,87.18,92.64856196479158,-0.05902479055065901
2009-08-19,87.09,93.93856196479156,-0.07290469240266229
2009-08-20,88.38,95.37856196479157,-0.07337667732267816
2009-08-21,89.82,94.42856196479158,-0.04880474581948979
2009-08-24,88.87,94.87856196479157,-0.06332897379938451
2009-08-25,89.32,94.48856196479159,-0.05470039819970496
2009-08-26,88.93,94.62856196479157,-0.06022031664088723
2009-08-27,89.07,93.80856196479158,-0.050513107391733314
2009-08-28,88.25,93.02856196479158,-0.05136661111240348
2009-08-31,87.47,91.83856196479158,-0.04756783938392206
2009-09-01,86.28,91.75856196479158,-0.05970627533258144
2009-09-02,86.2,92.72856196479158,-0.07040508152461622
2009-09-03,87.17,94.37856196479157,-0.07637923077786202
2009-09-04,88.82,95.06856196479158,-0.06572690104543422
2009-09-08,89.51,94.45856196479158,-0.05238870740628154
2009-09-09,88.9,95.55856196479158,-0.06968043289773351
2009-09-10,90.0,94.19856196479158,-0.04457140191121889
2009-09-11,88.64,94.85856196479158,-0.06555614839596346
2009-09-14,89.3,94.78856196479158,-0.05790320953313188
2009-09-15,89.23,96.34856196479159,-0.07388342721080676
2009-09-16,90.79,95.52856196479158,-0.049603614535075224
2009-09-17,89.97,96.46856196479158,-0.06736455724470503
2009-09-18,90.91,95.59856196479159,-0.04904427293078284
2009-09-21,90.04,96.42856196479158,-0.0662517602110897
2009-09-22,90.87,94.95856196479158,-0.04305627507614873
2009-09-23,89.4,94.26856196479156,-0.05164565856653158
2009-09-24,88.71,92.92856196479158,-0.04539575213043656
