date,ISRG,dcf,Deviation
2014-05-09,117.69,142.70841432225063,-0.17531141692708052
2014-05-12,121.89,142.63841432225064,-0.14546161649957456
2014-05-13,121.82,144.70841432225063,-0.15816920135190282
2014-05-14,123.89,142.29841432225064,-0.12936485912318552
2014-05-15,121.48,145.51841432225063,-0.16519156310360517
2014-05-16,124.7,144.45841432225063,-0.13677579402314732
2014-05-19,123.64,142.01841432225063,-0.12940867147374713
2014-05-20,121.2,142.92841432225063,-0.15202305591427823
2014-05-21,122.11,142.36841432225063,-0.14229570806622704
2014-05-22,121.55,142.10841432225064,-0.1446671150353671
2014-05-23,121.29,144.60841432225064,-0.16125212652070875
2014-05-27,123.79,142.37841432225065,-0.13055640780054456
2014-05-28,121.56,145.76841432225063,-0.1660744848930923
2014-05-29,124.95,144.06841432225065,-0.13270371866165465
2014-05-30,123.25,144.44841432225064,-0.1467542196410616
2014-06-02,123.63,144.46841432225065,-0.1442420090232912
2014-06-03,123.65,144.19841432225064,-0.14250097283545438
2014-06-04,123.38,143.76841432225063,-0.14181428110176475
2014-06-05,122.95,144.56841432225065,-0.14953760421043327
2014-06-06,123.75,145.76841432225063,-0.15105065404343676
2014-06-09,124.95,146.68841432225065,-0.14819448708808647
2014-06-10,125.87,148.27841432225063,-0.1511239139201398
2014-06-11,127.46,151.60841432225064,-0.1592814912694891
2014-06-12,130.79,153.08841432225063,-0.1456570990102004
2014-06-13,132.27,157.42841432225066,-0.15980859891501054
2014-06-16,136.61,155.22841432225064,-0.11994205058101814
2014-06-17,134.41,155.53841432225065,-0.1358404894013897
2014-06-18,134.72,154.88841432225064,-0.13021254307820318
2014-06-19,134.07,155.53841432225065,-0.1380264445654663
2014-06-20,134.72,155.13841432225064,-0.1316141744225765
2014-06-23,134.32,154.89841432225066,-0.13285103280295263
2014-06-24,134.08,155.84841432225065,-0.13967684186532492
2014-06-25,135.03,157.74841432225065,-0.14401675237027212
2014-06-26,136.93,161.94841432225064,-0.15448384861903075
2014-06-27,141.13,158.08841432225063,-0.10727170865084557
2014-06-30,137.27,148.7532637075718,-0.07719671771468672
2014-07-01,135.5,147.7032637075718,-0.0826201358131955
2014-07-02,134.45,147.9332637075718,-0.09114423199791599
2014-07-03,134.68,144.67326370757178,-0.06907470980796537
2014-07-07,131.42,141.89326370757178,-0.07381085919030073
2014-07-08,128.64,142.0032637075718,-0.09410532799507243
2014-07-09,128.75,140.8932637075718,-0.08618768128457521
2014-07-10,127.64,143.0032637075718,-0.1074329585860937
2014-07-11,129.75,141.4532637075718,-0.08273590443106438
2014-07-14,128.2,141.1132637075718,-0.09150992166357863
2014-07-15,127.86,140.0032637075718,-0.08673557591439951
2014-07-16,126.75,140.66326370757182,-0.09891185047786488
2014-07-17,127.41,142.2532637075718,-0.1043439237927426
2014-07-18,129.0,142.8232637075718,-0.0967857990969504
2014-07-21,129.57,143.9732637075718,-0.10004123916247865
2014-07-22,130.72,167.1332637075718,-0.21786963827429973
2014-07-23,153.88,171.0332637075718,-0.10029197441323456
2014-07-24,157.78,169.8232637075718,-0.07091645422802484
2014-07-25,156.57,168.3532637075718,-0.06999129953333871
2014-07-28,155.1,168.33326370757183,-0.07861348028373427
2014-07-29,155.08,168.91326370757182,-0.08189566292153594
2014-07-30,155.66,165.7732637075718,-0.061006603123962444
2014-07-31,152.52,164.3132637075718,-0.07177304766193582
2014-08-01,151.06,164.92326370757178,-0.08405887317481764
2014-08-04,151.67,162.7132637075718,-0.06786947453416436
2014-08-05,149.46,162.7332637075718,-0.08156453945041975
2014-08-06,149.48,160.5232637075718,-0.06879540978988274
2014-08-07,147.27,161.2632637075718,-0.08677279242559921
2014-08-08,148.01,161.1332637075718,-0.08144354185854641
2014-08-11,147.88,163.7632637075718,-0.0969891741772696
2014-08-12,150.51,165.0332637075718,-0.0880020389907945
2014-08-13,151.78,166.7132637075718,-0.08957453879474109
2014-08-14,153.46,166.3032637075718,-0.07722797148560734
2014-08-15,153.05,168.0232637075718,-0.08911422964400517
2014-08-18,154.77,170.9732637075718,-0.09477074576575562
2014-08-19,157.72,169.08326370757183,-0.06720513585084631
2014-08-20,155.83,170.5532637075718,-0.08632648468584037
2014-08-21,157.3,170.5032637075718,-0.07743701452082785
2014-08-22,157.25,170.1032637075718,-0.07556153496071738
2014-08-25,156.85,172.8132637075718,-0.09237290798803643
2014-08-26,159.56,170.2932637075718,-0.0630281167551231
2014-08-27,157.04,168.4432637075718,-0.06769795037555548
2014-08-28,155.19,169.92326370757178,-0.0867053950477722
2014-08-29,156.67,171.2732637075718,-0.08526294992839689
2014-09-02,158.02,171.1532637075718,-0.07673393672475304
2014-09-03,157.9,168.1532637075718,-0.060975704434751865
2014-09-04,154.9,168.3832637075718,-0.08007484479566773
2014-09-05,155.13,168.8432637075718,-0.08121889737527521
2014-09-08,155.59,168.8532637075718,-0.07854905150392455
2014-09-09,155.6,171.1032637075718,-0.09060764459798998
2014-09-10,157.85,169.92326370757178,-0.07105127010948409
2014-09-11,156.67,173.4932637075718,-0.09696782081365385
2014-09-12,160.24,169.5132637075718,-0.05470523960631868
2014-09-15,156.26,171.4832637075718,-0.0887740493062451
2014-09-16,158.23,171.0932637075718,-0.07518275955947251
2014-09-17,157.84,171.7632637075718,-0.08106077753201213
2014-09-18,158.51,169.7632637075718,-0.06628797928246888
2014-09-19,156.51,165.61326370757183,-0.05496699662682658
2014-09-22,152.36,165.2932637075718,-0.07824434836287486
2014-09-23,152.04,168.5032637075718,-0.09770293669885766
2014-09-24,155.25,165.7632637075718,-0.06342336337029775
2014-09-25,152.51,166.6832637075718,-0.08503111465610191
2014-09-26,153.43,168.16326370757182,-0.08761285540456853
2014-09-29,154.91,167.1932637075718,-0.07346745577654223
2014-09-30,153.94,167.27791556728232,-0.07973506557664845
2014-10-01,154.27,169.55791556728232,-0.09016338468265672
2014-10-02,156.55,171.40791556728232,-0.0866816186295094
2014-10-03,158.4,175.18791556728232,-0.09582804563271818
2014-10-06,162.18,173.7579155672823,-0.06663244969003512
2014-10-07,160.75,176.2879155672823,-0.08813942531047791
2014-10-08,163.28,171.7879155672823,-0.049525692998761084
2014-10-09,158.78,169.68791556728232,-0.06428221792233202
2014-10-10,156.68,168.02791556728232,-0.06753589443141272
2014-10-13,155.02,166.77791556728232,-0.07050043482848833
2014-10-14,153.77,166.38791556728233,-0.07583432681551927
2014-10-15,153.38,165.17791556728233,-0.07142550217299881
2014-10-16,152.17,169.7579155672823,-0.10360586431865959
2014-10-17,156.75,174.7579155672823,-0.10304492079129435
2014-10-20,161.75,178.26791556728233,-0.0926578151470453
2014-10-21,165.26,173.60791556728233,-0.04808487873381029
2014-10-22,160.6,174.8479155672823,-0.08148747739460271
2014-10-23,161.84,172.3479155672823,-0.06096920599646105
2014-10-24,159.34,172.24791556728232,-0.07493800737600398
2014-10-27,159.24,176.90791556728232,-0.09987068984803438
2014-10-28,163.9,175.4779155672823,-0.06597933152928903
2014-10-29,162.47,176.33791556728232,-0.07864398035254627
2014-10-30,163.33,178.27791556728232,-0.08384614280303804
2014-10-31,165.27,178.2879155672823,-0.07301625309747706
2014-11-03,165.28,178.33791556728232,-0.07322007507907602
2014-11-04,165.33,181.46791556728232,-0.088929855819603
2014-11-05,168.46,182.55791556728232,-0.07722434561916591
2014-11-06,169.55,179.67791556728233,-0.05636705844068968
2014-11-07,166.67,182.66791556728234,-0.08757923096456321
2014-11-10,169.66,184.45791556728233,-0.08022380347177183
2014-11-11,171.45,184.08791556728232,-0.06865152190103052
2014-11-12,171.08,185.0379155672823,-0.07543273239157844
2014-11-13,172.03,183.74791556728232,-0.06377169249025638
2014-11-14,170.74,183.46791556728232,-0.06937406754705655
2014-11-17,170.46,185.0679155672823,-0.07893272868236056
2014-11-18,172.06,184.01791556728233,-0.06498234441151551
2014-11-19,171.01,184.17791556728233,-0.07149562707735146
2014-11-20,171.17,184.8179155672823,-0.07384519799063449
2014-11-21,171.81,186.7879155672823,-0.08018674827969352
2014-11-24,173.78,185.16791556728234,-0.061500479348132187
2014-11-25,172.16,184.67791556728233,-0.06778241745273417
2014-11-26,171.67,185.5979155672823,-0.07504349132753718
2014-11-28,172.59,184.24791556728232,-0.0632729848334439
2014-12-01,171.24,183.79791556728233,-0.06832458098625871
2014-12-02,170.79,185.87791556728232,-0.0811711037388998
2014-12-03,172.87,183.23791556728233,-0.05658171528083866
2014-12-04,170.23,182.62791556728232,-0.06788620200132978
2014-12-05,169.62,184.71791556728232,-0.08173498234275489
2014-12-08,171.71,184.6479155672823,-0.07006802934944556
2014-12-09,171.64,179.93791556728232,-0.04611543676674179
2014-12-10,166.93,181.71791556728232,-0.08137841291607262
2014-12-11,168.71,180.5979155672823,-0.0658253199099268
2014-12-12,167.59,179.3479155672823,-0.06555925409052965
2014-12-15,166.34,178.7279155672823,-0.06931158754894595
2014-12-16,165.72,183.07791556728233,-0.09481162986533564
2014-12-17,170.07,187.5079155672823,-0.0929982903096439
2014-12-18,174.5,190.32791556728233,-0.0831612930772998
2014-12-19,177.32,190.95791556728233,-0.07141843545352866
2014-12-22,177.95,188.3979155672823,-0.055456640992140205
2014-12-23,175.39,189.98791556728233,-0.07683602151060309
2014-12-24,176.98,190.08791556728232,-0.06895712190942904
2014-12-26,177.08,189.58791556728232,-0.06597422377822082
2014-12-29,176.58,188.30791556728232,-0.062280523534826826
2014-12-30,175.3,189.3179155672823,-0.07404431601350703
2014-12-31,176.31,191.11307692307693,-0.07745716390216029
2015-01-02,175.19,187.3830769230769,-0.06507032077439057
2015-01-05,171.46,189.18307692307692,-0.0936821475331181
2015-01-06,173.26,190.1330769230769,-0.08874351162950644
2015-01-07,174.21,193.59307692307692,-0.10012277934287217
2015-01-08,177.67,189.5430769230769,-0.06264052011720489
2015-01-09,173.62,191.09307692307692,-0.09143751937235578
2015-01-12,175.17,189.8130769230769,-0.07714472132502814
2015-01-13,173.89,194.37307692307692,-0.10538021647505791
2015-01-14,178.45,190.71307692307693,-0.06430118542958219
2015-01-15,174.79,192.80307692307693,-0.09342733119484214
2015-01-16,176.88,189.8830769230769,-0.06847938812548615
2015-01-20,173.96,188.6330769230769,-0.0777863414116946
2015-01-21,172.71,191.05307692307693,-0.0960103716647408
2015-01-22,175.13,188.44307692307692,-0.07064773692116777
2015-01-23,172.52,189.59307692307692,-0.09005116220569553
2015-01-26,173.67,185.66307692307691,-0.06459591816441701
2015-01-27,169.74,183.44307692307692,-0.07469934081416985
2015-01-28,167.52,184.25307692307692,-0.09081572586200415
2015-01-29,168.33,180.75307692307692,-0.06872954604454007
2015-01-30,164.83,184.96307692307693,-0.10884916740139394
2015-02-02,169.04,185.47307692307692,-0.08860087510109282
2015-02-03,169.55,184.23307692307694,-0.07969837538569458
2015-02-04,168.31,187.98307692307694,-0.10465344670960564
2015-02-05,172.06,186.68307692307692,-0.07833102584388185
2015-02-06,170.76,183.02307692307693,-0.06700290001260878
2015-02-09,167.1,182.5430769230769,-0.08459963085636268
2015-02-10,166.62,182.23307692307694,-0.08567641608590859
2015-02-11,166.31,185.16307692307691,-0.1018187709794276
2015-02-12,169.24,186.16307692307691,-0.09090458324380601
2015-02-13,170.24,187.25307692307692,-0.09085606069942354
2015-02-17,171.33,186.87307692307692,-0.08317451170066059
2015-02-18,170.95,186.41307692307691,-0.08295060184783998
2015-02-19,170.49,187.02307692307693,-0.08840126681199356
2015-02-20,171.1,187.15307692307692,-0.08577511621502765
2015-02-23,171.23,186.5430769230769,-0.08208869058909884
2015-02-24,170.62,185.14307692307693,-0.07844245199139133
2015-02-25,169.22,184.70307692307694,-0.08382684891343284
2015-02-26,168.78,182.59307692307692,-0.0756495106815912
2015-02-27,166.67,183.67307692307693,-0.09257250549680673
2015-03-02,167.75,185.61307692307693,-0.09623824581325091
2015-03-03,169.69,182.77307692307693,-0.071580985248627
2015-03-04,166.85,182.43307692307692,-0.0854180458165903
2015-03-05,166.51,180.6030769230769,-0.07803342646858391
2015-03-06,164.68,180.12307692307692,-0.08573624871882468
2015-03-09,164.2,178.43307692307692,-0.07976703181110789
2015-03-10,162.51,180.42307692307693,-0.099283734811341
2015-03-11,164.5,182.34307692307692,-0.0978544248795592
2015-03-12,166.42,180.40307692307692,-0.07751019085466737
2015-03-13,164.48,184.86307692307693,-0.11026040062915599
2015-03-16,168.94,184.50307692307692,-0.08435131371584381
2015-03-17,168.58,185.5430769230769,-0.0914239280946576
2015-03-18,169.62,185.5130769230769,-0.08567092512657193
2015-03-19,169.59,185.6030769230769,-0.08627592380762916
2015-03-20,169.68,185.3230769230769,-0.0844097625767889
2015-03-23,169.4,183.8230769230769,-0.07846173159810843
2015-03-24,167.9,181.00307692307692,-0.07239145955869852
2015-03-25,165.08,182.25307692307692,-0.09422654044038503
2015-03-26,166.33,181.67307692307693,-0.08445432412406051
2015-03-27,165.75,184.64307692307693,-0.10232215167724845
2015-03-30,168.72,184.2630769230769,-0.08435263962060924
2015-03-31,168.34,187.43681697612732,-0.10188402302285982
2015-04-01,168.84,188.02681697612732,-0.10204298134006784
2015-04-02,169.43,190.0368169761273,-0.10843591943931563
2015-04-06,171.44,189.4168169761273,-0.09490612957767619
2015-04-07,170.82,189.08681697612732,-0.0966054496460933
2015-04-08,170.49,189.62681697612732,-0.10091830512841704
2015-04-09,171.03,195.38681697612734,-0.1246594696258514
2015-04-10,176.79,199.36681697612732,-0.1132426013443889
2015-04-13,180.77,197.27681697612732,-0.08367337444482803
2015-04-14,178.68,196.49681697612732,-0.09067229306972391
2015-04-15,177.9,199.7568169761273,-0.10941712681945359
2015-04-16,181.16,198.82681697612733,-0.0888553025432608
2015-04-17,180.23,202.92681697612733,-0.11184730196993842
2015-04-20,184.33,200.83681697612732,-0.0821901941320321
2015-04-21,182.24,190.90681697612732,-0.04539815347301657
2015-04-22,172.31,189.51681697612733,-0.09079308765667382
2015-04-23,170.92,187.2368169761273,-0.08714534480794822
2015-04-24,168.64,185.43681697612732,-0.09057973087560989
2015-04-27,166.84,186.90681697612732,-0.10736268104490998
2015-04-28,168.31,185.10681697612733,-0.09074121229308141
2015-04-29,166.51,183.92681697612733,-0.09469427711777312
2015-04-30,165.33,184.58681697612732,-0.10432390184515616
2015-05-01,165.99,184.71681697612732,-0.10138122387929382
2015-05-04,166.12,182.9168169761273,-0.09182762555024926
2015-05-05,164.32,181.49681697612732,-0.0946397697893877
2015-05-06,162.9,181.63681697612734,-0.10315539155583153
2015-05-07,163.04,183.36681697612732,-0.11085330111158387
2015-05-08,164.77,184.05681697612732,-0.10478730042706796
2015-05-11,165.46,183.54681697612733,-0.09854061908619072
2015-05-12,164.95,184.74681697612732,-0.10715647121912497
2015-05-13,166.15,186.04681697612733,-0.1069452157232037
2015-05-14,167.45,186.4868169761273,-0.10208130142820915
2015-05-15,167.89,186.14681697612733,-0.09807751361372308
2015-05-18,167.55,186.21681697612732,-0.10024238024925736
2015-05-19,167.62,182.71681697612732,-0.08262412418283194
2015-05-20,164.12,183.57681697612733,-0.10598733160656948
2015-05-21,164.98,183.68681697612732,-0.10184082496545488
2015-05-22,165.09,180.9868169761273,-0.08783411544402231
2015-05-26,162.39,183.14681697612733,-0.11333430369599562
2015-05-27,164.55,180.52681697612732,-0.08850107282531916
2015-05-28,161.93,181.17681697612733,-0.10623222825833933
2015-05-29,162.58,185.9868169761273,-0.12585202196955558
2015-06-01,167.39,184.9768169761273,-0.09507578984017784
2015-06-02,166.38,185.64681697612733,-0.10378210243488795
2015-06-03,167.05,184.0068169761273,-0.09215319983676062
2015-06-04,165.41,183.62681697612732,-0.09920564586432723
2015-06-05,165.03,182.11681697612732,-0.09382338907431675
2015-06-08,163.52,184.33681697612732,-0.11292815682514046
2015-06-09,165.74,186.6668169761273,-0.11210785781386956
2015-06-10,168.07,184.67681697612733,-0.08992366907793337
2015-06-11,166.08,183.8168169761273,-0.09649180781120159
2015-06-12,165.22,182.4868169761273,-0.09461953067210394
2015-06-15,163.89,182.20681697612736,-0.10052761625558293
2015-06-16,163.61,181.5368169761273,-0.0987503101284668
2015-06-17,162.94,183.92681697612733,-0.11410417100216175
2015-06-18,165.33,183.51681697612733,-0.09910163698236518
2015-06-19,164.92,185.07681697612733,-0.10891054485082985
2015-06-22,166.48,184.13681697612734,-0.0958896611013782
2015-06-23,165.54,182.74681697612732,-0.09415658921367209
2015-06-24,164.15,183.54681697612733,-0.10567776274022844
2015-06-25,164.95,184.3168169761273,-0.10507352120037816
2015-06-26,165.72,179.85681697612733,-0.07860039565808474
2015-06-29,161.26,180.09681697612731,-0.10459272569278244
2015-06-30,161.5,186.2311671087533,-0.13279821789610047
2015-07-01,161.95,186.38116710875332,-0.13108173689296487
2015-07-02,162.1,183.65116710875333,-0.11734838088990363
2015-07-06,159.37,184.7711671087533,-0.13747365190264016
2015-07-07,160.49,183.8311671087533,-0.12697067355800884
2015-07-08,159.55,184.7711671087533,-0.13649947393528405
2015-07-09,160.49,186.90116710875333,-0.14131087310645463
2015-07-10,162.62,190.13116710875332,-0.1446957252043647
2015-07-13,165.85,188.2611671087533,-0.11904296277844173
2015-07-14,163.98,187.7711671087533,-0.12670298361075827
2015-07-15,163.49,187.62116710875333,-0.128616442806615
2015-07-16,163.34,187.5511671087533,-0.12909099677697145
2015-07-17,163.27,190.15116710875333,-0.141367352709327
2015-07-20,165.87,192.64116710875334,-0.13896908698461108
