date,COST,dcf,Deviation
2018-02-01,193.47,203.89458681050968,-0.051127334833061644
2018-02-02,190.99,195.67458681050968,-0.02394070117570357
2018-02-05,182.77,197.91458681050966,-0.0765208217068386
2018-02-06,185.01,196.09458681050967,-0.05652673534135311
2018-02-07,183.19,191.51458681050968,-0.04346711626068611
2018-02-08,178.61,193.62458681050967,-0.0775448359004306
2018-02-09,180.72,193.96458681050967,-0.06828353066041248
2018-02-12,181.06,197.05458681050968,-0.08116830503362138
2018-02-13,184.15,200.25458681050966,-0.08042056397813535
2018-02-14,187.35,204.38458681050966,-0.08334575065732763
2018-02-15,191.48,204.46458681050967,-0.06350530922278153
2018-02-16,191.56,198.956330833339,-0.037175649562690816
2018-02-20,188.12,196.586330833339,-0.04306673204311717
2018-02-21,185.75,197.426330833339,-0.05914272318212599
2018-02-22,186.59,200.646330833339,-0.07005525979448124
2018-02-23,189.81,203.646330833339,-0.06794294194606643
2018-02-26,192.81,200.936330833339,-0.04044231722375369
2018-02-27,190.1,201.736330833339,-0.05768088863949927
2018-02-28,190.9,199.866330833339,-0.04486163725502956
2018-03-01,189.03,200.166330833339,-0.0556353847671377
2018-03-02,189.33,202.316330833339,-0.06418824807591372
2018-03-05,191.48,202.296330833339,-0.05346775588455932
2018-03-06,191.46,198.196330833339,-0.033988171249262455
2018-03-07,187.36,196.526330833339,-0.0466417441086423
2018-03-08,185.69,199.416330833339,-0.06883253129760325
2018-03-09,188.58,200.206330833339,-0.05807174420981365
2018-03-12,189.37,198.296330833339,-0.04501510842800849
2018-03-13,187.46,195.466330833339,-0.04096015308214607
2018-03-14,184.63,196.346330833339,-0.05967175848722106
2018-03-15,185.51,196.706330833339,-0.056919016210135065
2018-03-16,185.87,194.986330833339,-0.04675369188382239
2018-03-19,184.15,198.186330833339,-0.07082390987470566
2018-03-20,187.35,196.906330833339,-0.0485323696444655
2018-03-21,186.07,193.476330833339,-0.038280294036167395
2018-03-22,182.64,191.676330833339,-0.047143696845887706
2018-03-23,180.84,198.056330833339,-0.08692643532726174
2018-03-26,187.22,193.986330833339,-0.034880451649720645
2018-03-27,183.15,194.446330833339,-0.05809485211125498
2018-03-28,183.61,199.266330833339,-0.07856987564263185
2018-03-29,188.43,193.586330833339,-0.02663582088230254
2018-04-02,182.75,193.446330833339,-0.0552935317369978
2018-04-03,182.61,196.356330833339,-0.07000706712637872
2018-04-04,185.52,197.086330833339,-0.05868662115953516
2018-04-05,186.25,194.796330833339,-0.04387316124886842
2018-04-06,183.96,195.246330833339,-0.05780559760159032
2018-04-09,184.41,194.386330833339,-0.051322182946559214
2018-04-10,183.55,195.486330833339,-0.06105966991377654
2018-04-11,184.65,199.656330833339,-0.0751608064252437
2018-04-12,188.82,199.746330833339,-0.05470103399524029
2018-04-13,188.91,205.416330833339,-0.08035549445545853
2018-04-16,194.58,206.836330833339,-0.05925617991751497
2018-04-17,196.0,207.346330833339,-0.054721637888345276
2018-04-18,196.51,205.906330833339,-0.04563400646940008
2018-04-19,195.07,204.396330833339,-0.04562866072651528
2018-04-20,193.56,204.186330833339,-0.052042322274807096
2018-04-23,193.35,203.346330833339,-0.049159140429890114
2018-04-24,192.51,204.806330833339,-0.06003882196075827
2018-04-25,193.97,206.096330833339,-0.058838169434200394
2018-04-26,195.26,207.416330833339,-0.05860835925743346
2018-04-27,196.58,207.996330833339,-0.05488717415157929
2018-04-30,197.16,207.386330833339,-0.04931053455763745
2018-05-01,196.55,204.836330833339,-0.04045342347047309
2018-05-02,194.0,203.846330833339,-0.04830271309317402
2018-05-03,193.01,206.026330833339,-0.06317799662154988
2018-05-04,195.19,203.896330833339,-0.04269979159387316
2018-05-07,193.06,205.316330833339,-0.059694865886181336
2018-05-08,194.48,206.876330833339,-0.059921455409636004
2018-05-09,196.04,206.286330833339,-0.049670430376781205
2018-05-10,195.45,206.596330833339,-0.05395222068261585
2018-05-11,195.76,209.19496682019923,-0.06422222783087528
2018-05-14,195.88,208.79496682019925,-0.061854780394782205
2018-05-15,195.48,212.02496682019924,-0.07803310651726059
2018-05-16,198.71,212.91496682019923,-0.06671661946712704
2018-05-17,199.6,212.27496682019924,-0.05971013450180007
2018-05-18,198.96,212.93496682019924,-0.06563021108693523
2018-05-21,199.62,212.28496682019923,-0.0596602152752822
2018-05-22,198.97,211.45496682019925,-0.05904314761646268
2018-05-23,198.14,212.20496682019925,-0.06628010187959676
2018-05-24,198.89,211.67496682019924,-0.06039904960069775
2018-05-25,198.36,210.05496682019924,-0.05567574524533747
2018-05-29,196.74,212.95496682019925,-0.07614270313727767
2018-05-30,199.64,211.55496682019924,-0.05632090325880079
2018-05-31,198.24,210.44496682019923,-0.05799600249231407
2018-06-01,197.13,211.93496682019924,-0.06985617825282897
2018-06-04,198.62,211.15496682019923,-0.05936382652496586
2018-06-05,197.84,210.97496682019923,-0.06225841396336529
2018-06-06,197.66,215.88496682019922,-0.08441980508711366
2018-06-07,202.57,217.07496682019925,-0.06682008078901869
2018-06-08,203.76,217.81496682019923,-0.06452709391545741
2018-06-11,204.5,218.19496682019923,-0.06276481542988288
2018-06-12,204.88,217.42496682019924,-0.05769791300266536
2018-06-13,204.11,218.43496682019924,-0.06558000776492234
2018-06-14,205.12,220.63496682019922,-0.07031961906945938
2018-06-15,207.32,219.52496682019924,-0.055597169638547994
2018-06-18,206.21,220.84496682019923,-0.0662680568677586
2018-06-19,207.53,221.29496682019925,-0.06220189739508719
2018-06-20,207.98,223.27496682019924,-0.06850282876770553
2018-06-21,209.96,224.41496682019923,-0.06441177709765011
2018-06-22,211.1,225.06496682019923,-0.062048603198896046
2018-06-25,211.75,223.40496682019923,-0.052169685330135884
2018-06-26,210.09,223.34496682019923,-0.05934750627655716
2018-06-27,210.03,222.02496682019924,-0.05402530621663382
2018-06-28,208.71,222.29496682019925,-0.06111234552236755
2018-06-29,208.98,221.30496682019924,-0.05569222868013057
2018-07-02,207.99,220.43496682019924,-0.05645640979613786
2018-07-03,207.12,222.45496682019925,-0.06893515141243767
2018-07-05,209.14,222.93496682019924,-0.061878883411435104
2018-07-06,209.62,224.25496682019923,-0.0652603910081202
2018-07-09,210.94,225.01496682019925,-0.0625512472307943
2018-07-10,211.7,224.26496682019925,-0.05602732784507092
2018-07-11,210.95,227.33496682019924,-0.07207411622321269
2018-07-12,214.02,229.85496682019922,-0.06889112312541801
2018-07-13,216.54,228.16496682019923,-0.050949832405077555
2018-07-16,214.85,228.31496682019923,-0.05897540142781377
2018-07-17,215.0,228.28496682019923,-0.058194663473669195
2018-07-18,214.97,230.85496682019922,-0.06880929199401276
2018-07-19,217.54,232.00496682019923,-0.06234766013181692
2018-07-20,218.69,232.15496682019923,-0.057999908443172155
2018-07-23,218.84,231.89496682019924,-0.05629689595773535
2018-07-24,218.58,234.01496682019925,-0.06595717799562106
2018-07-25,220.7,235.03496682019923,-0.06099078368694577
2018-07-26,221.72,232.96496682019924,-0.048268917741945416
2018-07-27,219.65,232.42496682019924,-0.05496383196251797
2018-07-30,219.11,232.02496682019924,-0.05566197033531861
2018-07-31,218.71,230.44496682019923,-0.050923077132577266
2018-08-01,217.13,234.43496682019924,-0.07381563874586738
2018-08-02,221.12,235.34496682019923,-0.060443046700322856
2018-08-03,222.03,236.03496682019923,-0.05933428851186939
2018-08-06,222.72,237.17496682019924,-0.06094642707869524
2018-08-07,223.86,237.89496682019924,-0.058996484910111
2018-08-08,224.58,231.55496682019924,-0.03012229414027312
2018-08-09,218.24,233.62496682019923,-0.06585326486975895
2018-08-10,220.31,232.87496682019923,-0.05395585017903848
2018-08-13,219.56,235.31496682019923,-0.06695267637709323
2018-08-14,222.0,234.98496682019925,-0.05525871291219575
2018-08-15,221.67,236.50496682019923,-0.0627258151050899
2018-08-16,223.19,238.99496682019924,-0.06613096095906335
2018-08-17,225.68,240.66496682019923,-0.06226484485128447
2018-08-20,227.35,241.85496682019922,-0.05997382237340021
2018-08-21,228.54,242.52496682019924,-0.05766402941338111
2018-08-22,229.21,242.82496682019925,-0.056069056648036075
2018-08-23,229.51,244.59496682019923,-0.06167325115601474
2018-08-24,231.28,243.34496682019923,-0.049579685077742686
2018-08-27,230.03,243.57496682019925,-0.05560902664598455
2018-08-28,230.26,243.50496682019923,-0.054393004763550246
2018-08-29,230.19,244.14496682019924,-0.05715852758282092
2018-08-30,230.83,246.44496682019923,-0.06336086722189604
2018-08-31,233.13,248.38424186459167,-0.061413887411213564
2018-09-04,234.68,249.31424186459168,-0.05869797792193465
2018-09-05,235.61,250.38424186459167,-0.05900627673119141
2018-09-06,236.68,255.16424186459167,-0.07244056506319063
2018-09-07,241.46,256.8842418645917,-0.0600435501712171
2018-09-10,243.18,257.9142418645917,-0.05712845385377119
2018-09-11,244.21,256.14424186459166,-0.046591880331631974
2018-09-12,242.44,254.97424186459168,-0.04915885531389552
2018-09-13,241.27,249.0842418645917,-0.03137188368921262
2018-09-14,235.38,245.70424186459167,-0.04201898097584078
2018-09-17,232.0,248.0542418645917,-0.06472069070020336
2018-09-18,234.35,247.5542418645917,-0.05333878250332791
2018-09-19,233.85,247.62424186459168,-0.05562557914714927
2018-09-20,233.92,248.46424186459168,-0.05853655944793068
2018-09-21,234.76,247.04424186459167,-0.04972486616921368
2018-09-24,233.34,246.63424186459167,-0.053902660733907926
2018-09-25,232.93,247.51424186459167,-0.05892283916563601
2018-09-26,233.81,247.70424186459167,-0.056092062695426104
2018-09-27,234.0,248.5842418645917,-0.05866921312146567
2018-09-28,234.88,248.35424186459167,-0.054254124122986136
2018-10-01,234.65,250.0542418645917,-0.06160360148152699
2018-10-02,236.35,246.90424186459168,-0.0427462962356876
2018-10-03,233.2,245.38424186459167,-0.04965372581388172
2018-10-04,231.68,232.5242418645917,-0.003630769238604059
2018-10-05,218.82,237.63424186459167,-0.07917310955258872
2018-10-08,223.93,237.87424186459168,-0.05862022619720775
2018-10-09,224.17,234.75424186459168,-0.04508647758832307
2018-10-10,221.05,235.5242418645917,-0.061455422804898574
2018-10-11,221.82,240.65424186459168,-0.07826266314137564
2018-10-12,226.95,238.21424186459168,-0.04728618144919583
2018-10-15,224.51,241.38424186459167,-0.06990614521579896
2018-10-16,227.68,242.19424186459167,-0.05992810461904552
2018-10-17,228.49,242.28424186459168,-0.056934127281381475
2018-10-18,228.58,243.37424186459168,-0.06078803472071159
2018-10-19,229.67,242.76424186459167,-0.0539380996312272
2018-10-22,229.06,242.45424186459167,-0.05524441132307434
2018-10-23,228.75,237.46424186459168,-0.03669706982477294
2018-10-24,223.76,240.10424186459167,-0.06807144154416533
2018-10-25,226.4,231.8942418645917,-0.023692877496285125
2018-10-26,218.19,236.12424186459168,-0.07595256515371385
2018-10-29,222.42,241.62424186459168,-0.07947978115272858
2018-10-30,227.92,242.3342418645917,-0.05948083008692562
2018-10-31,228.63,243.3042418645917,-0.06031231413038196
2018-11-01,229.6,243.8642418645917,-0.05849255206719517
2018-11-02,230.16,248.15424186459168,-0.0725123283381569
2018-11-05,234.45,250.41424186459167,-0.0637513335732085
2018-11-06,236.71,254.07424186459167,-0.06834318086382762
2018-11-07,240.37,252.40424186459168,-0.047678445400484715
2018-11-08,238.7,251.44424186459167,-0.0506841666768203
2018-11-09,237.74,248.18424186459168,-0.04208261485952847
2018-11-12,234.48,247.84424186459168,-0.053921938085183196
2018-11-13,234.14,247.01424186459167,-0.05211943152512266
2018-11-14,233.31,243.6442418645917,-0.042415292828201
2018-11-15,229.94,244.72424186459168,-0.06041184049421611
2018-11-16,231.02,242.44424186459167,-0.04712111030862198
2018-11-19,228.74,233.01424186459167,-0.018343264473402843
2018-11-20,219.31,232.2742418645917,-0.055814375974368335
2018-11-21,218.57,233.76424186459167,-0.0649981440420343
2018-11-23,220.06,234.75889962484388,-0.06261274715605425
2018-11-26,219.45,238.31889962484388,-0.07917500313465231
2018-11-27,223.01,245.64889962484386,-0.09215958084655829
2018-11-28,230.34,246.30889962484386,-0.0648328162285905
2018-11-29,231.0,246.58889962484386,-0.06321817262885943
2018-11-30,231.28,247.38889962484387,-0.06511569294043684
2018-12-03,232.08,241.65889962484388,-0.03963809998189327
2018-12-04,226.35,248.50889962484388,-0.08916742884579021
2018-12-06,233.2,240.16889962484387,-0.029016661340122152
2018-12-07,224.86,237.96889962484389,-0.05508660856737979
2018-12-10,222.66,241.80889962484386,-0.07919021861706732
2018-12-11,226.5,243.10889962484387,-0.06831876434994388
2018-12-12,227.8,241.81889962484388,-0.05797272110076046
2018-12-13,226.51,222.36889962484386,0.018622659833018584
2018-12-14,207.06,217.53889962484388,-0.04817023365896966
2018-12-17,202.23,218.29889962484387,-0.07360962264335269
2018-12-18,202.99,216.71889962484389,-0.06334888027121588
2018-12-19,201.41,212.43889962484388,-0.05191563147954703
2018-12-20,197.13,209.82889962484387,-0.060520260305174434
2018-12-21,194.52,205.29889962484387,-0.05250344568110621
2018-12-24,189.99,213.93889962484388,-0.11194270731895817
2018-12-26,198.63,216.38889962484387,-0.08206936518293084
2018-12-27,201.08,217.34889962484388,-0.07485153894464103
2018-12-28,202.04,219.01889962484387,-0.0775225318633549
2018-12-31,203.71,220.06889962484388,-0.07433535430372595
2019-01-02,204.76,215.72889962484388,-0.050845758931320706
2019-01-03,200.42,221.54889962484387,-0.0953690118101338
2019-01-04,206.24,222.30889962484386,-0.07228185489632144
2019-01-07,207.0,223.85889962484387,-0.07531038369748544
2019-01-08,208.55,225.20889962484387,-0.0739708761625073
2019-01-09,209.9,225.94889962484388,-0.07102889038844973
2019-01-10,210.64,225.81889962484388,-0.06721713572274424
2019-01-11,210.51,224.30889962484386,-0.06151739698211933
2019-01-14,209.0,226.33889962484386,-0.07660591994386756
2019-01-15,211.03,225.48889962484387,-0.0641224452684801
2019-01-16,210.18,226.76889962484387,-0.07315332769302929
2019-01-17,211.46,228.89889962484386,-0.07618603520342615
2019-01-18,213.59,227.70889962484387,-0.06200416254307628
2019-01-22,212.4,227.39889962484386,-0.06595854091461573
2019-01-23,212.09,225.61889962484386,-0.0599635032674104
2019-01-24,210.31,224.37889962484388,-0.06270152696339426
2019-01-25,209.07,226.07889962484387,-0.07523435248963306
2019-01-28,210.77,225.61889962484386,-0.06581407696577901
2019-01-29,210.31,226.65889962484388,-0.07212996997648835
2019-01-30,211.35,229.93889962484388,-0.08084277890853853
2019-01-31,214.63,225.57889962484387,-0.0485368961505388
2019-02-01,210.27,226.48889962484387,-0.07161013034947339
2019-02-04,211.18,226.91889962484387,-0.06935913954661499
2019-02-05,211.61,226.90889962484388,-0.06742309204327401
2019-02-06,211.6,224.35889962484387,-0.05686825727073164
2019-02-07,209.05,223.05889962484386,-0.06280358976218836
2019-02-08,207.75,224.02889962484386,-0.07266428417094539
2019-02-11,208.72,227.20889962484387,-0.08137401156104285
2019-02-12,211.9,228.10889962484387,-0.07105772572443081
2019-02-13,212.8,229.14889962484386,-0.07134618430029471
2019-02-14,213.84,231.77889962484386,-0.07739660363337497
2019-02-15,216.47,231.85902629170573,-0.06637234071855602
2019-02-19,218.12,230.84902629170574,-0.0551400475721352
2019-02-20,217.11,228.96902629170575,-0.05179314636468502
2019-02-21,215.23,230.02902629170575,-0.06433547335430068
2019-02-22,216.29,230.78902629170574,-0.06282372487407484
2019-02-25,217.05,231.34902629170574,-0.06180716003393172
2019-02-26,217.61,231.78902629170574,-0.06117212069333022
2019-02-27,218.05,232.47902629170574,-0.06206592707249525
2019-02-28,218.74,233.17902629170575,-0.061922491577962924
2019-03-01,219.44,232.14902629170575,-0.054745119954697885
2019-03-04,218.41,233.55902629170575,-0.06486166059274978
2019-03-05,219.82,232.96902629170575,-0.05644109219584226
2019-03-06,219.23,230.52902629170575,-0.0490134646966679
2019-03-07,216.79,241.55902629170575,-0.10253819396421471
2019-03-08,227.82,243.42902629170575,-0.06412146706367361
2019-03-11,229.69,246.69902629170574,-0.06894646706709595
2019-03-12,232.96,250.11902629170575,-0.06860344271328533
2019-03-13,236.38,247.57902629170573,-0.045234147897934895
2019-03-14,233.84,247.33902629170575,-0.05457701719818897
2019-03-15,233.6,250.32902629170573,-0.06682815229030448
2019-03-18,236.59,250.78902629170574,-0.05661741465190795
2019-03-19,237.05,250.71902629170575,-0.05451930192087673
2019-03-20,236.98,253.27902629170575,-0.0643520568218463
2019-03-21,239.54,251.29902629170573,-0.04679296400478672
2019-03-22,237.56,250.70902629170575,-0.05244735894114383
2019-03-25,236.97,252.80902629170575,-0.06265213914249157
2019-03-26,239.07,253.14902629170575,-0.05561556565294623
2019-03-27,239.41,254.95902629170575,-0.06098637305711896
2019-03-28,241.22,255.87902629170574,-0.05728889352187172
2019-03-29,242.14,257.9290262917057,-0.06121461596900335
2019-04-01,244.19,254.23902629170573,-0.039525899852117075
2019-04-02,240.5,256.21902629170575,-0.061349957180032444
2019-04-03,242.48,258.13902629170576,-0.06066121235775701
2019-04-04,244.4,259.60902629170573,-0.05858435089470404
2019-04-05,245.87,260.25902629170577,-0.05528732853852347
2019-04-08,246.52,258.64902629170575,-0.04689376358999531
2019-04-09,244.91,259.34902629170574,-0.055674110283588596
2019-04-10,245.61,254.97902629170574,-0.03674430178812904
2019-04-11,241.24,255.68902629170574,-0.056510154155858805
2019-04-12,241.95,260.06902629170577,-0.0696700662514983
