date,TEL,dcf,Deviation
2017-10-05,86.08,89.6322346368715,-0.039631218068619245
2017-10-06,86.23,89.6322346368715,-0.03795771298858075
2017-10-09,86.23,89.9122346368715,-0.0409536549919256
2017-10-10,86.51,90.15223463687151,-0.04040093572324899
2017-10-11,86.75,90.84223463687151,-0.04504770994713658
2017-10-12,87.44,91.1422346368715,-0.04062040668217026
2017-10-13,87.74,91.67223463687151,-0.042894499653550855
2017-10-16,88.27,91.1322346368715,-0.031407488780193504
2017-10-17,87.73,90.92223463687151,-0.035109504838071404
2017-10-18,87.52,90.84223463687151,-0.03657147636395841
2017-10-19,87.44,91.87223463687151,-0.048243461742169313
2017-10-20,88.47,91.48223463687151,-0.03292699012904787
2017-10-23,88.08,92.49223463687152,-0.047703838643256224
2017-10-24,89.09,92.3022346368715,-0.03480126618287016
2017-10-25,88.9,91.99223463687152,-0.033614083287331176
2017-10-26,88.59,92.82223463687151,-0.04559505223536553
2017-10-27,89.42,92.90223463687151,-0.03748278661414961
2017-10-30,89.5,94.37223463687151,-0.05162784006990029
2017-10-31,90.97,95.2722346368715,-0.045157276443335226
2017-11-01,91.87,94.9722346368715,-0.03266464823885595
2017-11-02,91.57,96.1322346368715,-0.047457906852002685
2017-11-03,92.73,96.37223463687151,-0.03779340232791495
2017-11-06,92.97,96.6322346368715,-0.0378986851606361
2017-11-07,93.23,97.10223463687151,-0.039877914770471756
2017-11-08,93.7,96.32223463687151,-0.02722356522102254
2017-11-09,92.92,96.93223463687151,-0.04139216073891394
2017-11-10,93.53,96.76223463687151,-0.03340388581352438
2017-11-13,93.36,97.2222346368715,-0.03972583690651721
2017-11-14,93.82,96.17223463687151,-0.024458562762455505
2017-11-15,92.77,98.5522346368715,-0.05867177601986295
2017-11-16,95.15,98.4422346368715,-0.033443314742048647
2017-11-17,95.04,99.29223463687151,-0.04282545007092098
2017-11-20,95.89,99.35223463687151,-0.03484808016171803
2017-11-21,95.95,97.9122346368715,-0.020040750210112868
2017-11-22,94.51,98.6622346368715,-0.042085349598596555
2017-11-24,95.26,98.20223463687151,-0.029960974388731465
2017-11-27,94.8,99.10223463687151,-0.04341208503154026
2017-11-28,95.7,97.65223463687151,-0.019991704686851963
2017-11-29,94.25,97.84223463687151,-0.03671456043705068
2017-11-30,94.44,97.1322346368715,-0.027717210943786208
2017-12-01,93.73,96.2722346368715,-0.026406727198766466
2017-12-04,92.87,95.96223463687151,-0.03222345382610947
2017-12-05,92.56,95.68223463687151,-0.03263128885650368
2017-12-06,92.28,97.29223463687151,-0.05151731436305185
2017-12-07,93.89,98.2222346368715,-0.04410645566034832
2017-12-08,94.82,98.4422346368715,-0.0367955344597064
2017-12-11,95.04,99.0522346368715,-0.04050625058162971
2017-12-12,95.65,98.67223463687151,-0.030629027993475333
2017-12-13,95.27,98.9122346368715,-0.03682289304496
2017-12-14,95.51,99.62223463687151,-0.0412782814184085
2017-12-15,96.22,99.3922346368715,-0.03191632272341227
2017-12-18,95.99,99.31223463687151,-0.033452420530250326
2017-12-19,95.91,99.6322346368715,-0.037359742561610676
2017-12-20,96.23,98.9422346368715,-0.027412304228074946
2017-12-21,95.54,98.35223463687151,-0.028593500160465357
2017-12-22,94.95,98.6622346368715,-0.03762568981469416
2017-12-26,95.26,98.59223463687151,-0.03379814494665401
2017-12-27,95.19,98.6422346368715,-0.03499753071876477
2017-12-28,95.24,98.4422346368715,-0.03252907300086938
2017-12-29,95.04,97.32,-0.023427866831072564
2018-01-02,95.32,98.93,-0.036490447791367786
2018-01-03,96.93,99.38,-0.024652847655463717
2018-01-04,97.38,101.6,-0.04153543307086616
2018-01-05,99.6,101.81,-0.021707101463510514
2018-01-08,99.81,100.82,-0.010017853600476023
2018-01-09,98.82,100.52,-0.016912057302029493
2018-01-10,98.52,101.26,-0.027059055895714113
2018-01-11,99.26,102.17,-0.028481941861603133
2018-01-12,100.17,102.11,-0.018999118597590847
2018-01-16,100.11,102.57,-0.023983620941795736
2018-01-17,100.57,101.97,-0.013729528292635185
2018-01-18,99.97,102.73,-0.02686654336610539
2018-01-19,100.73,103.26,-0.024501258957970173
2018-01-22,101.26,102.7,-0.014021421616358332
2018-01-23,100.7,104.39,-0.03534821343040517
2018-01-24,102.39,104.64,-0.021502293577981613
2018-01-25,102.64,106.35,-0.03488481429243062
2018-01-26,104.35,105.88,-0.014450321118247067
2018-01-29,103.88,104.33,-0.004313236844627699
2018-01-30,102.33,104.53,-0.021046589495838597
2018-01-31,102.53,105.78,-0.030724144450746782
2018-02-01,103.78,104.18,-0.0038395085429066
2018-02-02,102.18,100.72,0.014495631453534719
2018-02-05,98.72,101.14,-0.023927229582756615
2018-02-06,99.14,101.61,-0.024308631040251938
2018-02-07,99.61,97.27,0.024056749254651955
2018-02-08,95.27,98.4,-0.03180894308943094
2018-02-09,96.4,100.7,-0.04270109235352526
2018-02-12,98.7,100.79,-0.02073618414525258
2018-02-13,98.79,101.74,-0.0289954786711224
2018-02-14,99.74,103.4,-0.03539651837524194
2018-02-15,101.4,104.1,-0.025936599423631024
2018-02-16,102.1,104.51,-0.02305999425892269
2018-02-20,102.51,104.17,-0.015935490064317936
2018-02-21,102.17,103.02,-0.008250825082508184
2018-02-22,101.02,104.27,-0.031169080272369865
2018-02-23,102.27,106.44,-0.03917700112739575
2018-02-26,104.44,106.39,-0.018328790299840247
2018-02-27,104.39,105.09,-0.006660957274716939
2018-02-28,103.09,102.08,0.009894200626959337
2018-03-01,100.08,103.38,-0.03192106790481719
2018-03-02,101.38,103.59,-0.021334105608649567
2018-03-05,101.59,103.93,-0.022515154430866935
2018-03-06,101.93,104.17,-0.021503311894019328
2018-03-07,102.17,104.83,-0.025374415720690657
2018-03-08,102.83,107.75,-0.04566125290023204
2018-03-09,105.75,107.24,-0.013894069377098028
2018-03-12,105.24,106.62,-0.01294316263365236
2018-03-13,104.62,105.93,-0.012366657226470346
2018-03-14,103.93,106.51,-0.024223077645291524
2018-03-15,104.51,106.44,-0.01813228109733178
2018-03-16,104.44,105.37,-0.008826041567808751
2018-03-19,103.37,106.54,-0.029754082973531104
2018-03-20,104.54,106.68,-0.020059992500937374
2018-03-21,104.68,102.49,0.02136793833544748
2018-03-22,100.49,98.84,0.016693646297045728
2018-03-23,96.84,100.96,-0.04080824088748014
2018-03-26,98.96,99.8,-0.0084168336673347
2018-03-27,97.8,98.34,-0.005491153142159866
2018-03-28,96.34,101.9,-0.05456329735034349
2018-03-29,99.9,98.48464788732394,0.014371296877614403
2018-04-02,96.91,99.87464788732395,-0.029683688003271813
2018-04-03,98.3,99.91464788732394,-0.01616027200681136
2018-04-04,98.34,100.36464788732394,-0.02017291875120153
2018-04-05,98.79,97.48464788732394,0.013390335206265869
2018-04-06,95.91,97.82464788732395,-0.01957224409873959
2018-04-09,96.25,100.73464788732394,-0.04451941791011382
2018-04-10,99.16,100.29464788732395,-0.011313144930711228
2018-04-11,98.72,100.67464788732394,-0.019415492662180456
2018-04-12,99.1,100.94464788732394,-0.018273855285353746
2018-04-13,99.37,101.19464788732394,-0.01803107106371482
2018-04-16,99.62,102.42464788732394,-0.027382548489786274
2018-04-17,100.85,103.75464788732394,-0.027995351981516592
2018-04-18,102.18,102.62464788732395,-0.004332759200422642
2018-04-19,101.05,101.83464788732394,-0.0077051171050557254
2018-04-20,100.26,101.58464788732394,-0.013039843272314222
2018-04-23,100.01,99.31464788732394,0.007001506096713683
2018-04-24,97.74,95.95464788732394,0.018606207744855885
2018-04-25,94.38,95.26464788732395,-0.00928621379433725
2018-04-26,93.69,94.80464788732394,-0.011757312665183983
2018-04-27,93.23,93.32464788732395,-0.0010141788848559985
2018-04-30,91.75,93.37464788732395,-0.01739923977313862
2018-05-01,91.8,93.37464788732395,-0.016863762519609082
2018-05-02,91.8,93.22464788732394,-0.015281880056504438
2018-05-03,91.65,94.00464788732394,-0.025048207085954566
2018-05-04,92.43,94.51464788732395,-0.022056347179213565
2018-05-07,92.94,94.49464788732395,-0.016452232185443227
2018-05-08,92.92,95.03464788732394,-0.022251336058309312
2018-05-09,93.46,95.85464788732395,-0.024982073797181314
2018-05-10,94.28,96.15464788732395,-0.019496175468508792
2018-05-11,94.58,96.62464788732395,-0.021160727951197833
2018-05-14,95.05,96.45464788732394,-0.014562780727423563
2018-05-15,94.88,96.88464788732395,-0.02069107883485677
2018-05-16,95.31,97.00464788732394,-0.017469759689168307
2018-05-17,95.43,96.73464788732394,-0.013486872757769164
2018-05-18,95.16,97.50464788732394,-0.02404652432603427
2018-05-21,95.93,96.48464788732394,-0.005748561035032851
2018-05-22,94.91,96.52464788732394,-0.01672782986174437
2018-05-23,94.95,95.89464788732394,-0.009850892705022485
2018-05-24,94.32,95.69464788732394,-0.014364940126458614
2018-05-25,94.12,94.56464788732394,-0.004702051953429209
2018-05-29,92.99,95.52464788732394,-0.026533967341221598
2018-05-30,93.95,94.65464788732395,-0.007444408732709573
2018-05-31,93.08,96.16464788732394,-0.03207673459105487
2018-06-01,94.59,96.25464788732394,-0.017294207852410204
2018-06-04,94.68,96.98464788732394,-0.023763017524190633
2018-06-05,95.41,99.03464788732394,-0.0365997957749884
2018-06-06,97.46,99.08464788732394,-0.01639656517901189
2018-06-07,97.51,98.82464788732395,-0.013302834013867226
2018-06-08,97.25,98.77464788732394,-0.015435619563667458
2018-06-11,97.2,99.06464788732394,-0.01882253586006577
2018-06-12,97.49,98.71464788732395,-0.012405938870610256
2018-06-13,97.14,100.88464788732395,-0.03711811425962719
2018-06-14,99.31,100.57464788732395,-0.012574221375756256
2018-06-15,99.0,99.85464788732395,-0.008558919443472868
2018-06-18,98.28,98.30464788732394,-0.0002507296232034939
2018-06-19,96.73,98.21464788732395,-0.015116359109969002
2018-06-20,96.64,97.07464788732395,-0.004477460354308516
2018-06-21,95.5,96.70464788732394,-0.012456980234575199
2018-06-22,95.13,95.41464788732394,-0.0029832724180891557
2018-06-25,93.84,95.52464788732394,-0.017635740351653162
2018-06-26,93.95,93.39464788732394,0.00594629483850162
2018-06-27,91.82,91.02464788732394,0.008737766430698901
2018-06-28,89.45,91.63464788732395,-0.02384084991530977
2018-06-29,90.06,92.66514124293785,-0.028113497783465502
2018-07-02,90.49,91.86514124293785,-0.014969130013105736
2018-07-03,89.69,93.43514124293786,-0.04008279104753787
2018-07-05,91.26,93.39514124293785,-0.02286137388436471
2018-07-06,91.22,94.94514124293785,-0.039234669559406576
2018-07-09,92.77,95.71514124293785,-0.03076985735686988
2018-07-10,93.54,93.41514124293785,0.0013366008486508374
2018-07-11,91.24,94.35514124293785,-0.033015066289999395
2018-07-12,92.18,94.02514124293785,-0.01962391354638282
2018-07-13,91.85,93.43514124293786,-0.016965150604486
2018-07-16,91.26,94.51514124293786,-0.03444042086940302
2018-07-17,92.34,94.62514124293786,-0.02414940905684937
2018-07-18,92.45,94.49514124293785,-0.02164281904907661
2018-07-19,92.32,93.86514124293785,-0.016461289276056057
2018-07-20,91.69,93.87514124293786,-0.02327710205285305
2018-07-23,91.7,96.17514124293785,-0.04653116371967336
2018-07-24,94.0,96.16514124293785,-0.022514824134331035
2018-07-25,93.99,96.43514124293786,-0.02535529280532811
2018-07-26,94.26,96.17514124293785,-0.019913058802796146
2018-07-27,94.0,95.41514124293785,-0.014831411707862396
2018-07-30,93.24,95.74514124293785,-0.026164682723496813
2018-07-31,93.57,94.83514124293785,-0.013340426621994084
2018-08-01,92.66,94.68514124293786,-0.0213881630882492
2018-08-02,92.51,95.26514124293786,-0.02892077004233795
2018-08-03,93.09,96.20514124293786,-0.03238019509863277
2018-08-06,94.03,97.09514124293786,-0.031568430754621235
2018-08-07,94.92,96.88514124293785,-0.02028320563635544
2018-08-08,94.71,95.82514124293785,-0.011637251231498058
2018-08-09,93.65,94.32514124293785,-0.007157595886328805
2018-08-10,92.15,94.54514124293786,-0.02533330863384542
2018-08-13,92.37,95.41514124293785,-0.03191465424952389
2018-08-14,93.24,94.67514124293785,-0.01515858570789208
2018-08-15,92.5,94.96514124293785,-0.0259583802084975
2018-08-16,92.79,95.12514124293786,-0.024548097510564415
2018-08-17,92.95,95.94514124293785,-0.031217226887539806
2018-08-20,93.77,95.79514124293786,-0.021140333597943872
2018-08-21,93.62,94.34514124293786,-0.007686047563070786
2018-08-22,92.17,93.15514124293786,-0.010575275071171064
2018-08-23,90.98,93.71514124293785,-0.029185691945419312
2018-08-24,91.54,94.76514124293786,-0.03403299146328442
2018-08-27,92.59,94.66514124293785,-0.02192085931200838
2018-08-28,92.49,94.17514124293785,-0.017893694882716527
2018-08-29,92.0,93.54514124293786,-0.016517600191816584
2018-08-30,91.37,93.85514124293785,-0.026478477470991413
2018-08-31,91.68,92.52514124293785,-0.009134179441226742
2018-09-04,90.35,92.78514124293785,-0.02624494838631508
2018-09-05,90.61,91.77514124293785,-0.01269560827864713
2018-09-06,89.6,92.49514124293785,-0.0313004683709146
2018-09-07,90.32,93.32514124293785,-0.03220076822723539
2018-09-10,91.15,93.06514124293786,-0.020578502512971553
2018-09-11,90.89,92.90514124293786,-0.021690309233462823
2018-09-12,90.73,93.90514124293786,-0.0338122194473206
2018-09-13,91.73,93.94514124293785,-0.023579093220048364
2018-09-14,91.77,94.05514124293785,-0.024295761111404746
2018-09-17,91.88,91.93514124293786,-0.0005997841760220224
2018-09-18,89.76,94.23514124293786,-0.04748909147810321
2018-09-19,92.06,94.80514124293785,-0.0289556157709151
2018-09-20,92.63,94.78514124293785,-0.02273712118457627
2018-09-21,92.61,92.75514124293785,-0.0015647784154380062
2018-09-24,90.58,91.55514124293785,-0.010650862744565615
2018-09-25,89.38,91.16514124293785,-0.01958140160372035
2018-09-26,88.99,90.26514124293786,-0.014126618818509074
2018-09-27,88.09,90.10514124293785,-0.0223643314370342
2018-09-28,87.93,89.23226628895185,-0.014594118732060957
2018-10-01,86.83,89.31226628895185,-0.02779311725134126
2018-10-02,86.91,89.20226628895185,-0.025697399677341637
2018-10-03,86.8,88.56226628895185,-0.019898613289796696
2018-10-04,86.16,86.59226628895185,-0.004991973388355664
2018-10-05,84.19,86.39226628895184,-0.025491474914965617
2018-10-08,83.99,84.78226628895185,-0.009344717045563278
2018-10-09,82.38,83.28226628895185,-0.010833834490303063
2018-10-10,80.88,81.06226628895185,-0.002248472653134992
2018-10-11,78.66,81.31226628895185,-0.03261828024232827
2018-10-12,78.91,81.02226628895184,-0.026070195092035675
2018-10-15,78.62,82.46226628895184,-0.04659423590771017
2018-10-16,80.06,81.95226628895185,-0.023089859190470574
2018-10-17,79.55,81.01226628895184,-0.018049936829766966
2018-10-18,78.61,79.95226628895185,-0.016788345737453247
2018-10-19,77.55,79.88226628895184,-0.029196295965308705
2018-10-22,77.48,79.12226628895183,-0.02075605725137253
2018-10-23,76.72,76.55226628895186,0.002191100527514367
2018-10-24,74.15,78.22226628895183,-0.05206019311571641
2018-10-25,75.82,77.26226628895184,-0.01866714967378691
2018-10-26,74.86,78.08226628895186,-0.041267581514956464
2018-10-29,75.68,80.57226628895184,-0.06071898575381962
2018-10-30,78.17,77.82226628895184,0.004468306149772561
2018-10-31,75.42,79.65226628895184,-0.05313428589211244
2018-11-01,77.25,79.84226628895185,-0.03246734354421188
2018-11-02,77.44,81.07226628895184,-0.04480282167031058
2018-11-05,78.67,80.80226628895186,-0.026388694115667355
2018-11-06,78.4,82.63226628895184,-0.05121808318983134
2018-11-07,80.23,82.69226628895186,-0.029776258403028222
2018-11-08,80.29,81.53226628895185,-0.015236498940790155
2018-11-09,79.13,79.06226628895185,0.0008567135022490291
2018-11-12,76.66,79.22226628895183,-0.03234275424040933
2018-11-13,76.82,78.48226628895185,-0.02118015148583774
2018-11-14,76.08,79.23226628895185,-0.039785133463882794
2018-11-15,76.83,80.05226628895186,-0.04025203080848405
2018-11-16,77.65,77.02226628895184,0.008150029092797606
2018-11-19,74.62,76.81226628895185,-0.028540575546944447
2018-11-20,74.41,77.54226628895184,-0.040394309308420695
2018-11-21,75.14,77.36226628895183,-0.028725454870357048
2018-11-23,74.96,77.83226628895186,-0.036903284793077806
2018-11-26,75.43,76.37226628895183,-0.012337807095926578
2018-11-27,73.97,78.38226628895184,-0.056291639650814185
2018-11-28,75.98,78.10226628895184,-0.027172915586087698
2018-11-29,75.7,79.33226628895186,-0.04578548500961832
2018-11-30,76.93,80.23226628895185,-0.04115883100022277
2018-12-03,77.83,76.57226628895184,0.016425447123401105
2018-12-04,74.17,78.10226628895184,-0.050347659239538434
2018-12-06,75.7,75.73226628895185,-0.00042605735352929663
2018-12-07,73.33,76.49226628895184,-0.041340993571902906
2018-12-10,74.09,76.25226628895183,-0.02835674786055664
2018-12-11,73.85,77.16226628895184,-0.042925985047514104
2018-12-12,74.76,75.98226628895185,-0.01608620469812927
2018-12-13,73.58,75.40226628895184,-0.02416726152458948
2018-12-14,73.0,74.41226628895184,-0.018978944727578106
2018-12-17,72.01,75.54226628895184,-0.046758807518969436
2018-12-18,73.14,74.68226628895184,-0.02065103759685971
2018-12-19,72.28,74.00226628895183,-0.02327315601696589
2018-12-20,71.6,74.39226628895184,-0.037534362484753836
2018-12-21,71.99,73.12226628895183,-0.015484562314815986
2018-12-24,70.72,75.54226628895184,-0.06383534047689932
2018-12-26,73.14,77.61226628895183,-0.057623188998263575
2018-12-27,75.21,77.15226628895184,-0.025174455429185172
2018-12-28,74.75,77.09802325581396,-0.030455038361011266
2018-12-31,75.63,76.70802325581396,-0.014053591919829023
2019-01-02,75.24,73.89802325581397,0.018159846299818927
2019-01-03,72.43,75.79802325581396,-0.044434183256297666
2019-01-04,74.33,77.26802325581396,-0.038023792146033575
2019-01-07,75.8,77.01802325581396,-0.015814782103252933
2019-01-08,75.55,78.53802325581394,-0.03804556228874467
2019-01-09,77.07,79.58802325581395,-0.03163821832489122
2019-01-10,78.12,79.92802325581394,-0.022620642700336258
2019-01-11,78.46,79.12802325581396,-0.008442309416150873
2019-01-14,77.66,78.78802325581394,-0.01431719199441528
2019-01-15,77.32,79.95802325581396,-0.03299260222296885
2019-01-16,78.49,81.19802325581395,-0.033350851994048414
2019-01-17,79.73,82.71802325581395,-0.03612300123001222
2019-01-18,81.25,80.94802325581395,0.003730501771880723
2019-01-22,79.48,77.46802325581395,0.025971706255394356
2019-01-23,76.0,80.22802325581395,-0.052700080149457706
2019-01-24,78.76,81.61802325581397,-0.035017060470284966
2019-01-25,80.15,81.31802325581394,-0.0143636454631898
2019-01-28,79.85,80.21802325581395,-0.004587787642688856
2019-01-29,78.75,81.73802325581396,-0.036556098823951166
2019-01-30,80.27,82.41802325581395,-0.02606254276624409
2019-01-31,80.95,82.83802325581395,-0.02279174685257157
2019-02-01,81.37,82.43802325581396,-0.012955469013367304
2019-02-04,80.97,83.21802325581395,-0.02701365843434511
2019-02-05,81.75,84.45802325581396,-0.032063540578159855
2019-02-06,82.99,82.42802325581394,0.006817787470675629
2019-02-07,80.96,81.87802325581396,-0.011212083771804715
2019-02-08,80.41,81.54802325581396,-0.013955252504944449
2019-02-11,80.08,82.90802325581396,-0.034110368873324304
2019-02-12,81.44,82.72802325581395,-0.015569370633105706
2019-02-13,81.26,82.32802325581396,-0.012972779055988481
2019-02-14,80.86,83.60802325581395,-0.032867937176386475
2019-02-15,82.14,83.63802325581395,-0.017910792215068416
2019-02-19,82.17,84.24802325581395,-0.02466554318436831
2019-02-20,82.78,83.92802325581394,-0.013678664303992338
2019-02-21,82.46,84.81802325581394,-0.02780096924331843
2019-02-22,83.35,85.52802325581395,-0.02546560966689826
2019-02-25,84.06,84.91802325581395,-0.010104135999835617
2019-02-26,83.45,83.95802325581396,-0.006050919687163758
2019-02-27,82.49,83.55802325581395,-0.012781815727547663
2019-02-28,82.09,84.62802325581396,-0.029990340766225976
2019-03-01,83.16,84.37802325581396,-0.014435313945684758
2019-03-04,82.91,83.99802325581395,-0.012952962625089381
2019-03-05,82.53,83.10802325581395,-0.006955083675071139
2019-03-06,81.64,82.58802325581395,-0.011478943537339248
2019-03-07,81.12,82.65802325581396,-0.018607065536203393
2019-03-08,81.19,84.32802325581396,-0.03721210499971739
2019-03-11,82.86,84.00802325581397,-0.013665638248838485
2019-03-12,82.54,84.88802325581395,-0.027660241878151193
2019-03-13,83.42,84.75802325581397,-0.015786390531732697
2019-03-14,83.29,85.16802325581395,-0.022050802449330553
2019-03-15,83.7,84.80802325581395,-0.013065075841606655
2019-03-18,83.34,84.93802325581396,-0.018813991597156354
2019-03-19,83.47,84.10802325581395,-0.0075857597303577995
2019-03-20,82.64,85.33802325581395,-0.031615722428046
2019-03-21,83.87,83.15802325581396,0.008561732425935942
2019-03-22,81.69,82.54802325581396,-0.010394231405820298
2019-03-25,81.08,83.73802325581396,-0.03174213042614915
2019-03-26,82.27,82.78802325581394,-0.006257224601356359
2019-03-27,81.32,81.47802325581395,-0.0019394586355858667
2019-03-28,80.01,82.21802325581395,-0.02685570837605611
2019-03-29,80.75,85.31204678362573,-0.05347482513455937
2019-04-01,83.66,85.97204678362571,-0.026893006158672406
2019-04-02,84.32,87.37204678362573,-0.03493161595703531
2019-04-03,85.72,87.85204678362572,-0.024268606841646223
2019-04-04,86.2,87.92204678362573,-0.01958606341210012
2019-04-05,86.27,88.32204678362574,-0.02323368692590322
2019-04-08,86.67,86.95204678362573,-0.0032437049392015638
2019-04-09,85.3,87.73204678362573,-0.027721304503745547
2019-04-10,86.08,88.55204678362574,-0.02791631445477616
2019-04-11,86.9,89.60204678362572,-0.030156083266163813
2019-04-12,87.95,89.21204678362574,-0.014146595993775324
2019-04-15,87.56,90.31204678362573,-0.030472643258979915
2019-04-16,88.66,90.67204678362573,-0.022190375700100406
2019-04-17,89.02,91.08204678362573,-0.02263944274906693
2019-04-18,89.43,90.28204678362573,-0.009437610399637753
2019-04-22,88.63,91.46204678362574,-0.030964174575336068
2019-04-23,89.81,97.48204678362573,-0.07870215118333379
2019-04-24,95.83,97.16204678362573,-0.013709538114116904
2019-04-25,95.51,96.16204678362573,-0.0067807082464965696
2019-04-26,94.51,95.86204678362573,-0.014104088416529326
2019-04-29,94.21,97.30204678362573,-0.031777818512920275
2019-04-30,95.65,96.06204678362573,-0.0042893816800909645
2019-05-01,94.41,96.16204678362573,-0.018219732651573173
2019-05-02,94.51,97.30204678362573,-0.028694635682582348
2019-05-03,95.65,95.40204678362574,0.002599034556739044
2019-05-06,93.75,93.70204678362573,0.0005117627418000925
2019-05-07,92.05,92.79204678362574,-0.007996879143705726
2019-05-08,91.14,92.54204678362574,-0.015150375773553937
2019-05-09,90.89,92.56204678362573,-0.018064064502963384
2019-05-10,90.91,89.79204678362574,0.012450470352549425
2019-05-13,88.14,90.62204678362573,-0.027388994971080383
2019-05-14,88.97,91.53204678362573,-0.027990707884881005
2019-05-15,89.88,91.97204678362573,-0.02274655024854999
2019-05-16,90.32,91.19204678362573,-0.00956275041939636
2019-05-17,89.54,89.84204678362573,-0.0033619757612287637
2019-05-20,88.19,90.92204678362573,-0.030048232307477662
2019-05-21,89.27,90.08204678362574,-0.009014524121285339
2019-05-22,88.43,88.38204678362573,0.0005425673891856775
2019-05-23,86.73,88.32204678362574,-0.018025474290988552
2019-05-24,86.67,87.94204678362574,-0.014464602885073896
2019-05-28,86.29,87.90204678362574,-0.01833912681912675
2019-05-29,86.25,88.51204678362573,-0.02555637188184645
2019-05-30,86.86,85.88204678362573,0.011387167085551209
2019-05-31,84.23,86.91204678362573,-0.03085932138156733
2019-06-03,85.26,89.75204678362572,-0.050049519143058
2019-06-04,88.1,90.24204678362572,-0.02373668217833913
2019-06-05,88.59,91.31204678362573,-0.029810379676144194
2019-06-06,89.66,92.56204678362573,-0.031352448270829614
2019-06-07,90.91,93.16204678362573,-0.02417343608665279
2019-06-10,91.51,92.96204678362574,-0.015619780694001384
2019-06-11,91.31,93.52204678362573,-0.023652677199672012
2019-06-12,91.87,93.76204678362573,-0.02017923934608634
2019-06-13,92.11,92.31204678362573,-0.0021887369055885175
2019-06-14,90.66,92.11204678362573,-0.015763918339982586
2019-06-17,90.46,94.36204678362573,-0.0413518667369861
2019-06-18,92.71,95.03204678362573,-0.024434355169816624
2019-06-19,93.38,97.59204678362573,-0.0431597340402583
2019-06-20,95.94,96.84204678362573,-0.009314619151340131
2019-06-21,95.19,96.65204678362574,-0.01512690969596131
2019-06-24,95.0,96.06204678362573,-0.011055841710492897
2019-06-25,94.41,96.81204678362573,-0.02481144509829747
2019-06-26,95.16,96.81204678362573,-0.01706447532627886
2019-06-27,95.16,97.43204678362574,-0.023319296459730854
2019-06-28,95.78,98.95117302052786,-0.032047856773461225
2019-07-01,97.35,97.69117302052786,-0.0034923628202946366
2019-07-02,96.09,97.44117302052786,-0.01386655126004288
2019-07-03,95.84,96.99117302052785,-0.011868843160441123
2019-07-05,95.39,95.80117302052786,-0.0042919413986689525
2019-07-08,94.2,95.59117302052786,-0.014553362790402313
2019-07-09,93.99,95.35117302052785,-0.014275367333287159
2019-07-10,93.75,94.29117302052786,-0.005739381568729107
2019-07-11,92.69,96.04117302052786,-0.034893087153481384
2019-07-12,94.44,95.12117302052786,-0.007161108288486595
2019-07-15,93.52,91.65117302052786,0.02039064987257233
2019-07-16,90.05,89.82117302052787,0.0025475839579587323
2019-07-17,88.22,90.35117302052785,-0.02358766299629167
2019-07-18,88.75,90.31117302052785,-0.017286598859401203
2019-07-19,88.71,91.07117302052787,-0.025926678467133035
2019-07-22,89.47,92.80117302052786,-0.03589580726302877
2019-07-23,91.2,92.98117302052786,-0.019156276078971635
2019-07-24,91.38,93.55117302052786,-0.023208399749850672
2019-07-25,91.95,95.25117302052786,-0.034657557653556714
2019-07-26,93.65,95.61117302052786,-0.02051196485275608
2019-07-29,94.01,94.95117302052786,-0.009912178971442254
2019-07-30,93.35,94.00117302052786,-0.006927286113606934
2019-07-31,92.4,92.58117302052786,-0.001956909970104559
2019-08-01,90.98,91.91117302052785,-0.010131227683492616
2019-08-02,90.31,89.28117302052787,0.011523448277674042
2019-08-05,87.68,90.21117302052787,-0.02805830958380162
2019-08-06,88.61,90.49117302052785,-0.020788469833417977
2019-08-07,88.89,91.82117302052787,-0.0319226266023912
2019-08-08,90.22,91.37117302052786,-0.012598864417218691
2019-08-09,89.77,89.77117302052785,-1.306678400636585e-05
2019-08-12,88.17,91.38117302052785,-0.03514042241290216
2019-08-13,89.78,89.59117302052786,0.002107651603455052
2019-08-14,87.99,88.89117302052787,-0.010137935971660128
2019-08-15,87.29,91.59117302052786,-0.04696056266867388
2019-08-16,89.99,92.51117302052786,-0.027252632716790126
2019-08-19,90.91,91.70117302052786,-0.008627730643650078
2019-08-20,90.1,92.45117302052786,-0.025431510966397508
2019-08-21,90.85,92.33117302052786,-0.01604196039184469
2019-08-22,90.73,90.89117302052786,-0.0017732527281989485
2019-08-23,89.29,90.55117302052786,-0.013927738078466922
2019-08-26,88.95,91.26117302052786,-0.025324822638516764
2019-08-27,89.66,90.78117302052786,-0.012350281266737317
2019-08-28,89.18,93.43117302052786,-0.04550058490214859
2019-08-29,91.83,92.82117302052787,-0.01067830741924225
2019-08-30,91.22,90.65117302052786,0.006274899270672707
2019-09-03,89.05,92.54117302052786,-0.03772561884160941
2019-09-04,90.94,96.11117302052786,-0.05380407769472728
2019-09-05,94.51,96.45117302052786,-0.020125965913496024
2019-09-06,94.85,96.69117302052786,-0.019041790093258792
2019-09-09,95.09,97.36117302052786,-0.023327297217844656
2019-09-10,95.76,97.59117302052786,-0.018763715650212287
2019-09-11,95.99,98.60117302052785,-0.026482169943193634
2019-09-12,97.0,98.29117302052786,-0.013136205224229092
2019-09-13,96.69,96.70117302052786,-0.00011554172693950537
2019-09-16,95.1,96.15117302052786,-0.010932503343494826
2019-09-17,94.55,96.33117302052786,-0.018490099981947616
2019-09-18,94.73,95.98117302052786,-0.013035608767359652
