date,NTAP,dcf,Deviation
2012-10-10,29.31,33.310150862068966,-0.12008804399093942
2012-10-11,29.19,33.05015086206897,-0.11679676979929277
2012-10-12,28.93,33.310150862068966,-0.13149597791395007
2012-10-15,29.19,33.890150862068964,-0.1386878117243655
2012-10-16,29.77,34.02015086206897,-0.12493039432131692
2012-10-17,29.9,34.390150862068964,-0.13056502369175216
2012-10-18,30.27,34.070150862068964,-0.11153900895401536
2012-10-19,29.95,34.02015086206897,-0.11963941249322951
2012-10-22,29.9,32.890150862068964,-0.09091326076942385
2012-10-23,28.77,32.30015086206897,-0.10929208588355321
2012-10-24,28.18,32.25015086206896,-0.12620563790466088
2012-10-25,28.13,32.00015086206896,-0.12094164426757148
2012-10-26,27.88,31.824254801190154,-0.12393863818117268
2012-10-31,26.91,33.014254801190155,-0.18489754919351076
2012-11-01,28.1,32.654254801190156,-0.13946895523777703
2012-11-02,27.74,32.89425480119015,-0.1566916421223704
2012-11-05,27.98,33.054254801190154,-0.15351290875289825
2012-11-06,28.14,32.64425480119015,-0.137980016043311
2012-11-07,27.73,32.224254801190156,-0.13946807548903095
2012-11-08,27.31,32.25425480119016,-0.1532900025644902
2012-11-09,27.34,31.734254801190154,-0.13847039512096415
2012-11-12,26.82,31.244254801190156,-0.14160218668494617
2012-11-13,26.33,32.03425480119015,-0.17806734811194125
2012-11-14,27.12,35.11425480119016,-0.22766408817308004
2012-11-15,30.2,35.17425480119015,-0.14141748927746567
2012-11-16,30.26,35.804254801190154,-0.1548490488623676
2012-11-19,30.89,35.52425480119015,-0.1304532586855247
2012-11-20,30.61,35.36425480119016,-0.13443673075871387
2012-11-21,30.45,36.06425480119015,-0.15567366724030796
2012-11-23,31.15,36.27425480119015,-0.1412642335252613
2012-11-26,31.36,36.224254801190156,-0.13428170787464588
2012-11-27,31.31,36.27425480119015,-0.13685339170709243
2012-11-28,31.36,36.79425480119016,-0.14769302518974725
2012-11-29,31.88,36.624254801190155,-0.1295386029543456
2012-11-30,31.71,37.054254801190154,-0.1442278310510916
2012-12-03,32.14,36.96425480119015,-0.13051135014454074
2012-12-04,32.05,37.724254801190156,-0.15041396658711848
2012-12-05,32.81,37.834254801190156,-0.1327964519875281
2012-12-06,32.92,38.344254801190154,-0.14146199552747052
2012-12-07,33.43,38.484254801190154,-0.13133305626678904
2012-12-10,33.57,38.764254801190155,-0.1339959926439932
2012-12-11,33.85,38.164254801190154,-0.11304438731122857
2012-12-12,33.25,37.95425480119015,-0.12394538704110292
2012-12-13,33.04,37.904254801190156,-0.12833004702779238
2012-12-14,32.99,38.094254801190154,-0.13399014701373502
2012-12-17,33.18,39.17425480119015,-0.1530151583383289
2012-12-18,34.26,39.224254801190156,-0.12656084421110614
2012-12-19,34.31,38.984254801190154,-0.11990109404495919
2012-12-20,34.07,38.734254801190154,-0.12041679451767429
2012-12-21,33.82,38.61425480119016,-0.12415764141698238
2012-12-24,33.7,38.46425480119015,-0.12386187710681273
2012-12-26,33.55,38.334254801190156,-0.12480364692107238
2012-12-27,33.42,37.734254801190154,-0.11433258252801326
2012-12-28,32.82,38.46425480119015,-0.14674026132479523
2012-12-31,33.55,39.21425480119015,-0.144443769999124
2013-01-02,34.3,39.084254801190156,-0.12240875067277668
2013-01-03,34.17,38.99425480119015,-0.12371706616234424
2013-01-04,34.08,38.154254801190156,-0.10678376035437775
2013-01-07,33.24,37.414254801190154,-0.11156856720442732
2013-01-08,32.5,37.124254801190155,-0.1245615521699821
2013-01-09,32.21,37.334254801190156,-0.1372534373185561
2013-01-10,32.42,37.974254801190156,-0.14626369444953735
2013-01-11,33.06,38.154254801190156,-0.13351734499165868
2013-01-14,33.24,38.39425480119015,-0.1342454705236361
2013-01-15,33.48,39.14425480119015,-0.1447020726274737
2013-01-16,34.23,39.38425480119015,-0.13087094899239782
2013-01-17,34.47,39.27425480119015,-0.12232580415617633
2013-01-18,34.36,39.70425480119015,-0.134601564188782
2013-01-22,34.79,39.63425480119015,-0.12222394051533136
2013-01-23,34.72,40.38425480119015,-0.14025899026922806
2013-01-24,35.47,41.06425480119015,-0.13623173799876231
2013-01-25,36.15,44.751909807117634,-0.19221324507025916
2013-01-28,36.38,44.30190980711763,-0.17881644023041376
2013-01-29,35.93,44.91190980711763,-0.19998948710246522
2013-01-30,36.54,44.37190980711763,-0.1765060336857831
2013-01-31,36.0,44.62190980711763,-0.19322144310690959
2013-02-01,36.25,44.05190980711763,-0.17710718652785962
2013-02-04,35.68,44.35190980711763,-0.19552505957084976
2013-02-05,35.98,44.48190980711763,-0.191131852116593
2013-02-06,36.11,43.931909807117634,-0.17804620471679033
2013-02-07,35.56,44.12190980711763,-0.19405120595519743
2013-02-08,35.75,43.73190980711763,-0.18251912258857095
2013-02-11,35.36,43.78190980711763,-0.19236049419087875
2013-02-12,35.41,44.19190980711763,-0.19872211555118635
2013-02-13,35.82,44.23190980711763,-0.19017740458866683
2013-02-14,35.86,44.92190980711763,-0.20172583592342774
2013-02-15,36.55,44.85190980711763,-0.18509601581781887
2013-02-19,36.48,43.91190980711763,-0.16924587975704497
2013-02-20,35.54,42.91190980711763,-0.1717916969963169
2013-02-21,34.54,42.751909807117634,-0.1920828763946929
2013-02-22,34.38,41.95190980711763,-0.18049022897720302
2013-02-25,33.58,42.16190980711763,-0.20354651500319043
2013-02-26,33.79,42.80190980711763,-0.21054924529603636
2013-02-27,34.43,42.211909807117635,-0.1843534169071278
2013-02-28,33.84,42.321909807117635,-0.20041415535768559
2013-03-01,33.95,41.961909807117635,-0.19093291616004193
2013-03-04,33.59,42.51190980711763,-0.20986847797705532
2013-03-05,34.14,42.92190980711763,-0.20460202834826668
2013-03-06,34.55,42.65190980711763,-0.1899542094071861
2013-03-07,34.28,42.58190980711763,-0.19496330354187064
2013-03-08,34.21,43.05190980711763,-0.20537787630633353
2013-03-11,34.68,42.37190980711763,-0.18153323374217
2013-03-12,34.0,42.56190980711763,-0.20116366596138557
2013-03-13,34.19,42.88190980711763,-0.20269409282874173
2013-03-14,34.51,42.931909807117634,-0.1961689998175058
2013-03-15,34.56,42.48190980711763,-0.18647725215475963
2013-03-18,34.11,42.321909807117635,-0.19403448106532684
2013-03-19,33.95,42.52190980711763,-0.20158807179640836
2013-03-20,34.15,42.141909807117635,-0.18964280080557305
2013-03-21,33.77,41.91190980711763,-0.19426243863826365
2013-03-22,33.54,41.56190980711763,-0.19301109704404995
2013-03-25,33.19,41.681909807117634,-0.20373130325394906
2013-03-26,33.31,42.071909807117635,-0.20826032968998498
2013-03-27,33.7,42.53190980711763,-0.20765373215476024
2013-03-28,34.16,42.431909807117634,-0.19494549844018771
2013-04-01,34.06,43.071909807117635,-0.2092293991019737
2013-04-02,34.7,42.81190980711763,-0.1894778776201428
2013-04-03,34.44,42.94190980711763,-0.19798629928910239
2013-04-04,34.57,42.37190980711763,-0.18412929326605587
2013-04-05,34.0,42.30190980711763,-0.19625378251174774
2013-04-08,33.93,42.541909807117634,-0.20243354955533255
2013-04-09,34.17,41.99190980711763,-0.18627182814609244
2013-04-10,33.62,41.84190980711763,-0.19649939128062988
2013-04-11,33.47,43.83190980711763,-0.2364010569631857
2013-04-12,35.46,43.10190980711763,-0.17729863575223026
2013-04-15,34.73,44.181909807117634,-0.2139316713193541
2013-04-16,35.81,43.09190980711763,-0.16898554368353502
2013-04-17,34.72,42.15190980711763,-0.17631252868791025
2013-04-18,33.78,41.361909807117634,-0.18330656979994975
2013-04-19,32.99,42.49190980711763,-0.22361691555520535
2013-04-22,34.12,43.321909807117635,-0.21240775967835557
2013-04-23,34.95,43.23190980711763,-0.19156937188451728
2013-04-24,34.86,43.181909807117634,-0.19271750240527674
2013-04-25,34.81,43.24190980711763,-0.19499392706586083
2013-04-26,34.87,43.43516304347826,-0.19719421876935517
2013-04-29,34.53,43.79516304347826,-0.21155676562455406
2013-04-30,34.89,43.05516304347826,-0.18964422536811343
2013-05-01,34.15,42.77516304347826,-0.2016395129741838
2013-05-02,33.87,43.80516304347826,-0.2268034713994157
2013-05-03,34.9,44.39516304347826,-0.2138783235051802
2013-05-06,35.49,44.46516304347826,-0.2018470737350564
2013-05-07,35.56,44.72516304347826,-0.2049218475641691
2013-05-08,35.82,44.63516304347826,-0.19749368978201276
2013-05-09,35.73,45.05516304347826,-0.20697212957546007
2013-05-10,36.15,44.995163043478264,-0.19658030875299404
2013-05-13,36.09,44.68516304347826,-0.1923493718735062
2013-05-14,35.78,45.12516304347826,-0.20709427763117794
2013-05-15,36.22,47.36516304347826,-0.23530295954534552
2013-05-16,38.46,46.745163043478264,-0.17724107702377956
2013-05-17,37.84,46.09516304347826,-0.17908957249357704
2013-05-20,37.19,45.53516304347826,-0.1832685442568871
2013-05-21,36.63,46.18516304347826,-0.2068881522510405
2013-05-22,37.28,45.79516304347826,-0.18594022769159924
2013-05-23,36.89,45.355163043478264,-0.18664166272235438
2013-05-24,36.45,46.61516304347826,-0.21806559024575645
2013-05-28,37.71,46.62516304347826,-0.1912092625856303
2013-05-29,37.72,46.91516304347826,-0.19599554700378452
2013-05-30,38.01,46.43516304347826,-0.18143929064251585
2013-05-31,37.53,46.54516304347826,-0.19368635651908905
2013-06-03,37.64,46.19516304347826,-0.18519607854671405
2013-06-04,37.29,46.21516304347826,-0.19312196378235547
2013-06-05,37.31,46.51516304347826,-0.19789596426597678
2013-06-06,37.61,46.87516304347826,-0.19765612409464084
2013-06-07,37.97,47.04516304347826,-0.19290321164560886
2013-06-10,38.14,47.07516304347826,-0.1898063111374848
2013-06-11,38.17,47.245163043478264,-0.192086606519416
2013-06-12,38.34,47.355163043478264,-0.19037339255280683
2013-06-13,38.45,46.80516304347826,-0.1785094314427872
2013-06-14,37.9,47.51516304347826,-0.20235988740436406
2013-06-17,38.61,48.29516304347826,-0.2005410569741547
2013-06-18,39.39,47.88516304347826,-0.17740699840083884
2013-06-19,38.98,47.21516304347826,-0.17441776142750764
2013-06-20,38.31,46.87516304347826,-0.18272284270315575
2013-06-21,37.97,46.29516304347826,-0.17982792361395628
2013-06-24,37.39,46.355163043478264,-0.19340160739095014
2013-06-25,37.45,46.73516304347826,-0.1986761666978708
2013-06-26,37.83,46.86516304347826,-0.19279060301350204
2013-06-27,37.96,46.68516304347826,-0.18689370400939687
2013-06-28,37.78,46.745163043478264,-0.19178803666038458
2013-07-01,37.84,47.19516304347826,-0.19822292032045463
2013-07-02,38.29,47.21516304347826,-0.18903171075062253
2013-07-03,38.31,47.675163043478264,-0.1964369379279841
2013-07-05,38.77,47.43516304347826,-0.18267383281756444
2013-07-08,38.53,47.57516304347826,-0.19012363731075432
2013-07-09,38.67,47.65516304347826,-0.18854542655285078
2013-07-10,38.75,47.93516304347826,-0.19161639306717526
2013-07-11,39.03,48.20516304347826,-0.19033569153583807
2013-07-12,39.3,49.00516304347826,-0.19804368439439068
2013-07-15,40.1,48.97516304347826,-0.18121763138591762
2013-07-16,40.07,49.425163043478264,-0.18927935625116155
2013-07-17,40.52,49.88516304347826,-0.1877344378992184
2013-07-18,40.98,50.23516304347826,-0.18423674738485407
2013-07-19,41.33,50.18516304347826,-0.17644982115145336
2013-07-22,41.28,49.81516304347826,-0.17133664775981639
2013-07-23,40.91,50.175163043478264,-0.18465636146413178
2013-07-24,41.27,50.44516304347826,-0.18188390105053798
2013-07-25,41.54,50.25516304347826,-0.17341826223781898
2013-07-26,41.35,45.8524979160878,-0.09819525916183625
2013-07-29,40.86,46.0624979160878,-0.11294432893251272
2013-07-30,41.07,46.112497916087804,-0.1093520876978683
2013-07-31,41.12,46.4724979160878,-0.11517560183126885
2013-08-01,41.48,46.2324979160878,-0.10279561196787612
2013-08-02,41.24,46.6724979160878,-0.11639612531248811
2013-08-05,41.68,46.4924979160878,-0.10351127884704447
2013-08-06,41.5,46.69249791608781,-0.11120625684707142
2013-08-07,41.7,47.44249791608781,-0.12104122186493305
2013-08-08,42.45,47.51249791608781,-0.10655086846893891
2013-08-09,42.52,47.5224979160878,-0.10526588743127285
2013-08-12,42.53,47.2824979160878,-0.10051283509856124
2013-08-13,42.29,47.322497916087805,-0.10634472265203376
2013-08-14,42.33,47.0224979160878,-0.09979261255881433
2013-08-15,42.03,47.19249791608781,-0.10939234293694644
2013-08-16,42.2,46.8824979160878,-0.09987731294669333
2013-08-19,41.89,46.7424979160878,-0.10381340605286027
2013-08-20,41.75,46.5324979160878,-0.10277758835797068
2013-08-21,41.54,46.8124979160878,-0.11263013406246436
2013-08-22,41.82,46.94249791608781,-0.10912282352857627
2013-08-23,41.95,46.8424979160878,-0.10444570921158103
2013-08-26,41.85,46.462497916087806,-0.09927356734926451
2013-08-27,41.47,46.4224979160878,-0.10668314154571812
2013-08-28,41.43,46.5924979160878,-0.11080105482615166
2013-08-29,41.6,46.5324979160878,-0.10600114193273236
2013-08-30,41.54,46.8124979160878,-0.11263013406246436
2013-09-03,41.82,47.0624979160878,-0.11139438296358917
2013-09-04,42.07,47.1024979160878,-0.10684142325218293
2013-09-05,42.11,47.2324979160878,-0.10845282680556756
2013-09-06,42.24,47.752497916087805,-0.11543894365012142
2013-09-09,42.76,48.0824979160878,-0.11069512081873278
2013-09-10,43.09,48.4224979160878,-0.11012438733186747
2013-09-11,43.43,48.642497916087805,-0.1071593388374047
2013-09-12,43.65,48.7624979160878,-0.10484487330582548
2013-09-13,43.77,48.542497916087804,-0.09831587003078623
2013-09-16,43.55,48.8124979160878,-0.10781046127027583
2013-09-17,43.82,48.9824979160878,-0.10539474579127639
2013-09-18,43.99,49.3124979160878,-0.10793405609151618
2013-09-19,44.32,48.1924979160878,-0.0803547872291357
2013-09-20,43.2,48.252497916087805,-0.10470956187333991
2013-09-23,43.26,47.8724979160878,-0.09634963949808328
2013-09-24,42.88,47.7224979160878,-0.10147201273082007
2013-09-25,42.73,48.1224979160878,-0.11205773078302828
2013-09-26,43.13,47.572497916087805,-0.09338374293323504
2013-09-27,42.58,47.612497916087804,-0.10569699420007483
2013-09-30,42.62,48.042497916087804,-0.1128687755902883
2013-10-01,43.05,47.8324979160878,-0.09998428107345991
2013-10-02,42.84,47.0924979160878,-0.09030096308896485
2013-10-03,42.1,47.26249791608781,-0.1092303230619246
2013-10-04,42.27,46.9124979160878,-0.09896079130963809
2013-10-07,41.92,46.642497916087805,-0.10124882086254927
2013-10-08,41.65,46.402497916087796,-0.10241901038780288
2013-10-09,41.41,46.5924979160878,-0.11123030848059234
2013-10-10,41.6,46.5624979160878,-0.10657714122276951
2013-10-11,41.57,46.7224979160878,-0.11027873392688736
2013-10-14,41.73,45.69249791608781,-0.08672097383173838
2013-10-15,40.7,45.432497916087804,-0.10416547918691499
2013-10-16,40.44,45.6324979160878,-0.11378947358165947
2013-10-17,40.64,46.362497916087804,-0.12342945642068381
2013-10-18,41.37,46.642497916087805,-0.11304064215371346
2013-10-21,41.65,45.7024979160878,-0.08867125651487151
2013-10-22,40.71,44.0524979160878,-0.07587533225595211
2013-10-23,39.06,44.2824979160878,-0.11793593771480693
2013-10-24,39.29,44.3824979160878,-0.1147411289404211
2013-10-25,39.39,46.066586741889985,-0.1449333934658269
2013-10-28,39.69,46.14658674188999,-0.13991471954368762
2013-10-29,39.77,45.30658674188999,-0.12220268927853073
2013-10-30,38.93,45.18658674188998,-0.13846114949173283
2013-10-31,38.81,45.51658674188999,-0.14734379754617577
2013-11-01,39.14,45.12658674188999,-0.13266207737206892
2013-11-04,38.75,44.886586741889985,-0.13671315168553622
2013-11-05,38.51,45.14658674188999,-0.1470008525745785
2013-11-06,38.77,45.82658674188999,-0.153984558824661
2013-11-07,39.45,46.286586741889984,-0.14770125047269422
2013-11-08,39.91,46.246586741889985,-0.13701739281334535
2013-11-11,39.87,46.57658674188999,-0.14399051564373722
2013-11-12,40.2,47.66658674188999,-0.15664194254815933
2013-11-13,41.29,47.44658674188999,-0.1297582642853088
2013-11-14,41.07,47.79658674188999,-0.140733621382103
2013-11-15,41.42,46.94658674188999,-0.11772073595626631
2013-11-18,40.57,46.96658674188999,-0.13619441363800044
2013-11-19,40.59,46.73658674188999,-0.13151552499619745
2013-11-20,40.36,46.76658674188999,-0.1369906847649296
2013-11-21,40.39,47.01658674188999,-0.14094146770518223
2013-11-22,40.64,47.14658674188999,-0.13800758849227257
2013-11-25,40.77,47.26658674188999,-0.13744565008186616
2013-11-26,40.89,47.61658674188999,-0.14126562196387704
2013-11-27,41.24,47.62658674188999,-0.13409709111639234
2013-11-29,41.25,47.37658674188999,-0.12931676094075617
2013-12-02,41.0,47.11658674188999,-0.1298181206418314
2013-12-03,40.74,47.04658674188999,-0.13404982547383493
2013-12-04,40.67,47.82658674188999,-0.14963615907847616
2013-12-05,41.45,47.94658674188999,-0.13549633422005503
2013-12-06,41.57,47.636586741889985,-0.12735141530522875
2013-12-09,41.26,47.83658674188999,-0.1374802675068567
2013-12-10,41.46,46.43658674188998,-0.10716952065300378
2013-12-11,40.06,45.97658674188999,-0.12868695049298406
2013-12-12,39.6,46.14658674188999,-0.14186502630209186
2013-12-13,39.77,46.40658674188999,-0.14300958566080701
2013-12-16,40.03,46.32658674188999,-0.13591734648985943
2013-12-17,39.95,46.41658674188999,-0.13931629177838767
2013-12-18,40.04,47.01658674188999,-0.1483856490942188
2013-12-19,40.64,46.86658674188999,-0.13285769617023513
2013-12-20,40.49,46.75658674188998,-0.13402575291655416
2013-12-23,40.38,46.75658674188998,-0.1363783626270797
2013-12-24,40.38,46.68658674188998,-0.13508348290176753
2013-12-26,40.31,47.07658674188999,-0.1437357125950871
2013-12-27,40.7,47.35658674188998,-0.14056305996398577
2013-12-30,40.98,47.51658674188999,-0.1375643157492923
2013-12-31,41.14,46.79658674188999,-0.12087605391156642
2014-01-02,40.42,46.706586741889986,-0.1345974343325692
2014-01-03,40.33,46.526586741889986,-0.13318378105546524
2014-01-06,40.15,47.19658674188999,-0.14930288879631404
2014-01-07,40.82,47.42658674188998,-0.13930133277026757
2014-01-08,41.05,47.026586741889986,-0.1270895286254362
2014-01-09,40.65,46.746586741889985,-0.13041779447025992
2014-01-10,40.37,46.07658674188999,-0.12385003198819666
2014-01-13,39.7,46.566586741889985,-0.147457377109261
2014-01-14,40.19,49.886586741889985,-0.19437262348814344
2014-01-15,43.51,49.65658674188999,-0.12378190176137838
2014-01-16,43.28,50.86658674188999,-0.14914676269485627
2014-01-17,44.49,51.26658674188999,-0.13218330246965382
2014-01-21,44.89,51.82658674188998,-0.1338422454180903
2014-01-22,45.45,52.22658674188999,-0.1297535826988021
2014-01-23,45.85,50.33658674188999,-0.08913172370816036
2014-01-24,43.96,49.830841626386125,-0.11781542183059235
2014-01-27,43.71,49.860841626386126,-0.12336016452500331
