date,APD,dcf,Deviation
2012-05-04,79.11,80.81951048951049,-0.021152200491642015
2012-05-07,79.33,80.33951048951049,-0.012565554399815437
2012-05-08,78.85,78.70951048951049,0.001784911500729347
2012-05-09,77.22,78.30951048951049,-0.013912875750339726
2012-05-10,76.82,78.42951048951049,-0.020521745953339332
2012-05-11,76.94,78.1595104895105,-0.01560284195579964
2012-05-14,76.67,77.2695104895105,-0.007758694027081736
2012-05-15,75.78,76.44951048951049,-0.008757551032355537
2012-05-16,74.96,74.88951048951049,0.00094124677847085
2012-05-17,73.4,73.46951048951048,-0.0009461134155834827
2012-05-18,71.98,75.5495104895105,-0.04724730135751298
2012-05-21,74.06,75.39951048951049,-0.01776550644445951
2012-05-22,73.91,75.06951048951049,-0.015445824569117361
2012-05-23,73.58,75.9095104895105,-0.030687992512247853
2012-05-24,74.42,75.4395104895105,-0.013514277636415106
2012-05-25,73.95,76.5195104895105,-0.03357980824854767
2012-05-29,75.03,74.63951048951049,0.005231672982962454
2012-05-30,73.15,74.60951048951048,-0.01956198988486424
2012-05-31,73.12,72.60951048951048,0.007030614957296288
2012-06-01,71.12,73.1595104895105,-0.02787758523620676
2012-06-04,71.67,73.32951048951048,-0.022630868233436074
2012-06-05,71.84,74.33951048951049,-0.03362290756357844
2012-06-06,72.85,75.50951048951049,-0.03522086783862732
2012-06-07,74.02,75.13951048951049,-0.014899092131652525
2012-06-08,73.65,74.6895104895105,-0.013917757429357969
2012-06-11,73.2,74.88951048951049,-0.022560041833190048
2012-06-12,73.4,73.88951048951049,-0.006624898260490841
2012-06-13,72.4,74.05951048951049,-0.022407797169352484
2012-06-14,72.57,75.00951048951049,-0.03252268243840417
2012-06-15,73.52,75.1295104895105,-0.021423146231402845
2012-06-18,73.64,76.95951048951049,-0.04313320690836431
2012-06-19,75.47,75.5195104895105,-0.0006555986550969006
2012-06-20,74.03,73.5195104895105,0.006943592348351402
2012-06-21,72.03,73.6295104895105,-0.02172376916370189
2012-06-22,72.14,72.60951048951048,-0.00646623956483372
2012-06-25,71.12,72.89951048951049,-0.02441045869253866
2012-06-26,71.41,72.9095104895105,-0.020566733742180765
2012-06-27,71.42,73.6895104895105,-0.030798284239295537
2012-06-28,72.2,76.16951048951049,-0.0521141656812556
2012-06-29,74.68,75.33313140726933,-0.008669909176326929
2012-07-02,73.65,75.90313140726934,-0.029684301101885135
2012-07-03,74.22,75.74313140726935,-0.020109168699132596
2012-07-05,74.06,75.52313140726933,-0.019373288421784096
2012-07-06,73.84,75.34313140726934,-0.019950476960456043
2012-07-09,73.66,74.42313140726934,-0.010253954554709899
2012-07-10,72.74,74.40313140726934,-0.022352975954273546
2012-07-11,72.72,73.58313140726933,-0.011730017339056431
2012-07-12,71.9,75.54313140726934,-0.04822584581023559
2012-07-13,73.86,75.18313140726934,-0.017598780238374245
2012-07-16,73.5,75.94313140726933,-0.03217053816450177
2012-07-17,74.26,77.11313140726934,-0.03699929383233902
2012-07-18,75.43,77.07313140726934,-0.021319120908513622
2012-07-19,75.39,76.08313140726933,-0.0091101850626919
2012-07-20,74.4,75.30313140726933,-0.011993278239451066
2012-07-23,73.62,74.65313140726934,-0.013839090039413082
2012-07-24,72.97,74.68313140726934,-0.022938666001123154
2012-07-25,73.0,75.57313140726934,-0.03404823062580986
2012-07-26,73.89,76.85313140726934,-0.03855576673339123
2012-07-27,75.17,76.93313140726934,-0.022917712759352837
2012-07-30,75.25,76.08313140726933,-0.010950277569539368
2012-07-31,74.4,76.83313140726933,-0.0316677371168439
2012-08-01,75.15,76.06313140726934,-0.01200491473825993
2012-08-02,74.38,77.76313140726934,-0.043505596367394817
2012-08-03,76.08,78.20313140726934,-0.02714893085562542
2012-08-06,76.52,78.67313140726934,-0.027368065421511822
2012-08-07,76.99,79.32313140726934,-0.029413001805114525
2012-08-08,77.64,79.42313140726934,-0.022451033794244624
2012-08-09,77.74,79.14313140726934,-0.017729035764946555
2012-08-10,77.46,79.04313140726934,-0.020028703052163643
2012-08-13,77.36,78.92313140726934,-0.01980574489883158
2012-08-14,77.24,78.99313140726935,-0.022193466394320183
2012-08-15,77.31,80.01313140726934,-0.033783597263683074
2012-08-16,78.33,79.77313140726933,-0.018090444511970505
2012-08-17,78.09,79.91313140726933,-0.022813915249771943
2012-08-20,78.23,79.79313140726934,-0.019589799017800336
2012-08-21,78.11,80.31313140726934,-0.02743177072871461
2012-08-22,78.63,78.93313140726934,-0.003840357044816667
2012-08-23,77.25,78.77313140726933,-0.019335671694889256
2012-08-24,77.09,78.04313140726934,-0.01221288010978705
2012-08-27,76.36,77.78313140726934,-0.018296144440597017
2012-08-28,76.1,77.56313140726934,-0.018863748545513426
2012-08-29,75.88,77.31313140726934,-0.01853671402494239
2012-08-30,75.63,78.07313140726934,-0.0312928579042735
2012-08-31,76.39,77.06313140726934,-0.008734804763018467
2012-09-04,75.38,77.64313140726934,-0.02914786364550792
2012-09-05,75.96,78.94313140726933,-0.037788359216197054
2012-09-06,77.26,79.03313140726934,-0.022435292334959223
2012-09-07,77.35,78.67313140726934,-0.0168180849497378
2012-09-10,76.99,79.38313140726933,-0.030146598714927864
2012-09-11,77.7,78.82313140726934,-0.014248753978908346
2012-09-12,77.14,79.65313140726934,-0.031550942980755003
2012-09-13,77.97,80.76313140726934,-0.034584238607394235
2012-09-14,79.08,80.88313140726933,-0.02229304647207664
2012-09-17,79.2,80.62313140726934,-0.017651651361448084
2012-09-18,78.94,80.53313140726934,-0.019782310453229646
2012-09-19,78.85,80.36313140726934,-0.01882867654323972
2012-09-20,78.68,79.86313140726934,-0.014814488067539489
2012-09-21,78.18,79.33313140726933,-0.014535306836049866
2012-09-24,77.65,78.78313140726934,-0.014382919122770232
2012-09-25,77.1,78.63313140726933,-0.019497270168838843
2012-09-26,76.95,78.14313140726934,-0.01526853845990539
2012-09-27,76.46,78.18313140726934,-0.022039682681591066
2012-09-28,76.5,78.75644154634374,-0.028650882417229906
2012-10-01,76.64,78.59644154634374,-0.024892240766271057
2012-10-02,76.48,78.64644154634374,-0.02754659338359411
2012-10-03,76.53,79.25644154634374,-0.03440025180476336
2012-10-04,77.14,79.72644154634374,-0.03244145224818895
2012-10-05,77.61,79.70644154634374,-0.02630203413515586
2012-10-08,77.59,78.85644154634373,-0.01606008997501418
2012-10-09,76.74,77.98644154634374,-0.015982798056031866
2012-10-10,75.87,77.94644154634373,-0.026639337282756692
2012-10-11,75.83,77.97644154634374,-0.02752679532148239
2012-10-12,75.86,78.23644154634374,-0.030375123144322003
2012-10-15,76.12,80.38644154634373,-0.053074143652497296
2012-10-16,78.27,80.69644154634373,-0.030068755199697872
2012-10-17,78.58,81.06644154634374,-0.03067165030208341
2012-10-18,78.95,76.11644154634374,0.03722662799378296
2012-10-19,74.0,75.15644154634373,-0.015387124809929098
2012-10-22,73.04,73.60644154634373,-0.0076955431405698604
2012-10-23,71.49,73.42644154634374,-0.026372536998426455
2012-10-24,71.31,74.02644154634373,-0.03669555755483833
2012-10-25,71.91,74.19644154634373,-0.03081605396015663
2012-10-26,72.08,73.83644154634374,-0.02378827459123012
2012-10-31,71.72,74.44644154634373,-0.0366228591953115
2012-11-01,72.33,74.40644154634373,-0.027906744405327144
2012-11-02,72.29,74.96644154634373,-0.03570186194164182
2012-11-05,72.85,75.88644154634373,-0.04001296522105846
2012-11-06,73.77,75.62644154634374,-0.024547519470503154
2012-11-07,73.51,75.33644154634374,-0.02424379900157858
2012-11-08,73.22,75.87644154634374,-0.035010096575512795
2012-11-09,73.76,76.07644154634373,-0.03044886826012505
2012-11-12,73.96,76.62644154634374,-0.034797929964307195
2012-11-13,74.51,76.33644154634374,-0.023926207579834546
2012-11-14,74.22,75.98644154634374,-0.023246799170959953
2012-11-15,73.87,76.12644154634374,-0.0296407069673692
2012-11-16,74.01,76.92644154634374,-0.037912081824124755
2012-11-19,74.81,77.60644154634373,-0.03603362672767052
2012-11-20,75.49,77.91644154634373,-0.031141585757616053
2012-11-21,75.8,78.93644154634373,-0.03973375902056997
2012-11-23,76.82,79.21644154634373,-0.03025182019747452
2012-11-26,77.1,78.77644154634373,-0.021281001190660453
2012-11-27,76.66,78.38644154634373,-0.0220247470389765
2012-11-28,76.27,78.29644154634373,-0.02588165574733403
2012-11-29,76.18,78.84644154634374,-0.033818159628376754
2012-11-30,76.73,77.57644154634373,-0.01091106435757394
2012-12-03,75.46,77.69644154634373,-0.0287843497312521
2012-12-04,75.58,77.96644154634373,-0.03060857336839229
2012-12-05,75.85,78.10644154634373,-0.028889314398030774
2012-12-06,75.99,78.95644154634374,-0.03757060840441473
2012-12-07,76.84,78.99644154634373,-0.027297958036231806
2012-12-10,76.88,79.11644154634374,-0.02826772163449376
2012-12-11,77.0,78.48644154634374,-0.0189388321990116
2012-12-12,76.37,78.84644154634374,-0.031408412323695734
2012-12-13,76.73,78.47644154634374,-0.022254341709828762
2012-12-14,76.36,79.22644154634374,-0.03618036466609453
2012-12-17,77.11,80.25644154634374,-0.039204847433047973
2012-12-18,78.14,79.60644154634373,-0.0184211417802167
2012-12-19,77.49,80.79644154634373,-0.040923108531298436
2012-12-20,78.68,80.07644154634373,-0.017438856165149952
2012-12-21,77.96,80.98644154634374,-0.03736973113717923
2012-12-24,78.87,81.43644154634373,-0.03151465729114922
2012-12-26,79.32,80.56644154634374,-0.015470976779168866
2012-12-27,78.45,78.83644154634374,-0.004901813663375054
2012-12-28,76.72,79.83644154634374,-0.03903532629939044
2012-12-31,77.72,81.99632173095014,-0.05215260441781522
2013-01-02,79.43,81.71632173095014,-0.027978764615443907
2013-01-03,79.15,82.77632173095014,-0.043808684115451024
2013-01-04,80.21,82.70632173095014,-0.030182961576635803
2013-01-07,80.14,82.85632173095014,-0.03278351819394709
2013-01-08,80.29,83.93632173095014,-0.04344152395238465
2013-01-09,81.37,83.86632173095015,-0.029765484874352044
2013-01-10,81.3,84.31632173095014,-0.035773877097901585
2013-01-11,81.75,83.96632173095014,-0.02639536525193764
2013-01-14,81.4,83.69632173095015,-0.027436351842699658
2013-01-15,81.13,83.31632173095014,-0.026241217633326874
2013-01-16,80.75,84.35632173095014,-0.0427510547751514
2013-01-17,81.79,84.60632173095014,-0.033287367578821114
2013-01-18,82.04,85.26632173095014,-0.03783817180633742
2013-01-22,82.7,84.37632173095014,-0.019867205592291715
2013-01-23,81.81,84.18632173095014,-0.028226933806950183
2013-01-24,81.62,84.30632173095015,-0.03186382320798076
2013-01-25,81.74,83.98632173095014,-0.02674628064015261
2013-01-28,81.42,84.78632173095014,-0.039703594426850786
2013-01-29,82.22,83.96632173095014,-0.020797882948187407
2013-01-30,81.4,83.44632173095015,-0.024522611524423366
2013-01-31,80.88,84.64632173095013,-0.04449480679055917
2013-02-01,82.08,83.17632173095014,-0.013180695035979184
2013-02-04,80.61,83.49632173095014,-0.03456825008712028
2013-02-05,80.93,83.50632173095015,-0.03085181669539727
2013-02-06,80.94,83.37632173095014,-0.02922078691372343
2013-02-07,80.81,84.29632173095014,-0.041357934241513905
2013-02-08,81.73,84.35632173095014,-0.031133668195332698
2013-02-11,81.79,84.73632173095014,-0.03477046997986444
2013-02-12,82.17,84.69632173095015,-0.02982799818598214
2013-02-13,82.13,84.60632173095014,-0.029268755339877606
2013-02-14,82.04,84.18632173095014,-0.025494898539569544
2013-02-15,81.62,84.61632173095015,-0.03541068282875004
2013-02-19,82.05,83.61632173095015,-0.018732248663006934
2013-02-20,81.05,81.81632173095014,-0.009366367428129574
2013-02-21,79.25,82.20632173095014,-0.035962218825770664
2013-02-22,79.64,80.48632173095014,-0.010515100115759068
2013-02-25,77.92,80.58632173095015,-0.03308652974449022
2013-02-26,78.02,81.71632173095014,-0.0452335794447557
2013-02-27,79.15,82.43632173095014,-0.03986497288993318
2013-02-28,79.87,82.43632173095014,-0.03113095874565963
2013-03-01,79.87,82.43632173095014,-0.03113095874565963
2013-03-04,79.87,82.95632173095014,-0.037204177650980164
2013-03-05,80.39,82.77632173095014,-0.028828554845749976
2013-03-06,80.21,83.83632173095015,-0.04325478093597479
2013-03-07,81.27,84.98632173095014,-0.0437284689495715
2013-03-08,82.42,84.73632173095014,-0.027335641713417624
2013-03-11,82.17,84.81632173095014,-0.031200618901449872
2013-03-12,82.25,84.89632173095013,-0.031171217751185365
2013-03-13,82.33,85.72632173095015,-0.03961819033376257
2013-03-14,83.16,85.97632173095015,-0.03275694603176216
2013-03-15,83.41,84.82632173095014,-0.016696724578514677
2013-03-18,82.26,84.16632173095014,-0.022649459923459347
2013-03-19,81.6,84.74632173095014,-0.03712635152401056
2013-03-20,82.18,83.13632173095014,-0.011503055596385758
2013-03-21,80.57,83.52632173095014,-0.035393893442032254
2013-03-22,80.96,83.48632173095014,-0.030260307060738345
2013-03-25,80.92,83.89632173095013,-0.035476188580650714
2013-03-26,81.33,82.37632173095014,-0.01270172919795498
2013-03-27,79.81,83.15632173095014,-0.04024133897813642
2013-03-28,80.59,80.9961284230406,-0.00501417081220723
2013-04-01,79.1,80.53612842304061,-0.01783210158175108
2013-04-02,78.64,79.8561284230406,-0.015228993028538973
2013-04-03,77.96,80.8661284230406,-0.03593752390169569
2013-04-04,78.97,80.64612842304061,-0.02078374319779175
2013-04-05,78.75,81.1261284230406,-0.02928931121487799
2013-04-08,79.23,81.45612842304061,-0.027329170513472723
2013-04-09,79.56,81.7661284230406,-0.026980957342465306
2013-04-10,79.87,82.59612842304061,-0.03300552308066951
2013-04-11,80.7,82.31612842304061,-0.0196331928384067
2013-04-12,80.42,80.39612842304061,0.00029692445926965405
2013-04-15,78.5,81.9161284230406,-0.041702757305602245
2013-04-16,80.02,81.2461284230406,-0.015091530474612647
2013-04-17,79.35,80.3861284230406,-0.012889393274270855
2013-04-18,78.49,81.1861284230406,-0.0332092252138414
2013-04-19,79.29,81.7161284230406,-0.0296897132776609
2013-04-22,79.82,80.6961284230406,-0.010857130821042671
2013-04-23,78.8,81.2661284230406,-0.030346325965017962
2013-04-24,79.37,81.4661284230406,-0.02573006062293448
2013-04-25,79.57,81.0761284230406,-0.01857671860182941
2013-04-26,79.18,81.95612842304061,-0.03387334756359894
2013-04-29,80.06,82.3361284230406,-0.027644346007452802
2013-04-30,80.44,81.1661284230406,-0.008946200060892417
2013-05-01,79.27,84.2661284230406,-0.0592898773984083
2013-05-02,82.37,84.9661284230406,-0.030554863111034614
2013-05-03,83.07,84.5761284230406,-0.017807961313943355
2013-05-06,82.68,85.17612842304061,-0.029305492856439685
2013-05-07,83.28,86.2161284230406,-0.03405544271987915
2013-05-08,84.32,86.0861284230406,-0.020515830545446145
2013-05-09,84.19,86.2761284230406,-0.024179671262155145
2013-05-10,84.38,85.92612842304061,-0.017993693553008172
2013-05-13,84.03,86.6261284230406,-0.029969346088772997
2013-05-14,84.73,87.3561284230406,-0.030062326140680273
2013-05-15,85.46,87.7161284230406,-0.025720793468672842
2013-05-16,85.82,89.1561284230406,-0.03741894676281676
2013-05-17,87.26,89.6061284230406,-0.026182678175361684
2013-05-20,87.71,89.64612842304061,-0.02159745721425932
2013-05-21,87.75,89.8861284230406,-0.02376482846148531
2013-05-22,87.99,89.00612842304061,-0.011416387175173126
2013-05-23,87.11,88.78612842304061,-0.01887826908111523
2013-05-24,86.89,89.50612842304061,-0.029228483782426262
2013-05-28,87.61,89.4361284230406,-0.020418240986493252
2013-05-29,87.54,89.67612842304061,-0.023820479994002164
2013-05-30,87.78,89.23612842304061,-0.016317700563358795
2013-05-31,87.34,89.56612842304061,-0.024854579094075735
2013-06-03,87.67,90.1361284230406,-0.02736004381579593
2013-06-04,88.24,88.9461284230406,-0.007938832589566625
2013-06-05,87.05,89.3661284230406,-0.025917296227453646
2013-06-06,87.47,89.8561284230406,-0.026554988122866385
2013-06-07,87.96,89.7661284230406,-0.020120377861556737
2013-06-10,87.87,89.6861284230406,-0.020249825195643334
2013-06-11,87.79,89.5861284230406,-0.020049180098050234
2013-06-12,87.69,90.09612842304061,-0.026706235497076958
2013-06-13,88.2,91.0261284230406,-0.031047441784036733
2013-06-14,89.13,91.2261284230406,-0.02297728139157995
2013-06-17,89.33,91.23612842304061,-0.020892254592416948
2013-06-18,89.34,90.84612842304061,-0.016578894986334025
2013-06-19,88.95,89.1161284230406,-0.0018641790883461296
2013-06-20,87.22,89.39612842304061,-0.024342535425502243
2013-06-21,87.5,88.4361284230406,-0.010585361884710265
2013-06-24,86.54,89.4161284230406,-0.032165655947808625
2013-06-25,87.52,90.8261284230406,-0.03640063140907712
2013-06-26,88.93,87.7261284230406,0.013723067444102677
2013-06-27,85.83,86.6061284230406,-0.008961587790294545
2013-06-28,84.71,88.47640396413402,-0.042569586865904174
2013-07-01,86.5,85.92640396413402,0.006675433969113742
2013-07-02,83.95,86.51640396413403,-0.02966378451418239
2013-07-03,84.54,86.97640396413402,-0.028012240712305125
2013-07-05,85.0,87.40640396413403,-0.027531208870250068
2013-07-08,85.43,90.74640396413403,-0.058585285277367505
2013-07-09,88.77,91.27640396413402,-0.027459495064232398
2013-07-10,89.3,91.71640396413403,-0.026346475218097076
2013-07-11,89.74,91.38640396413402,-0.018015852388503895
2013-07-12,89.41,91.34640396413403,-0.02119846956311855
2013-07-15,89.37,90.31640396413403,-0.010478760475337912
2013-07-16,88.34,91.12640396413403,-0.030577350174277762
2013-07-17,89.15,91.59640396413403,-0.026708515381149156
2013-07-18,89.62,91.69640396413402,-0.02264433363107865
2013-07-19,89.72,92.52640396413402,-0.03033084442816847
2013-07-22,90.55,95.08640396413402,-0.04770822930526564
2013-07-23,93.11,94.99640396413403,-0.019857635504247573
2013-07-24,93.02,101.05640396413402,-0.07952394552834308
2013-07-25,99.08,98.29640396413403,0.007971767066391244
2013-07-26,96.32,98.77640396413402,-0.024868327510950472
2013-07-29,96.8,99.67640396413402,-0.028857421112112203
2013-07-30,97.7,102.47640396413402,-0.04660979288271794
2013-07-31,100.5,101.18640396413403,-0.006783559225776337
2013-08-01,99.21,100.91640396413402,-0.01690908412412795
2013-08-02,98.94,101.72640396413402,-0.027391157610529904
2013-08-05,99.75,100.83640396413402,-0.010773926096377284
2013-08-06,98.86,100.73640396413403,-0.018626870627644232
2013-08-07,98.76,100.60640396413403,-0.018352747850845175
2013-08-08,98.63,100.67640396413402,-0.020326550051023462
2013-08-09,98.7,97.44640396413402,0.012864466874810354
